"Statistic:   Number of Applications"
"Variables:   Provider Name , Age Band , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_006_03.pdf"
 
Cycle Year,Provider Name , Age Band,Number of Applications,
2006 ,"'E84 University of Exeter' ","'21 and over' ",1290
2006 ,"'F33 Falmouth University' ","'17 and under' ",10
2006 ,"'F33 Falmouth University' ","'18' ",1075
2006 ,"'F33 Falmouth University' ","'19' ",950
2006 ,"'F33 Falmouth University' ","'20' ",275
2006 ,"'F33 Falmouth University' ","'21 and over' ",400
2006 ,"'F50 Fareham College' ","'18' ",10
2006 ,"'F50 Fareham College' ","'19' ",5
2006 ,"'F66 University Centre Farnborough' ","'17 and under' ",10
2006 ,"'F66 University Centre Farnborough' ","'18' ",200
2006 ,"'F66 University Centre Farnborough' ","'19' ",100
2006 ,"'F66 University Centre Farnborough' ","'20' ",30
2006 ,"'F66 University Centre Farnborough' ","'21 and over' ",120
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'17 and under' ",65
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'18' ",6335
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'19' ",1685
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'20' ",710
2006 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'21 and over' ",2355
2006 ,"'G20 Glamorgan Centre for Art and Design Technology' ","'18' ",65
2006 ,"'G20 Glamorgan Centre for Art and Design Technology' ","'19' ",85
2006 ,"'G20 Glamorgan Centre for Art and Design Technology' ","'20' ",25
2006 ,"'G20 Glamorgan Centre for Art and Design Technology' ","'21 and over' ",40
2006 ,"'G28 University of Glasgow' ","'17 and under' ",1275
2006 ,"'G28 University of Glasgow' ","'18' ",18350
2006 ,"'G28 University of Glasgow' ","'19' ",3330
2006 ,"'G28 University of Glasgow' ","'20' ",1290
2006 ,"'G28 University of Glasgow' ","'21 and over' ",3390
2006 ,"'G42 Glasgow Caledonian University' ","'17 and under' ",480
2006 ,"'G42 Glasgow Caledonian University' ","'18' ",9045
2006 ,"'G42 Glasgow Caledonian University' ","'19' ",1915
2006 ,"'G42 Glasgow Caledonian University' ","'20' ",1525
2006 ,"'G42 Glasgow Caledonian University' ","'21 and over' ",4325
2006 ,"'G43 The Glasgow School of Art' ","'17 and under' ",65
2006 ,"'G43 The Glasgow School of Art' ","'18' ",1360
2006 ,"'G43 The Glasgow School of Art' ","'19' ",445
2006 ,"'G43 The Glasgow School of Art' ","'20' ",190
2006 ,"'G43 The Glasgow School of Art' ","'21 and over' ",510
2006 ,"'G45 Gloucestershire College' ","'18' ",45
2006 ,"'G45 Gloucestershire College' ","'19' ",15
2006 ,"'G45 Gloucestershire College' ","'20' ",5
2006 ,"'G45 Gloucestershire College' ","'21 and over' ",15
2006 ,"'G50 The University of Gloucestershire' ","'17 and under' ",35
2006 ,"'G50 The University of Gloucestershire' ","'18' ",6275
2006 ,"'G50 The University of Gloucestershire' ","'19' ",1675
2006 ,"'G50 The University of Gloucestershire' ","'20' ",630
2006 ,"'G50 The University of Gloucestershire' ","'21 and over' ",1305
2006 ,"'G56 Goldsmiths, University of London' ","'17 and under' ",75
2006 ,"'G56 Goldsmiths, University of London' ","'18' ",3640
2006 ,"'G56 Goldsmiths, University of London' ","'19' ",1680
2006 ,"'G56 Goldsmiths, University of London' ","'20' ",755
2006 ,"'G56 Goldsmiths, University of London' ","'21 and over' ",2935
2006 ,"'G64 Great Yarmouth College' ","'18' ",30
2006 ,"'G64 Great Yarmouth College' ","'19' ",20
2006 ,"'G64 Great Yarmouth College' ","'20' ",10
2006 ,"'G64 Great Yarmouth College' ","'21 and over' ",15
2006 ,"'G70 University of Greenwich' ","'17 and under' ",225
2006 ,"'G70 University of Greenwich' ","'18' ",7290
2006 ,"'G70 University of Greenwich' ","'19' ",3985
2006 ,"'G70 University of Greenwich' ","'20' ",1995
2006 ,"'G70 University of Greenwich' ","'21 and over' ",6000
2006 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'17 and under' ",5
2006 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'18' ",90
2006 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'19' ",90
2006 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'20' ",40
2006 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'21 and over' ",105
2006 ,"'G80 University Centre Grimsby' ","'18' ",110
2006 ,"'G80 University Centre Grimsby' ","'19' ",75
2006 ,"'G80 University Centre Grimsby' ","'20' ",25
2006 ,"'G80 University Centre Grimsby' ","'21 and over' ",75
2006 ,"'G90 Guildford College' ","'18' ",135
2006 ,"'G90 Guildford College' ","'19' ",65
2006 ,"'G90 Guildford College' ","'20' ",55
2006 ,"'G90 Guildford College' ","'21 and over' ",115
2006 ,"'H06 Halton College' ","'18' ",15
2006 ,"'H06 Halton College' ","'19' ",10
2006 ,"'H06 Halton College' ","'20' ",5
2006 ,"'H06 Halton College' ","'21 and over' ",20
2006 ,"'H12 Harper Adams University' ","'17 and under' ",40
2006 ,"'H12 Harper Adams University' ","'18' ",1150
2006 ,"'H12 Harper Adams University' ","'19' ",265
2006 ,"'H12 Harper Adams University' ","'20' ",95
2006 ,"'H12 Harper Adams University' ","'21 and over' ",125
2006 ,"'H14 Havering College of Further and Higher Education' ","'18' ",25
2006 ,"'H14 Havering College of Further and Higher Education' ","'19' ",30
2006 ,"'H14 Havering College of Further and Higher Education' ","'20' ",15
2006 ,"'H14 Havering College of Further and Higher Education' ","'21 and over' ",205
2006 ,"'H18 Hereford College of Arts' ","'18' ",90
2006 ,"'H18 Hereford College of Arts' ","'19' ",130
2006 ,"'H18 Hereford College of Arts' ","'20' ",55
2006 ,"'H18 Hereford College of Arts' ","'21 and over' ",120
2006 ,"'H24 Heriot-Watt University, Edinburgh' ","'17 and under' ",250
2006 ,"'H24 Heriot-Watt University, Edinburgh' ","'18' ",4940
2006 ,"'H24 Heriot-Watt University, Edinburgh' ","'19' ",1040
2006 ,"'H24 Heriot-Watt University, Edinburgh' ","'20' ",630
2006 ,"'H24 Heriot-Watt University, Edinburgh' ","'21 and over' ",1350
2006 ,"'H36 University of Hertfordshire' ","'17 and under' ",195
2006 ,"'H36 University of Hertfordshire' ","'18' ",11025
2006 ,"'H36 University of Hertfordshire' ","'19' ",4605
2006 ,"'H36 University of Hertfordshire' ","'20' ",1870
2006 ,"'H36 University of Hertfordshire' ","'21 and over' ",3975
2006 ,"'H37 Hertford Regional College' ","'18' ",30
2006 ,"'H37 Hertford Regional College' ","'19' ",20
2006 ,"'H37 Hertford Regional College' ","'20' ",5
2006 ,"'H37 Hertford Regional College' ","'21 and over' ",5
2006 ,"'H39 Highbury College' ","'18' ",25
2006 ,"'H39 Highbury College' ","'19' ",15
2006 ,"'H39 Highbury College' ","'20' ",5
2006 ,"'H39 Highbury College' ","'21 and over' ",25
2006 ,"'H48 Heythrop College (University of London)' ","'17 and under' ",5
2006 ,"'H48 Heythrop College (University of London)' ","'18' ",305
2006 ,"'H48 Heythrop College (University of London)' ","'19' ",70
2006 ,"'H48 Heythrop College (University of London)' ","'20' ",15
2006 ,"'H48 Heythrop College (University of London)' ","'21 and over' ",85
2006 ,"'H49 University of the Highlands and Islands' ","'17 and under' ",40
2006 ,"'H49 University of the Highlands and Islands' ","'18' ",350
2006 ,"'H49 University of the Highlands and Islands' ","'19' ",90
2006 ,"'H49 University of the Highlands and Islands' ","'20' ",35
2006 ,"'H49 University of the Highlands and Islands' ","'21 and over' ",170
2006 ,"'H50 Holborn College' ","'18' ",25
2006 ,"'H50 Holborn College' ","'19' ",30
2006 ,"'H50 Holborn College' ","'20' ",20
2006 ,"'H50 Holborn College' ","'21 and over' ",80
2006 ,"'H54 Hopwood Hall College' ","'18' ",35
2006 ,"'H54 Hopwood Hall College' ","'19' ",20
2006 ,"'H54 Hopwood Hall College' ","'20' ",10
2006 ,"'H54 Hopwood Hall College' ","'21 and over' ",15
2006 ,"'H58 Kirklees College (Formerly Huddersfield Technical College)' ","'18' ",10
2006 ,"'H58 Kirklees College (Formerly Huddersfield Technical College)' ","'19' ",5
2006 ,"'H60 The University of Huddersfield' ","'17 and under' ",65
2006 ,"'H60 The University of Huddersfield' ","'18' ",10865
2006 ,"'H60 The University of Huddersfield' ","'19' ",3575
2006 ,"'H60 The University of Huddersfield' ","'20' ",1385
2006 ,"'H60 The University of Huddersfield' ","'21 and over' ",3235
2006 ,"'H72 The University of Hull' ","'17 and under' ",165
2006 ,"'H72 The University of Hull' ","'18' ",9875
2006 ,"'H72 The University of Hull' ","'19' ",1930
2006 ,"'H72 The University of Hull' ","'20' ",765
2006 ,"'H72 The University of Hull' ","'21 and over' ",2075
2006 ,"'H73 Hull College' ","'17 and under' ",5
2006 ,"'H73 Hull College' ","'18' ",305
2006 ,"'H73 Hull College' ","'19' ",155
2006 ,"'H73 Hull College' ","'20' ",135
2006 ,"'H73 Hull College' ","'21 and over' ",190
2006 ,"'H75 Hull York Medical School' ","'17 and under' ",15
2006 ,"'H75 Hull York Medical School' ","'18' ",510
2006 ,"'H75 Hull York Medical School' ","'19' ",205
2006 ,"'H75 Hull York Medical School' ","'20' ",65
2006 ,"'H75 Hull York Medical School' ","'21 and over' ",365
2006 ,"'I50 Imperial College London' ","'17 and under' ",770
2006 ,"'I50 Imperial College London' ","'18' ",8430
2006 ,"'I50 Imperial College London' ","'19' ",2920
2006 ,"'I50 Imperial College London' ","'20' ",1035
2006 ,"'I50 Imperial College London' ","'21 and over' ",1240
2006 ,"'K12 Keele University' ","'17 and under' ",160
2006 ,"'K12 Keele University' ","'18' ",8400
2006 ,"'K12 Keele University' ","'19' ",1845
2006 ,"'K12 Keele University' ","'20' ",560
2006 ,"'K12 Keele University' ","'21 and over' ",1625
2006 ,"'K24 The University of Kent' ","'17 and under' ",555
2006 ,"'K24 The University of Kent' ","'18' ",12115
2006 ,"'K24 The University of Kent' ","'19' ",3310
2006 ,"'K24 The University of Kent' ","'20' ",1210
2006 ,"'K24 The University of Kent' ","'21 and over' ",2290
2006 ,"'K36 Kent Institute of Art and Design' ","'17 and under' ",40
2006 ,"'K36 Kent Institute of Art and Design' ","'18' ",1660
2006 ,"'K36 Kent Institute of Art and Design' ","'19' ",1215
2006 ,"'K36 Kent Institute of Art and Design' ","'20' ",410
2006 ,"'K36 Kent Institute of Art and Design' ","'21 and over' ",500
2006 ,"'K60 King's College London (University of London)' ","'17 and under' ",885
2006 ,"'K60 King's College London (University of London)' ","'18' ",16270
2006 ,"'K60 King's College London (University of London)' ","'19' ",5415
2006 ,"'K60 King's College London (University of London)' ","'20' ",1945
2006 ,"'K60 King's College London (University of London)' ","'21 and over' ",6790
2006 ,"'K84 Kingston University' ","'17 and under' ",515
2006 ,"'K84 Kingston University' ","'18' ",15255
2006 ,"'K84 Kingston University' ","'19' ",7815
2006 ,"'K84 Kingston University' ","'20' ",3395
2006 ,"'K84 Kingston University' ","'21 and over' ",7045
2006 ,"'L05 Lakes College - West Cumbria' ","'18' ",5
2006 ,"'L05 Lakes College - West Cumbria' ","'19' ",5
2006 ,"'L07 The University of Wales, Lampeter' ","'17 and under' ",10
2006 ,"'L07 The University of Wales, Lampeter' ","'18' ",725
2006 ,"'L07 The University of Wales, Lampeter' ","'19' ",155
2006 ,"'L07 The University of Wales, Lampeter' ","'20' ",40
2006 ,"'L07 The University of Wales, Lampeter' ","'21 and over' ",145
2006 ,"'L14 Lancaster University' ","'17 and under' ",325
2006 ,"'L14 Lancaster University' ","'18' ",10205
2006 ,"'L14 Lancaster University' ","'19' ",1745
2006 ,"'L14 Lancaster University' ","'20' ",595
2006 ,"'L14 Lancaster University' ","'21 and over' ",1160
2006 ,"'L21 Leeds City College' ","'18' ",45
2006 ,"'L21 Leeds City College' ","'19' ",25
2006 ,"'L21 Leeds City College' ","'20' ",15
2006 ,"'L21 Leeds City College' ","'21 and over' ",25
2006 ,"'L22 Leeds: Thomas Danby College' ","'18' ",5
2006 ,"'L22 Leeds: Thomas Danby College' ","'20' ",5
2006 ,"'L22 Leeds: Thomas Danby College' ","'21 and over' ",5
2006 ,"'L23 University of Leeds' ","'17 and under' ",640
2006 ,"'L23 University of Leeds' ","'18' ",34050
2006 ,"'L23 University of Leeds' ","'19' ",6940
2006 ,"'L23 University of Leeds' ","'20' ",2260
2006 ,"'L23 University of Leeds' ","'21 and over' ",4665
2006 ,"'L24 Leeds Trinity University' ","'17 and under' ",15
2006 ,"'L24 Leeds Trinity University' ","'18' ",2925
2006 ,"'L24 Leeds Trinity University' ","'19' ",740
2006 ,"'L24 Leeds Trinity University' ","'20' ",205
2006 ,"'L24 Leeds Trinity University' ","'21 and over' ",415
2006 ,"'L27 Leeds Beckett University' ","'17 and under' ",100
2006 ,"'L27 Leeds Beckett University' ","'18' ",18250
2006 ,"'L27 Leeds Beckett University' ","'19' ",6070
2006 ,"'L27 Leeds Beckett University' ","'20' ",2360
2006 ,"'L27 Leeds Beckett University' ","'21 and over' ",4775
2006 ,"'L28 Leeds College of Art' ","'17 and under' ",10
2006 ,"'L28 Leeds College of Art' ","'18' ",685
2006 ,"'L28 Leeds College of Art' ","'19' ",755
2006 ,"'L28 Leeds College of Art' ","'20' ",200
2006 ,"'L28 Leeds College of Art' ","'21 and over' ",245
2006 ,"'L30 Leeds College of Music (UCAS)' ","'18' ",485
2006 ,"'L30 Leeds College of Music (UCAS)' ","'19' ",150
2006 ,"'L30 Leeds College of Music (UCAS)' ","'20' ",90
2006 ,"'L30 Leeds College of Music (UCAS)' ","'21 and over' ",140
2006 ,"'L34 University of Leicester' ","'17 and under' ",310
2006 ,"'L34 University of Leicester' ","'18' ",10010
2006 ,"'L34 University of Leicester' ","'19' ",2130
2006 ,"'L34 University of Leicester' ","'20' ",780
2006 ,"'L34 University of Leicester' ","'21 and over' ",2500
2006 ,"'L36 Leicester College' ","'18' ",60
2006 ,"'L36 Leicester College' ","'19' ",25
2006 ,"'L36 Leicester College' ","'20' ",20
2006 ,"'L36 Leicester College' ","'21 and over' ",45
2006 ,"'L39 University of Lincoln' ","'17 and under' ",30
2006 ,"'L39 University of Lincoln' ","'18' ",7065
2006 ,"'L39 University of Lincoln' ","'19' ",1975
2006 ,"'L39 University of Lincoln' ","'20' ",655
2006 ,"'L39 University of Lincoln' ","'21 and over' ",1490
2006 ,"'L41 The University of Liverpool' ","'17 and under' ",425
2006 ,"'L41 The University of Liverpool' ","'18' ",19900
2006 ,"'L41 The University of Liverpool' ","'19' ",4065
2006 ,"'L41 The University of Liverpool' ","'20' ",1395
2006 ,"'L41 The University of Liverpool' ","'21 and over' ",4230
2006 ,"'L42 Lincoln College' ","'19' ",5
2006 ,"'L42 Lincoln College' ","'20' ",5
2006 ,"'L42 Lincoln College' ","'21 and over' ",5
2006 ,"'L43 The City of Liverpool College' ","'18' ",85
2006 ,"'L43 The City of Liverpool College' ","'19' ",60
2006 ,"'L43 The City of Liverpool College' ","'20' ",40
2006 ,"'L43 The City of Liverpool College' ","'21 and over' ",185
2006 ,"'L46 Liverpool Hope University' ","'17 and under' ",80
2006 ,"'L46 Liverpool Hope University' ","'18' ",6295
2006 ,"'L46 Liverpool Hope University' ","'19' ",1450
2006 ,"'L46 Liverpool Hope University' ","'20' ",590
2006 ,"'L46 Liverpool Hope University' ","'21 and over' ",1230
2006 ,"'L48 The Liverpool Institute for Performing Arts' ","'17 and under' ",15
2006 ,"'L48 The Liverpool Institute for Performing Arts' ","'18' ",2310
2006 ,"'L48 The Liverpool Institute for Performing Arts' ","'19' ",800
2006 ,"'L48 The Liverpool Institute for Performing Arts' ","'20' ",340
2006 ,"'L48 The Liverpool Institute for Performing Arts' ","'21 and over' ",445
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'17 and under' ",210
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'18' ",16060
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'19' ",4410
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'20' ",1720
2006 ,"'L51 Liverpool John Moores University (LJMU)' ","'21 and over' ",4145
2006 ,"'L53 Coleg Llandrillo' ","'18' ",15
2006 ,"'L53 Coleg Llandrillo' ","'19' ",10
2006 ,"'L53 Coleg Llandrillo' ","'20' ",10
2006 ,"'L53 Coleg Llandrillo' ","'21 and over' ",25
2006 ,"'L68 London Metropolitan University' ","'17 and under' ",255
2006 ,"'L68 London Metropolitan University' ","'18' ",9025
2006 ,"'L68 London Metropolitan University' ","'19' ",5730
2006 ,"'L68 London Metropolitan University' ","'20' ",3065
2006 ,"'L68 London Metropolitan University' ","'21 and over' ",8650
2006 ,"'L70 London School of Commerce' ","'17 and under' ",10
2006 ,"'L70 London School of Commerce' ","'18' ",80
2006 ,"'L70 London School of Commerce' ","'19' ",55
2006 ,"'L70 London School of Commerce' ","'20' ",35
2006 ,"'L70 London School of Commerce' ","'21 and over' ",70
2006 ,"'L71 London School of Science & Technology' ","'18' ",15
2006 ,"'L71 London School of Science & Technology' ","'19' ",5
2006 ,"'L71 London School of Science & Technology' ","'20' ",5
2006 ,"'L71 London School of Science & Technology' ","'21 and over' ",30
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'17 and under' ",935
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'18' ",8625
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'19' ",4225
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'20' ",1640
2006 ,"'L72 London School of Economics and Political Science (University of London)' ","'21 and over' ",2035
2006 ,"'L75 London South Bank University' ","'17 and under' ",115
2006 ,"'L75 London South Bank University' ","'18' ",4475
2006 ,"'L75 London South Bank University' ","'19' ",2835
2006 ,"'L75 London South Bank University' ","'20' ",1595
2006 ,"'L75 London South Bank University' ","'21 and over' ",6140
2006 ,"'L77 Loughborough College' ","'18' ",225
2006 ,"'L77 Loughborough College' ","'19' ",105
2006 ,"'L77 Loughborough College' ","'20' ",85
2006 ,"'L77 Loughborough College' ","'21 and over' ",130
2006 ,"'L79 Loughborough University' ","'17 and under' ",295
2006 ,"'L79 Loughborough University' ","'18' ",14170
2006 ,"'L79 Loughborough University' ","'19' ",2985
2006 ,"'L79 Loughborough University' ","'20' ",905
2006 ,"'L79 Loughborough University' ","'21 and over' ",1125
2006 ,"'L82 Lowestoft College' ","'18' ",20
2006 ,"'L82 Lowestoft College' ","'19' ",10
2006 ,"'L82 Lowestoft College' ","'21 and over' ",5
2006 ,"'L93 University of Luton' ","'17 and under' ",55
2006 ,"'L93 University of Luton' ","'18' ",2830
2006 ,"'L93 University of Luton' ","'19' ",1640
2006 ,"'L93 University of Luton' ","'20' ",790
2006 ,"'L93 University of Luton' ","'21 and over' ",2190
2006 ,"'M10 The Manchester College' ","'18' ",105
2006 ,"'M10 The Manchester College' ","'19' ",65
2006 ,"'M10 The Manchester College' ","'20' ",20
2006 ,"'M10 The Manchester College' ","'21 and over' ",90
2006 ,"'M20 The University of Manchester' ","'17 and under' ",1395
2006 ,"'M20 The University of Manchester' ","'18' ",41270
2006 ,"'M20 The University of Manchester' ","'19' ",9190
2006 ,"'M20 The University of Manchester' ","'20' ",3295
2006 ,"'M20 The University of Manchester' ","'21 and over' ",7335
2006 ,"'M40 The Manchester Metropolitan University' ","'17 and under' ",280
2006 ,"'M40 The Manchester Metropolitan University' ","'18' ",24305
2006 ,"'M40 The Manchester Metropolitan University' ","'19' ",8790
2006 ,"'M40 The Manchester Metropolitan University' ","'20' ",3360
2006 ,"'M40 The Manchester Metropolitan University' ","'21 and over' ",6665
2006 ,"'M50 UCP Marjon - University College Plymouth St Mark & St John (formerly Marjon)' ","'17 and under' ",5
