"Statistic:   Number of Applications"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_003_03.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Applications,
2011 ,"'N41 Northbrook College Sussex' ","'UK' ",1550
2011 ,"'N41 Northbrook College Sussex' ","'EU (excluding UK)' ",40
2011 ,"'N41 Northbrook College Sussex' ","'Not EU' ",30
2011 ,"'N49 NESCOT, Surrey' ","'UK' ",165
2011 ,"'N49 NESCOT, Surrey' ","'EU (excluding UK)' ",15
2011 ,"'N49 NESCOT, Surrey' ","'Not EU' ",5
2011 ,"'N51 New College Telford' ","'UK' ",10
2011 ,"'N58 North East Worcestershire College' ","'UK' ",295
2011 ,"'N58 North East Worcestershire College' ","'EU (excluding UK)' ",5
2011 ,"'N61 Glasgow Kelvin College' ","'UK' ",65
2011 ,"'N61 Glasgow Kelvin College' ","'EU (excluding UK)' ",5
2011 ,"'N64 North Lindsey College' ","'UK' ",160
2011 ,"'N77 Northumbria University' ","'UK' ",27495
2011 ,"'N77 Northumbria University' ","'EU (excluding UK)' ",825
2011 ,"'N77 Northumbria University' ","'Not EU' ",980
2011 ,"'N78 Northumberland College' ","'UK' ",10
2011 ,"'N79 North Warwickshire and Hinckley College' ","'UK' ",85
2011 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'UK' ",715
2011 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'EU (excluding UK)' ",5
2011 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'Not EU' ",5
2011 ,"'N84 The University of Nottingham' ","'UK' ",43090
2011 ,"'N84 The University of Nottingham' ","'EU (excluding UK)' ",2845
2011 ,"'N84 The University of Nottingham' ","'Not EU' ",6195
2011 ,"'N91 Nottingham Trent University' ","'UK' ",40550
2011 ,"'N91 Nottingham Trent University' ","'EU (excluding UK)' ",1070
2011 ,"'N91 Nottingham Trent University' ","'Not EU' ",1635
2011 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'UK' ",5
2011 ,"'O33 Oxford University' ","'UK' ",12470
2011 ,"'O33 Oxford University' ","'EU (excluding UK)' ",2100
2011 ,"'O33 Oxford University' ","'Not EU' ",3605
2011 ,"'O66 Oxford Brookes University' ","'UK' ",23520
2011 ,"'O66 Oxford Brookes University' ","'EU (excluding UK)' ",1775
2011 ,"'O66 Oxford Brookes University' ","'Not EU' ",2950
2011 ,"'P26 University of London Institute in Paris' ","'UK' ",115
2011 ,"'P26 University of London Institute in Paris' ","'EU (excluding UK)' ",10
2011 ,"'P26 University of London Institute in Paris' ","'Not EU' ",5
2011 ,"'P35 Pembrokeshire College' ","'UK' ",75
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'UK' ",1935
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'EU (excluding UK)' ",210
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Not EU' ",115
2011 ,"'P51 Petroc' ","'UK' ",240
2011 ,"'P56 University Centre Peterborough' ","'UK' ",420
2011 ,"'P56 University Centre Peterborough' ","'EU (excluding UK)' ",10
2011 ,"'P56 University Centre Peterborough' ","'Not EU' ",10
2011 ,"'P60 Plymouth University' ","'UK' ",22920
2011 ,"'P60 Plymouth University' ","'EU (excluding UK)' ",1170
2011 ,"'P60 Plymouth University' ","'Not EU' ",1175
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'UK' ",3360
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'EU (excluding UK)' ",55
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Not EU' ",50
2011 ,"'P65 Plymouth College of Art' ","'UK' ",1090
2011 ,"'P65 Plymouth College of Art' ","'EU (excluding UK)' ",35
2011 ,"'P65 Plymouth College of Art' ","'Not EU' ",35
2011 ,"'P80 University of Portsmouth' ","'UK' ",27795
2011 ,"'P80 University of Portsmouth' ","'EU (excluding UK)' ",2070
2011 ,"'P80 University of Portsmouth' ","'Not EU' ",1460
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'UK' ",4860
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'EU (excluding UK)' ",1260
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'Not EU' ",300
2011 ,"'Q50 Queen Mary University of London' ","'UK' ",18010
2011 ,"'Q50 Queen Mary University of London' ","'EU (excluding UK)' ",2770
2011 ,"'Q50 Queen Mary University of London' ","'Not EU' ",5435
2011 ,"'Q75 Queen's University Belfast' ","'UK' ",18970
2011 ,"'Q75 Queen's University Belfast' ","'EU (excluding UK)' ",1220
2011 ,"'Q75 Queen's University Belfast' ","'Not EU' ",775
2011 ,"'R06 Ravensbourne' ","'UK' ",3420
2011 ,"'R06 Ravensbourne' ","'EU (excluding UK)' ",140
2011 ,"'R06 Ravensbourne' ","'Not EU' ",210
2011 ,"'R12 University of Reading' ","'UK' ",16200
2011 ,"'R12 University of Reading' ","'EU (excluding UK)' ",1190
2011 ,"'R12 University of Reading' ","'Not EU' ",1840
2011 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'UK' ",270
2011 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'EU (excluding UK)' ",115
2011 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'Not EU' ",190
2011 ,"'R20 Richmond, The American International University in London' ","'UK' ",130
2011 ,"'R20 Richmond, The American International University in London' ","'EU (excluding UK)' ",80
2011 ,"'R20 Richmond, The American International University in London' ","'Not EU' ",135
2011 ,"'R30 Riverside College Halton' ","'UK' ",5
2011 ,"'R36 Robert Gordon University' ","'UK' ",9865
2011 ,"'R36 Robert Gordon University' ","'EU (excluding UK)' ",2090
2011 ,"'R36 Robert Gordon University' ","'Not EU' ",355
2011 ,"'R48 University of Roehampton' ","'UK' ",9290
2011 ,"'R48 University of Roehampton' ","'EU (excluding UK)' ",580
2011 ,"'R48 University of Roehampton' ","'Not EU' ",610
2011 ,"'R51 Rose Bruford College' ","'UK' ",3085
2011 ,"'R51 Rose Bruford College' ","'EU (excluding UK)' ",100
2011 ,"'R51 Rose Bruford College' ","'Not EU' ",95
2011 ,"'R52 Rotherham College of Arts and Technology' ","'UK' ",40
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'UK' ",965
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'EU (excluding UK)' ",45
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'Not EU' ",30
2011 ,"'R55 Royal Academy of Dance' ","'UK' ",135
2011 ,"'R55 Royal Academy of Dance' ","'EU (excluding UK)' ",30
2011 ,"'R55 Royal Academy of Dance' ","'Not EU' ",25
2011 ,"'R72 Royal Holloway, University of London' ","'UK' ",9750
2011 ,"'R72 Royal Holloway, University of London' ","'EU (excluding UK)' ",1815
2011 ,"'R72 Royal Holloway, University of London' ","'Not EU' ",2445
2011 ,"'R84 Royal Veterinary College (University of London)' ","'UK' ",1795
2011 ,"'R84 Royal Veterinary College (University of London)' ","'EU (excluding UK)' ",120
2011 ,"'R84 Royal Veterinary College (University of London)' ","'Not EU' ",105
2011 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'UK' ",1675
2011 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'EU (excluding UK)' ",40
2011 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'Not EU' ",45
2011 ,"'R90 Ruskin College Oxford' ","'UK' ",75
2011 ,"'R90 Ruskin College Oxford' ","'EU (excluding UK)' ",5
2011 ,"'S01 SRUC - Scotland's Rural College' ","'UK' ",900
2011 ,"'S01 SRUC - Scotland's Rural College' ","'EU (excluding UK)' ",60
2011 ,"'S01 SRUC - Scotland's Rural College' ","'Not EU' ",25
2011 ,"'S03 The University of Salford' ","'UK' ",21815
2011 ,"'S03 The University of Salford' ","'EU (excluding UK)' ",1605
2011 ,"'S03 The University of Salford' ","'Not EU' ",1035
2011 ,"'S05 SAE Institute' ","'UK' ",250
2011 ,"'S05 SAE Institute' ","'EU (excluding UK)' ",15
2011 ,"'S05 SAE Institute' ","'Not EU' ",15
2011 ,"'S08 Sandwell College' ","'UK' ",5
2011 ,"'S09 SOAS, University of London' ","'UK' ",2885
2011 ,"'S09 SOAS, University of London' ","'EU (excluding UK)' ",790
2011 ,"'S09 SOAS, University of London' ","'Not EU' ",1030
2011 ,"'S12 The School of Pharmacy (University of London)' ","'UK' ",1160
2011 ,"'S12 The School of Pharmacy (University of London)' ","'EU (excluding UK)' ",55
2011 ,"'S12 The School of Pharmacy (University of London)' ","'Not EU' ",255
2011 ,"'S18 The University of Sheffield' ","'UK' ",26640
2011 ,"'S18 The University of Sheffield' ","'EU (excluding UK)' ",2390
2011 ,"'S18 The University of Sheffield' ","'Not EU' ",5195
2011 ,"'S21 Sheffield Hallam University' ","'UK' ",47990
2011 ,"'S21 Sheffield Hallam University' ","'EU (excluding UK)' ",1110
2011 ,"'S21 Sheffield Hallam University' ","'Not EU' ",1555
2011 ,"'S22 Sheffield College' ","'UK' ",475
2011 ,"'S22 Sheffield College' ","'EU (excluding UK)' ",5
2011 ,"'S22 Sheffield College' ","'Not EU' ",20
2011 ,"'S26 Solihull College & University Centre' ","'UK' ",350
2011 ,"'S26 Solihull College & University Centre' ","'EU (excluding UK)' ",5
2011 ,"'S26 Solihull College & University Centre' ","'Not EU' ",5
2011 ,"'S27 University of Southampton' ","'UK' ",28940
2011 ,"'S27 University of Southampton' ","'EU (excluding UK)' ",2830
2011 ,"'S27 University of Southampton' ","'Not EU' ",5320
2011 ,"'S28 Somerset College' ","'UK' ",605
2011 ,"'S28 Somerset College' ","'EU (excluding UK)' ",10
2011 ,"'S28 Somerset College' ","'Not EU' ",10
2011 ,"'S30 Southampton Solent University' ","'UK' ",14770
2011 ,"'S30 Southampton Solent University' ","'EU (excluding UK)' ",1090
2011 ,"'S30 Southampton Solent University' ","'Not EU' ",480
2011 ,"'S32 South Devon College' ","'UK' ",180
2011 ,"'S34 Sparsholt College Hampshire' ","'UK' ",530
2011 ,"'S34 Sparsholt College Hampshire' ","'EU (excluding UK)' ",10
2011 ,"'S34 Sparsholt College Hampshire' ","'Not EU' ",5
2011 ,"'S35 Southport College' ","'UK' ",5
2011 ,"'S36 University of St Andrews' ","'UK' ",7035
2011 ,"'S36 University of St Andrews' ","'EU (excluding UK)' ",2920
2011 ,"'S36 University of St Andrews' ","'Not EU' ",2235
2011 ,"'S41 South Cheshire College' ","'UK' ",35
2011 ,"'S42 South Downs College' ","'UK' ",15
2011 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'UK' ",975
2011 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'EU (excluding UK)' ",15
2011 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Not EU' ",20
2011 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'UK' ",150
2011 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'Not EU' ",5
2011 ,"'S49 St George's, University of London' ","'UK' ",5805
2011 ,"'S49 St George's, University of London' ","'EU (excluding UK)' ",445
2011 ,"'S49 St George's, University of London' ","'Not EU' ",340
2011 ,"'S51 University Centre St Helens' ","'UK' ",420
2011 ,"'S51 University Centre St Helens' ","'EU (excluding UK)' ",15
2011 ,"'S51 University Centre St Helens' ","'Not EU' ",5
2011 ,"'S52 South Tyneside College' ","'UK' ",75
2011 ,"'S52 South Tyneside College' ","'Not EU' ",5
2011 ,"'S64 St Mary's University, Twickenham, London' ","'UK' ",6455
2011 ,"'S64 St Mary's University, Twickenham, London' ","'EU (excluding UK)' ",450
2011 ,"'S64 St Mary's University, Twickenham, London' ","'Not EU' ",155
2011 ,"'S69 Stephenson College Coalville' ","'UK' ",30
2011 ,"'S72 Staffordshire University' ","'UK' ",19395
2011 ,"'S72 Staffordshire University' ","'EU (excluding UK)' ",505
2011 ,"'S72 Staffordshire University' ","'Not EU' ",390
2011 ,"'S74 Stratford upon Avon College' ","'UK' ",70
2011 ,"'S74 Stratford upon Avon College' ","'EU (excluding UK)' ",5
2011 ,"'S74 Stratford upon Avon College' ","'Not EU' ",5
2011 ,"'S75 The University of Stirling' ","'UK' ",14225
2011 ,"'S75 The University of Stirling' ","'EU (excluding UK)' ",1270
2011 ,"'S75 The University of Stirling' ","'Not EU' ",460
2011 ,"'S76 Stockport College' ","'UK' ",715
2011 ,"'S76 Stockport College' ","'Not EU' ",5
2011 ,"'S77 Stourbridge College' ","'UK' ",25
2011 ,"'S78 The University of Strathclyde' ","'UK' ",18225
2011 ,"'S78 The University of Strathclyde' ","'EU (excluding UK)' ",1380
2011 ,"'S78 The University of Strathclyde' ","'Not EU' ",625
2011 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'UK' ",1965
2011 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'EU (excluding UK)' ",115
2011 ,"'S82 University of Suffolk' ","'UK' ",4135
2011 ,"'S82 University of Suffolk' ","'EU (excluding UK)' ",90
2011 ,"'S82 University of Suffolk' ","'Not EU' ",55
2011 ,"'S84 University of Sunderland' ","'UK' ",14365
2011 ,"'S84 University of Sunderland' ","'EU (excluding UK)' ",1425
2011 ,"'S84 University of Sunderland' ","'Not EU' ",560
2011 ,"'S85 University of Surrey' ","'UK' ",15600
2011 ,"'S85 University of Surrey' ","'EU (excluding UK)' ",1720
2011 ,"'S85 University of Surrey' ","'Not EU' ",2175
2011 ,"'S90 University of Sussex' ","'UK' ",16370
2011 ,"'S90 University of Sussex' ","'EU (excluding UK)' ",2005
2011 ,"'S90 University of Sussex' ","'Not EU' ",2345
2011 ,"'S93 Swansea University' ","'UK' ",11905
2011 ,"'S93 Swansea University' ","'EU (excluding UK)' ",380
2011 ,"'S93 Swansea University' ","'Not EU' ",670
2011 ,"'S94 Gower College Swansea (formerly Swansea College)' ","'UK' ",15
2011 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'UK' ",3830
2011 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'EU (excluding UK)' ",185
2011 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Not EU' ",125
2011 ,"'S98 Swindon College' ","'UK' ",50
2011 ,"'T10 Tameside College' ","'UK' ",20
2011 ,"'T20 Teesside University' ","'UK' ",14410
2011 ,"'T20 Teesside University' ","'EU (excluding UK)' ",305
2011 ,"'T20 Teesside University' ","'Not EU' ",265
2011 ,"'T40 University of West London (formerly Thames Valley University)' ","'UK' ",13830
2011 ,"'T40 University of West London (formerly Thames Valley University)' ","'EU (excluding UK)' ",1445
2011 ,"'T40 University of West London (formerly Thames Valley University)' ","'Not EU' ",545
2011 ,"'T80 University of Wales Trinity Saint David' ","'UK' ",2415
2011 ,"'T80 University of Wales Trinity Saint David' ","'EU (excluding UK)' ",90
2011 ,"'T80 University of Wales Trinity Saint David' ","'Not EU' ",25
2011 ,"'T85 Truro and Penwith College' ","'UK' ",960
2011 ,"'T85 Truro and Penwith College' ","'EU (excluding UK)' ",10
2011 ,"'T85 Truro and Penwith College' ","'Not EU' ",15
2011 ,"'T90 Tyne Metropolitan College' ","'UK' ",20
2011 ,"'U20 Ulster University' ","'UK' ",30940
2011 ,"'U20 Ulster University' ","'EU (excluding UK)' ",2570
2011 ,"'U20 Ulster University' ","'Not EU' ",230
2011 ,"'U40 University of the West of Scotland' ","'UK' ",13705
2011 ,"'U40 University of the West of Scotland' ","'EU (excluding UK)' ",670
2011 ,"'U40 University of the West of Scotland' ","'Not EU' ",220
2011 ,"'U65 University of the Arts London' ","'UK' ",25240
2011 ,"'U65 University of the Arts London' ","'EU (excluding UK)' ",4390
2011 ,"'U65 University of the Arts London' ","'Not EU' ",3960
2011 ,"'U80 UCL (University College London)' ","'UK' ",18870
2011 ,"'U80 UCL (University College London)' ","'EU (excluding UK)' ",5020
2011 ,"'U80 UCL (University College London)' ","'Not EU' ",10610
2011 ,"'U95 Uxbridge College' ","'UK' ",45
2011 ,"'U95 Uxbridge College' ","'EU (excluding UK)' ",5
2011 ,"'U95 Uxbridge College' ","'Not EU' ",5
2011 ,"'W08 Wakefield College' ","'UK' ",220
2011 ,"'W12 Walsall College' ","'UK' ",180
2011 ,"'W12 Walsall College' ","'Not EU' ",5
2011 ,"'W17 Warrington Collegiate' ","'UK' ",15
2011 ,"'W20 The University of Warwick' ","'UK' ",20460
2011 ,"'W20 The University of Warwick' ","'EU (excluding UK)' ",3280
2011 ,"'W20 The University of Warwick' ","'Not EU' ",7945
2011 ,"'W25 Warwickshire College Group' ","'UK' ",870
2011 ,"'W25 Warwickshire College Group' ","'EU (excluding UK)' ",20
2011 ,"'W25 Warwickshire College Group' ","'Not EU' ",25
2011 ,"'W35 College of West Anglia' ","'UK' ",200
2011 ,"'W35 College of West Anglia' ","'EU (excluding UK)' ",5
2011 ,"'W35 College of West Anglia' ","'Not EU' ",5
2011 ,"'W36 West Cheshire College' ","'UK' ",55
2011 ,"'W50 University of Westminster, London' ","'UK' ",21160
2011 ,"'W50 University of Westminster, London' ","'EU (excluding UK)' ",2955
2011 ,"'W50 University of Westminster, London' ","'Not EU' ",3270
2011 ,"'W51 City of Westminster College' ","'UK' ",50
2011 ,"'W51 City of Westminster College' ","'EU (excluding UK)' ",5
2011 ,"'W51 City of Westminster College' ","'Not EU' ",5
2011 ,"'W52 Westminster Kingsway College' ","'UK' ",190
2011 ,"'W52 Westminster Kingsway College' ","'EU (excluding UK)' ",20
2011 ,"'W52 Westminster Kingsway College' ","'Not EU' ",15
2011 ,"'W65 West Thames College' ","'UK' ",425
2011 ,"'W65 West Thames College' ","'EU (excluding UK)' ",15
2011 ,"'W65 West Thames College' ","'Not EU' ",10
2011 ,"'W67 Wigan and Leigh College' ","'UK' ",70
2011 ,"'W67 Wigan and Leigh College' ","'Not EU' ",5
2011 ,"'W73 Wirral Metropolitan College' ","'UK' ",145
2011 ,"'W74 Wiltshire College' ","'UK' ",260
2011 ,"'W74 Wiltshire College' ","'EU (excluding UK)' ",5
2011 ,"'W74 Wiltshire College' ","'Not EU' ",5
2011 ,"'W75 University of Wolverhampton' ","'UK' ",20920
2011 ,"'W75 University of Wolverhampton' ","'EU (excluding UK)' ",610
2011 ,"'W75 University of Wolverhampton' ","'Not EU' ",265
2011 ,"'W76 University of Winchester' ","'UK' ",9015
2011 ,"'W76 University of Winchester' ","'EU (excluding UK)' ",210
2011 ,"'W76 University of Winchester' ","'Not EU' ",290
2011 ,"'W80 University of Worcester' ","'UK' ",12250
2011 ,"'W80 University of Worcester' ","'EU (excluding UK)' ",775
2011 ,"'W80 University of Worcester' ","'Not EU' ",150
2011 ,"'W81 Worcester College of Technology' ","'UK' ",180
2011 ,"'W81 Worcester College of Technology' ","'EU (excluding UK)' ",5
2011 ,"'W85 Writtle University College' ","'UK' ",1100
2011 ,"'W85 Writtle University College' ","'EU (excluding UK)' ",80
2011 ,"'W85 Writtle University College' ","'Not EU' ",55
2011 ,"'Y50 University of York' ","'UK' ",19155
2011 ,"'Y50 University of York' ","'EU (excluding UK)' ",1700
2011 ,"'Y50 University of York' ","'Not EU' ",2935
2011 ,"'Y70 York College' ","'UK' ",645
2011 ,"'Y70 York College' ","'EU (excluding UK)' ",20
2011 ,"'Y70 York College' ","'Not EU' ",10
2011 ,"'Y75 York St John University' ","'UK' ",8430
2011 ,"'Y75 York St John University' ","'EU (excluding UK)' ",135
2011 ,"'Y75 York St John University' ","'Not EU' ",105
2011 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'UK' ",100
2012 ,"'A20 The University of Aberdeen' ","'UK' ",13510
2012 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",4495
2012 ,"'A20 The University of Aberdeen' ","'Not EU' ",1535
2012 ,"'A30 Abertay University' ","'UK' ",5695
2012 ,"'A30 Abertay University' ","'EU (excluding UK)' ",700
2012 ,"'A30 Abertay University' ","'Not EU' ",115
2012 ,"'A40 Aberystwyth University' ","'UK' ",9050
2012 ,"'A40 Aberystwyth University' ","'EU (excluding UK)' ",830
2012 ,"'A40 Aberystwyth University' ","'Not EU' ",890
2012 ,"'A44 Accrington & Rossendale College' ","'UK' ",175
2012 ,"'A44 Accrington & Rossendale College' ","'Not EU' ",5
2012 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'UK' ",430
2012 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'EU (excluding UK)' ",75
2012 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'Not EU' ",5
2012 ,"'A50 American InterContinental University - London' ","'UK' ",170
2012 ,"'A50 American InterContinental University - London' ","'EU (excluding UK)' ",70
