"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (High Level) , Entry Year"
"Coverage:   Accepted through the main scheme, UK domiciled and direct entry or deferred by one year"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_020_02.pdf"
 
Entry Year,Provider Name , Applicant Domicile (High Level),Number of Acceptances,
2010 ,"'L43 The City of Liverpool College' ","'England' ",75
2010 ,"'L46 Liverpool Hope University' ","'England' ",1145
2010 ,"'L46 Liverpool Hope University' ","'Northern Ireland' ",140
2010 ,"'L46 Liverpool Hope University' ","'Wales' ",40
2010 ,"'L48 The Liverpool Institute for Performing Arts' ","'England' ",130
2010 ,"'L48 The Liverpool Institute for Performing Arts' ","'Northern Ireland' ",10
2010 ,"'L48 The Liverpool Institute for Performing Arts' ","'Scotland' ",5
2010 ,"'L48 The Liverpool Institute for Performing Arts' ","'Wales' ",5
2010 ,"'L51 Liverpool John Moores University (LJMU)' ","'England' ",4095
2010 ,"'L51 Liverpool John Moores University (LJMU)' ","'Northern Ireland' ",440
2010 ,"'L51 Liverpool John Moores University (LJMU)' ","'Scotland' ",10
2010 ,"'L51 Liverpool John Moores University (LJMU)' ","'Wales' ",255
2010 ,"'L53 Coleg Llandrillo' ","'England' ",5
2010 ,"'L53 Coleg Llandrillo' ","'Wales' ",55
2010 ,"'L62 The London College, UCK' ","'England' ",60
2010 ,"'L68 London Metropolitan University' ","'England' ",1865
2010 ,"'L68 London Metropolitan University' ","'Northern Ireland' ",10
2010 ,"'L68 London Metropolitan University' ","'Scotland' ",20
2010 ,"'L68 London Metropolitan University' ","'Wales' ",15
2010 ,"'L70 London School of Commerce' ","'England' ",5
2010 ,"'L72 London School of Economics and Political Science (University of London)' ","'England' ",660
2010 ,"'L72 London School of Economics and Political Science (University of London)' ","'Northern Ireland' ",15
2010 ,"'L72 London School of Economics and Political Science (University of London)' ","'Scotland' ",5
2010 ,"'L72 London School of Economics and Political Science (University of London)' ","'Wales' ",20
2010 ,"'L75 London South Bank University' ","'England' ",2075
2010 ,"'L75 London South Bank University' ","'Northern Ireland' ",5
2010 ,"'L75 London South Bank University' ","'Scotland' ",5
2010 ,"'L75 London South Bank University' ","'Wales' ",15
2010 ,"'L77 Loughborough College' ","'England' ",230
2010 ,"'L77 Loughborough College' ","'Scotland' ",5
2010 ,"'L77 Loughborough College' ","'Wales' ",5
2010 ,"'L79 Loughborough University' ","'England' ",2830
2010 ,"'L79 Loughborough University' ","'Northern Ireland' ",20
2010 ,"'L79 Loughborough University' ","'Scotland' ",25
2010 ,"'L79 Loughborough University' ","'Wales' ",60
2010 ,"'M10 The Manchester College' ","'England' ",395
2010 ,"'M10 The Manchester College' ","'Northern Ireland' ",5
2010 ,"'M10 The Manchester College' ","'Wales' ",5
2010 ,"'M20 The University of Manchester' ","'England' ",6155
2010 ,"'M20 The University of Manchester' ","'Northern Ireland' ",140
2010 ,"'M20 The University of Manchester' ","'Scotland' ",45
2010 ,"'M20 The University of Manchester' ","'Wales' ",180
2010 ,"'M40 The Manchester Metropolitan University' ","'England' ",7150
2010 ,"'M40 The Manchester Metropolitan University' ","'Northern Ireland' ",145
2010 ,"'M40 The Manchester Metropolitan University' ","'Scotland' ",45
2010 ,"'M40 The Manchester Metropolitan University' ","'Wales' ",180
2010 ,"'M62 Medway School of Pharmacy' ","'England' ",100
2010 ,"'M65 Coleg Menai' ","'Wales' ",5
2010 ,"'M77 Mid Cheshire College' ","'England' ",10
2010 ,"'M80 Middlesex University' ","'England' ",3530
2010 ,"'M80 Middlesex University' ","'Northern Ireland' ",15
2010 ,"'M80 Middlesex University' ","'Scotland' ",15
2010 ,"'M80 Middlesex University' ","'Wales' ",25
2010 ,"'M95 Mountview Academy of Theatre Arts' ","'England' ",20
2010 ,"'M99 Myerscough College' ","'England' ",255
2010 ,"'M99 Myerscough College' ","'Wales' ",5
2010 ,"'N11 Nazarene Theological College' ","'England' ",15
2010 ,"'N13 NPTC Group' ","'Wales' ",40
2010 ,"'N21 Newcastle University' ","'England' ",3475
2010 ,"'N21 Newcastle University' ","'Northern Ireland' ",155
2010 ,"'N21 Newcastle University' ","'Scotland' ",115
2010 ,"'N21 Newcastle University' ","'Wales' ",30
2010 ,"'N23 Newcastle College' ","'England' ",870
2010 ,"'N23 Newcastle College' ","'Northern Ireland' ",10
2010 ,"'N23 Newcastle College' ","'Scotland' ",10
2010 ,"'N23 Newcastle College' ","'Wales' ",5
2010 ,"'N28 New College Durham' ","'England' ",50
2010 ,"'N30 New College Nottingham' ","'England' ",220
2010 ,"'N31 Newham College London' ","'England' ",15
2010 ,"'N33 New College Stamford' ","'England' ",5
2010 ,"'N36 Newman University, Birmingham' ","'England' ",535
2010 ,"'N36 Newman University, Birmingham' ","'Wales' ",5
2010 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'England' ",355
2010 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Northern Ireland' ",5
2010 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Wales' ",725
2010 ,"'N38 University of Northampton' ","'England' ",2615
2010 ,"'N38 University of Northampton' ","'Northern Ireland' ",5
2010 ,"'N38 University of Northampton' ","'Scotland' ",5
2010 ,"'N38 University of Northampton' ","'Wales' ",20
2010 ,"'N39 Norwich University Of The Arts' ","'England' ",525
2010 ,"'N39 Norwich University Of The Arts' ","'Northern Ireland' ",5
2010 ,"'N39 Norwich University Of The Arts' ","'Wales' ",5
2010 ,"'N41 Northbrook College Sussex' ","'England' ",355
2010 ,"'N41 Northbrook College Sussex' ","'Northern Ireland' ",5
2010 ,"'N49 NESCOT, Surrey' ","'England' ",15
2010 ,"'N51 New College Telford' ","'England' ",5
2010 ,"'N58 North East Worcestershire College' ","'England' ",85
2010 ,"'N64 North Lindsey College' ","'England' ",85
2010 ,"'N77 Northumbria University' ","'England' ",4760
2010 ,"'N77 Northumbria University' ","'Northern Ireland' ",285
2010 ,"'N77 Northumbria University' ","'Scotland' ",65
2010 ,"'N77 Northumbria University' ","'Wales' ",15
2010 ,"'N79 North Warwickshire and Hinckley College' ","'England' ",10
2010 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'England' ",245
2010 ,"'N84 The University of Nottingham' ","'England' ",5465
2010 ,"'N84 The University of Nottingham' ","'Northern Ireland' ",30
2010 ,"'N84 The University of Nottingham' ","'Scotland' ",10
2010 ,"'N84 The University of Nottingham' ","'Wales' ",100
2010 ,"'N91 Nottingham Trent University' ","'England' ",5835
2010 ,"'N91 Nottingham Trent University' ","'Northern Ireland' ",20
2010 ,"'N91 Nottingham Trent University' ","'Scotland' ",5
2010 ,"'N91 Nottingham Trent University' ","'Wales' ",55
2010 ,"'O33 Oxford University' ","'England' ",2570
2010 ,"'O33 Oxford University' ","'Northern Ireland' ",30
2010 ,"'O33 Oxford University' ","'Scotland' ",50
2010 ,"'O33 Oxford University' ","'Wales' ",75
2010 ,"'O66 Oxford Brookes University' ","'England' ",3305
2010 ,"'O66 Oxford Brookes University' ","'Northern Ireland' ",15
2010 ,"'O66 Oxford Brookes University' ","'Scotland' ",15
2010 ,"'O66 Oxford Brookes University' ","'Wales' ",45
2010 ,"'P26 University of London Institute in Paris' ","'England' ",35
2010 ,"'P26 University of London Institute in Paris' ","'Wales' ",5
2010 ,"'P35 Pembrokeshire College' ","'Wales' ",30
2010 ,"'P37 Peninsula College of Medicine & Dentistry' ","'England' ",255
2010 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Scotland' ",5
2010 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Wales' ",10
2010 ,"'P60 Plymouth University' ","'England' ",4350
2010 ,"'P60 Plymouth University' ","'Northern Ireland' ",15
2010 ,"'P60 Plymouth University' ","'Scotland' ",10
2010 ,"'P60 Plymouth University' ","'Wales' ",125
2010 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'England' ",585
2010 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Wales' ",5
2010 ,"'P65 Plymouth College of Art' ","'England' ",255
2010 ,"'P65 Plymouth College of Art' ","'Wales' ",5
2010 ,"'P80 University of Portsmouth' ","'England' ",4775
2010 ,"'P80 University of Portsmouth' ","'Northern Ireland' ",5
2010 ,"'P80 University of Portsmouth' ","'Scotland' ",5
2010 ,"'P80 University of Portsmouth' ","'Wales' ",65
2010 ,"'Q25 Queen Margaret University, Edinburgh' ","'England' ",50
2010 ,"'Q25 Queen Margaret University, Edinburgh' ","'Northern Ireland' ",30
2010 ,"'Q25 Queen Margaret University, Edinburgh' ","'Scotland' ",520
2010 ,"'Q50 Queen Mary University of London' ","'England' ",2035
2010 ,"'Q50 Queen Mary University of London' ","'Northern Ireland' ",15
2010 ,"'Q50 Queen Mary University of London' ","'Scotland' ",10
2010 ,"'Q50 Queen Mary University of London' ","'Wales' ",40
2010 ,"'Q75 Queen's University Belfast' ","'England' ",145
2010 ,"'Q75 Queen's University Belfast' ","'Northern Ireland' ",3205
2010 ,"'Q75 Queen's University Belfast' ","'Scotland' ",15
2010 ,"'Q75 Queen's University Belfast' ","'Wales' ",5
2010 ,"'R06 Ravensbourne' ","'England' ",465
2010 ,"'R06 Ravensbourne' ","'Northern Ireland' ",5
2010 ,"'R06 Ravensbourne' ","'Scotland' ",5
2010 ,"'R06 Ravensbourne' ","'Wales' ",5
2010 ,"'R12 University of Reading' ","'England' ",2250
2010 ,"'R12 University of Reading' ","'Northern Ireland' ",5
2010 ,"'R12 University of Reading' ","'Scotland' ",10
2010 ,"'R12 University of Reading' ","'Wales' ",95
2010 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'England' ",15
2010 ,"'R20 Richmond, The American International University in London' ","'England' ",5
2010 ,"'R36 Robert Gordon University' ","'England' ",25
2010 ,"'R36 Robert Gordon University' ","'Northern Ireland' ",10
2010 ,"'R36 Robert Gordon University' ","'Scotland' ",1820
2010 ,"'R48 University of Roehampton' ","'England' ",1995
2010 ,"'R48 University of Roehampton' ","'Northern Ireland' ",5
2010 ,"'R48 University of Roehampton' ","'Scotland' ",5
2010 ,"'R48 University of Roehampton' ","'Wales' ",15
2010 ,"'R51 Rose Bruford College' ","'England' ",160
2010 ,"'R51 Rose Bruford College' ","'Scotland' ",5
2010 ,"'R51 Rose Bruford College' ","'Wales' ",10
2010 ,"'R52 Rotherham College of Arts and Technology' ","'England' ",10
2010 ,"'R54 Royal Agricultural University, Cirencester' ","'England' ",285
2010 ,"'R54 Royal Agricultural University, Cirencester' ","'Scotland' ",5
2010 ,"'R54 Royal Agricultural University, Cirencester' ","'Wales' ",15
2010 ,"'R55 Royal Academy of Dance' ","'England' ",35
2010 ,"'R55 Royal Academy of Dance' ","'Scotland' ",5
2010 ,"'R55 Royal Academy of Dance' ","'Wales' ",5
2010 ,"'R72 Royal Holloway, University of London' ","'England' ",1435
2010 ,"'R72 Royal Holloway, University of London' ","'Scotland' ",10
2010 ,"'R72 Royal Holloway, University of London' ","'Wales' ",35
2010 ,"'R84 Royal Veterinary College (University of London)' ","'England' ",235
2010 ,"'R84 Royal Veterinary College (University of London)' ","'Northern Ireland' ",5
2010 ,"'R84 Royal Veterinary College (University of London)' ","'Scotland' ",5
2010 ,"'R84 Royal Veterinary College (University of London)' ","'Wales' ",15
2010 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'England' ",30
2010 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'Wales' ",20
2010 ,"'S01 SRUC - Scotland's Rural College' ","'England' ",25
2010 ,"'S01 SRUC - Scotland's Rural College' ","'Scotland' ",265
2010 ,"'S01 SRUC - Scotland's Rural College' ","'Wales' ",5
2010 ,"'S03 The University of Salford' ","'England' ",3675
2010 ,"'S03 The University of Salford' ","'Northern Ireland' ",50
2010 ,"'S03 The University of Salford' ","'Scotland' ",15
2010 ,"'S03 The University of Salford' ","'Wales' ",40
2010 ,"'S05 SAE Institute' ","'England' ",15
2010 ,"'S09 SOAS, University of London' ","'England' ",490
2010 ,"'S09 SOAS, University of London' ","'Northern Ireland' ",5
2010 ,"'S09 SOAS, University of London' ","'Scotland' ",10
2010 ,"'S09 SOAS, University of London' ","'Wales' ",5
2010 ,"'S12 The School of Pharmacy (University of London)' ","'England' ",115
2010 ,"'S18 The University of Sheffield' ","'England' ",4015
2010 ,"'S18 The University of Sheffield' ","'Northern Ireland' ",20
2010 ,"'S18 The University of Sheffield' ","'Scotland' ",5
2010 ,"'S18 The University of Sheffield' ","'Wales' ",65
2010 ,"'S21 Sheffield Hallam University' ","'England' ",7190
2010 ,"'S21 Sheffield Hallam University' ","'Northern Ireland' ",15
2010 ,"'S21 Sheffield Hallam University' ","'Scotland' ",10
2010 ,"'S21 Sheffield Hallam University' ","'Wales' ",60
2010 ,"'S22 Sheffield College' ","'England' ",100
2010 ,"'S23 Shrewsbury College of Arts and Technology' ","'England' ",10
2010 ,"'S26 Solihull College & University Centre' ","'England' ",85
2010 ,"'S27 University of Southampton' ","'England' ",4080
2010 ,"'S27 University of Southampton' ","'Northern Ireland' ",25
2010 ,"'S27 University of Southampton' ","'Scotland' ",5
2010 ,"'S27 University of Southampton' ","'Wales' ",110
2010 ,"'S28 Somerset College' ","'England' ",170
2010 ,"'S30 Southampton Solent University' ","'England' ",2490
2010 ,"'S30 Southampton Solent University' ","'Northern Ireland' ",15
2010 ,"'S30 Southampton Solent University' ","'Scotland' ",5
2010 ,"'S30 Southampton Solent University' ","'Wales' ",40
2010 ,"'S32 South Devon College' ","'England' ",20
2010 ,"'S34 Sparsholt College Hampshire' ","'England' ",135
2010 ,"'S36 University of St Andrews' ","'England' ",510
2010 ,"'S36 University of St Andrews' ","'Northern Ireland' ",40
2010 ,"'S36 University of St Andrews' ","'Scotland' ",485
2010 ,"'S36 University of St Andrews' ","'Wales' ",10
2010 ,"'S42 South Downs College' ","'England' ",15
2010 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'England' ",300
2010 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'England' ",35
2010 ,"'S49 St George's, University of London' ","'England' ",480
2010 ,"'S49 St George's, University of London' ","'Wales' ",10
2010 ,"'S51 University Centre St Helens' ","'England' ",130
2010 ,"'S52 South Tyneside College' ","'England' ",20
2010 ,"'S64 St Mary's University, Twickenham, London' ","'England' ",1135
2010 ,"'S64 St Mary's University, Twickenham, London' ","'Northern Ireland' ",15
2010 ,"'S64 St Mary's University, Twickenham, London' ","'Wales' ",5
2010 ,"'S69 Stephenson College Coalville' ","'England' ",5
2010 ,"'S72 Staffordshire University' ","'England' ",2820
2010 ,"'S72 Staffordshire University' ","'Northern Ireland' ",20
2010 ,"'S72 Staffordshire University' ","'Scotland' ",5
2010 ,"'S72 Staffordshire University' ","'Wales' ",80
2010 ,"'S73 Staffordshire University Regional Federation' ","'England' ",235
2010 ,"'S74 Stratford upon Avon College' ","'England' ",15
2010 ,"'S75 The University of Stirling' ","'England' ",190
2010 ,"'S75 The University of Stirling' ","'Northern Ireland' ",50
2010 ,"'S75 The University of Stirling' ","'Scotland' ",1650
2010 ,"'S76 Stockport College' ","'England' ",125
2010 ,"'S77 Stourbridge College' ","'England' ",10
2010 ,"'S78 The University of Strathclyde' ","'England' ",40
2010 ,"'S78 The University of Strathclyde' ","'Northern Ireland' ",50
2010 ,"'S78 The University of Strathclyde' ","'Scotland' ",2635
2010 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'Northern Ireland' ",230
2010 ,"'S82 University of Suffolk' ","'England' ",1090
2010 ,"'S82 University of Suffolk' ","'Scotland' ",5
2010 ,"'S84 University of Sunderland' ","'England' ",2185
2010 ,"'S84 University of Sunderland' ","'Northern Ireland' ",25
2010 ,"'S84 University of Sunderland' ","'Scotland' ",20
2010 ,"'S84 University of Sunderland' ","'Wales' ",5
2010 ,"'S85 University of Surrey' ","'England' ",1860
2010 ,"'S85 University of Surrey' ","'Northern Ireland' ",5
2010 ,"'S85 University of Surrey' ","'Scotland' ",5
2010 ,"'S85 University of Surrey' ","'Wales' ",20
2010 ,"'S90 University of Sussex' ","'England' ",2290
2010 ,"'S90 University of Sussex' ","'Northern Ireland' ",15
2010 ,"'S90 University of Sussex' ","'Scotland' ",5
2010 ,"'S90 University of Sussex' ","'Wales' ",20
2010 ,"'S93 Swansea University' ","'England' ",1065
2010 ,"'S93 Swansea University' ","'Northern Ireland' ",5
2010 ,"'S93 Swansea University' ","'Wales' ",1355
2010 ,"'S94 Gower College Swansea (formerly Swansea College)' ","'Wales' ",10
2010 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'England' ",235
2010 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Northern Ireland' ",5
2010 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Wales' ",730
2010 ,"'S98 Swindon College' ","'England' ",35
2010 ,"'T20 Teesside University' ","'England' ",2860
2010 ,"'T20 Teesside University' ","'Northern Ireland' ",15
2010 ,"'T20 Teesside University' ","'Scotland' ",15
2010 ,"'T20 Teesside University' ","'Wales' ",5
2010 ,"'T40 University of West London (formerly Thames Valley University)' ","'England' ",1240
2010 ,"'T40 University of West London (formerly Thames Valley University)' ","'Northern Ireland' ",10
2010 ,"'T40 University of West London (formerly Thames Valley University)' ","'Scotland' ",10
2010 ,"'T40 University of West London (formerly Thames Valley University)' ","'Wales' ",20
2010 ,"'T80 University of Wales Trinity Saint David' ","'England' ",65
2010 ,"'T80 University of Wales Trinity Saint David' ","'Wales' ",395
2010 ,"'T85 Truro and Penwith College' ","'England' ",340
2010 ,"'U20 Ulster University' ","'England' ",40
2010 ,"'U20 Ulster University' ","'Northern Ireland' ",4800
2010 ,"'U20 Ulster University' ","'Scotland' ",5
2010 ,"'U40 University of the West of Scotland' ","'England' ",35
2010 ,"'U40 University of the West of Scotland' ","'Northern Ireland' ",10
2010 ,"'U40 University of the West of Scotland' ","'Scotland' ",2780
2010 ,"'U65 University of the Arts London' ","'England' ",2460
2010 ,"'U65 University of the Arts London' ","'Northern Ireland' ",20
2010 ,"'U65 University of the Arts London' ","'Scotland' ",40
2010 ,"'U65 University of the Arts London' ","'Wales' ",35
2010 ,"'U80 UCL (University College London)' ","'England' ",2340
