"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Age Band , Cycle Year"
"Coverage:   UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_009_01.pdf"
 
Cycle Year,Provider Name , Age Band,Number of Acceptances,
2014 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'21 and over' ",355
2014 ,"'S98 Swindon College' ","'18' ",20
2014 ,"'S98 Swindon College' ","'19' ",10
2014 ,"'S98 Swindon College' ","'20' ",5
2014 ,"'S98 Swindon College' ","'21 and over' ",15
2014 ,"'T15 BIMM London' ","'17 and under' ",15
2014 ,"'T15 BIMM London' ","'18' ",160
2014 ,"'T15 BIMM London' ","'19' ",95
2014 ,"'T15 BIMM London' ","'20' ",55
2014 ,"'T15 BIMM London' ","'21 and over' ",110
2014 ,"'T20 Teesside University' ","'18' ",1240
2014 ,"'T20 Teesside University' ","'19' ",625
2014 ,"'T20 Teesside University' ","'20' ",375
2014 ,"'T20 Teesside University' ","'21 and over' ",1235
2014 ,"'T60 Tottenham Hotspur Foundation' ","'18' ",5
2014 ,"'T60 Tottenham Hotspur Foundation' ","'19' ",15
2014 ,"'T60 Tottenham Hotspur Foundation' ","'20' ",5
2014 ,"'T60 Tottenham Hotspur Foundation' ","'21 and over' ",15
2014 ,"'T70 Tresham College of Further and Higher Education' ","'18' ",15
2014 ,"'T70 Tresham College of Further and Higher Education' ","'19' ",5
2014 ,"'T70 Tresham College of Further and Higher Education' ","'21 and over' ",10
2014 ,"'T80 University of Wales Trinity Saint David' ","'18' ",310
2014 ,"'T80 University of Wales Trinity Saint David' ","'19' ",125
2014 ,"'T80 University of Wales Trinity Saint David' ","'20' ",70
2014 ,"'T80 University of Wales Trinity Saint David' ","'21 and over' ",290
2014 ,"'T85 Truro and Penwith College' ","'18' ",110
2014 ,"'T85 Truro and Penwith College' ","'19' ",60
2014 ,"'T85 Truro and Penwith College' ","'20' ",25
2014 ,"'T85 Truro and Penwith College' ","'21 and over' ",225
2014 ,"'T90 Tyne Metropolitan College' ","'18' ",10
2014 ,"'T90 Tyne Metropolitan College' ","'21 and over' ",5
2014 ,"'U20 Ulster University' ","'17 and under' ",10
2014 ,"'U20 Ulster University' ","'18' ",2880
2014 ,"'U20 Ulster University' ","'19' ",955
2014 ,"'U20 Ulster University' ","'20' ",525
2014 ,"'U20 Ulster University' ","'21 and over' ",1495
2014 ,"'U40 University of the West of Scotland' ","'17 and under' ",15
2014 ,"'U40 University of the West of Scotland' ","'18' ",740
2014 ,"'U40 University of the West of Scotland' ","'19' ",275
2014 ,"'U40 University of the West of Scotland' ","'20' ",465
2014 ,"'U40 University of the West of Scotland' ","'21 and over' ",1810
2014 ,"'U65 University of the Arts London' ","'17 and under' ",5
2014 ,"'U65 University of the Arts London' ","'18' ",660
2014 ,"'U65 University of the Arts London' ","'19' ",1455
2014 ,"'U65 University of the Arts London' ","'20' ",450
2014 ,"'U65 University of the Arts London' ","'21 and over' ",670
2014 ,"'U80 UCL (University College London)' ","'17 and under' ",25
2014 ,"'U80 UCL (University College London)' ","'18' ",1970
2014 ,"'U80 UCL (University College London)' ","'19' ",600
2014 ,"'U80 UCL (University College London)' ","'20' ",125
2014 ,"'U80 UCL (University College London)' ","'21 and over' ",180
2014 ,"'U95 Uxbridge College' ","'21 and over' ",5
2014 ,"'W01 University of South Wales' ","'18' ",1700
2014 ,"'W01 University of South Wales' ","'19' ",820
2014 ,"'W01 University of South Wales' ","'20' ",390
2014 ,"'W01 University of South Wales' ","'21 and over' ",990
2014 ,"'W05 The University of West London' ","'18' ",550
2014 ,"'W05 The University of West London' ","'19' ",420
2014 ,"'W05 The University of West London' ","'20' ",240
2014 ,"'W05 The University of West London' ","'21 and over' ",1140
2014 ,"'W08 Wakefield College' ","'18' ",55
2014 ,"'W08 Wakefield College' ","'19' ",25
2014 ,"'W08 Wakefield College' ","'20' ",25
2014 ,"'W08 Wakefield College' ","'21 and over' ",60
2014 ,"'W12 Walsall College' ","'18' ",20
2014 ,"'W12 Walsall College' ","'19' ",20
2014 ,"'W12 Walsall College' ","'20' ",25
2014 ,"'W12 Walsall College' ","'21 and over' ",70
2014 ,"'W20 The University of Warwick' ","'17 and under' ",20
2014 ,"'W20 The University of Warwick' ","'18' ",2265
2014 ,"'W20 The University of Warwick' ","'19' ",310
2014 ,"'W20 The University of Warwick' ","'20' ",50
2014 ,"'W20 The University of Warwick' ","'21 and over' ",245
2014 ,"'W25 Warwickshire College Group' ","'18' ",115
2014 ,"'W25 Warwickshire College Group' ","'19' ",55
2014 ,"'W25 Warwickshire College Group' ","'20' ",45
2014 ,"'W25 Warwickshire College Group' ","'21 and over' ",150
2014 ,"'W35 College of West Anglia' ","'18' ",30
2014 ,"'W35 College of West Anglia' ","'19' ",25
2014 ,"'W35 College of West Anglia' ","'20' ",10
2014 ,"'W35 College of West Anglia' ","'21 and over' ",50
2014 ,"'W36 West Cheshire College' ","'18' ",5
2014 ,"'W36 West Cheshire College' ","'19' ",5
2014 ,"'W36 West Cheshire College' ","'20' ",5
2014 ,"'W40 West Herts College, Watford Associate College of University of Hertfordshire' ","'18' ",20
2014 ,"'W40 West Herts College, Watford Associate College of University of Hertfordshire' ","'19' ",15
2014 ,"'W40 West Herts College, Watford Associate College of University of Hertfordshire' ","'20' ",10
2014 ,"'W40 West Herts College, Watford Associate College of University of Hertfordshire' ","'21 and over' ",10
2014 ,"'W47 University Centre Weston' ","'18' ",25
2014 ,"'W47 University Centre Weston' ","'19' ",20
2014 ,"'W47 University Centre Weston' ","'20' ",20
2014 ,"'W47 University Centre Weston' ","'21 and over' ",110
2014 ,"'W50 University of Westminster, London' ","'17 and under' ",10
2014 ,"'W50 University of Westminster, London' ","'18' ",1865
2014 ,"'W50 University of Westminster, London' ","'19' ",1090
2014 ,"'W50 University of Westminster, London' ","'20' ",400
2014 ,"'W50 University of Westminster, London' ","'21 and over' ",785
2014 ,"'W51 City of Westminster College' ","'18' ",5
2014 ,"'W51 City of Westminster College' ","'19' ",5
2014 ,"'W51 City of Westminster College' ","'21 and over' ",25
2014 ,"'W52 Westminster Kingsway College' ","'21 and over' ",5
2014 ,"'W65 West Thames College' ","'18' ",35
2014 ,"'W65 West Thames College' ","'19' ",20
2014 ,"'W65 West Thames College' ","'20' ",10
2014 ,"'W65 West Thames College' ","'21 and over' ",55
2014 ,"'W66 Weymouth College' ","'18' ",5
2014 ,"'W66 Weymouth College' ","'19' ",5
2014 ,"'W66 Weymouth College' ","'21 and over' ",10
2014 ,"'W67 Wigan and Leigh College' ","'18' ",30
2014 ,"'W67 Wigan and Leigh College' ","'19' ",20
2014 ,"'W67 Wigan and Leigh College' ","'20' ",20
2014 ,"'W67 Wigan and Leigh College' ","'21 and over' ",20
2014 ,"'W73 Wirral Metropolitan College' ","'18' ",10
2014 ,"'W73 Wirral Metropolitan College' ","'19' ",15
2014 ,"'W73 Wirral Metropolitan College' ","'20' ",15
2014 ,"'W73 Wirral Metropolitan College' ","'21 and over' ",45
2014 ,"'W74 Wiltshire College' ","'18' ",30
2014 ,"'W74 Wiltshire College' ","'19' ",35
2014 ,"'W74 Wiltshire College' ","'20' ",20
2014 ,"'W74 Wiltshire College' ","'21 and over' ",70
2014 ,"'W75 University of Wolverhampton' ","'17 and under' ",10
2014 ,"'W75 University of Wolverhampton' ","'18' ",1570
2014 ,"'W75 University of Wolverhampton' ","'19' ",955
2014 ,"'W75 University of Wolverhampton' ","'20' ",485
2014 ,"'W75 University of Wolverhampton' ","'21 and over' ",1700
2014 ,"'W76 University of Winchester' ","'17 and under' ",5
2014 ,"'W76 University of Winchester' ","'18' ",1245
2014 ,"'W76 University of Winchester' ","'19' ",425
2014 ,"'W76 University of Winchester' ","'20' ",115
2014 ,"'W76 University of Winchester' ","'21 and over' ",260
2014 ,"'W80 University of Worcester' ","'18' ",1060
2014 ,"'W80 University of Worcester' ","'19' ",405
2014 ,"'W80 University of Worcester' ","'20' ",185
2014 ,"'W80 University of Worcester' ","'21 and over' ",1035
2014 ,"'W81 Worcester College of Technology' ","'18' ",35
2014 ,"'W81 Worcester College of Technology' ","'19' ",20
2014 ,"'W81 Worcester College of Technology' ","'20' ",10
2014 ,"'W81 Worcester College of Technology' ","'21 and over' ",30
2014 ,"'W85 Writtle University College' ","'18' ",135
2014 ,"'W85 Writtle University College' ","'19' ",70
2014 ,"'W85 Writtle University College' ","'20' ",40
2014 ,"'W85 Writtle University College' ","'21 and over' ",80
2014 ,"'Y25 Yeovil College' ","'18' ",25
2014 ,"'Y25 Yeovil College' ","'19' ",10
2014 ,"'Y25 Yeovil College' ","'20' ",5
2014 ,"'Y25 Yeovil College' ","'21 and over' ",40
2014 ,"'Y50 University of York' ","'17 and under' ",10
2014 ,"'Y50 University of York' ","'18' ",2335
2014 ,"'Y50 University of York' ","'19' ",525
2014 ,"'Y50 University of York' ","'20' ",115
2014 ,"'Y50 University of York' ","'21 and over' ",375
2014 ,"'Y70 York College' ","'18' ",40
2014 ,"'Y70 York College' ","'19' ",35
2014 ,"'Y70 York College' ","'20' ",40
2014 ,"'Y70 York College' ","'21 and over' ",65
2014 ,"'Y75 York St John University' ","'18' ",1085
2014 ,"'Y75 York St John University' ","'19' ",335
2014 ,"'Y75 York St John University' ","'20' ",95
2014 ,"'Y75 York St John University' ","'21 and over' ",185
2015 ,"'A20 The University of Aberdeen' ","'17 and under' ",35
2015 ,"'A20 The University of Aberdeen' ","'18' ",1005
2015 ,"'A20 The University of Aberdeen' ","'19' ",330
2015 ,"'A20 The University of Aberdeen' ","'20' ",105
2015 ,"'A20 The University of Aberdeen' ","'21 and over' ",530
2015 ,"'A30 Abertay University' ","'17 and under' ",10
2015 ,"'A30 Abertay University' ","'18' ",280
2015 ,"'A30 Abertay University' ","'19' ",120
2015 ,"'A30 Abertay University' ","'20' ",140
2015 ,"'A30 Abertay University' ","'21 and over' ",435
2015 ,"'A40 Aberystwyth University' ","'18' ",1140
2015 ,"'A40 Aberystwyth University' ","'19' ",370
2015 ,"'A40 Aberystwyth University' ","'20' ",95
2015 ,"'A40 Aberystwyth University' ","'21 and over' ",250
2015 ,"'A43 Access to Music' ","'18' ",5
2015 ,"'A43 Access to Music' ","'19' ",5
2015 ,"'A43 Access to Music' ","'20' ",5
2015 ,"'A44 Accrington & Rossendale College' ","'21 and over' ",15
2015 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'18' ",85
2015 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'19' ",30
2015 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'20' ",20
2015 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'21 and over' ",25
2015 ,"'A48 The Academy of Contemporary Music' ","'17 and under' ",50
2015 ,"'A48 The Academy of Contemporary Music' ","'18' ",250
2015 ,"'A48 The Academy of Contemporary Music' ","'19' ",105
2015 ,"'A48 The Academy of Contemporary Music' ","'20' ",60
2015 ,"'A48 The Academy of Contemporary Music' ","'21 and over' ",95
2015 ,"'A60 Anglia Ruskin University' ","'17 and under' ",5
2015 ,"'A60 Anglia Ruskin University' ","'18' ",1320
2015 ,"'A60 Anglia Ruskin University' ","'19' ",840
2015 ,"'A60 Anglia Ruskin University' ","'20' ",340
2015 ,"'A60 Anglia Ruskin University' ","'21 and over' ",1415
2015 ,"'A65 Anglo European College of Chiropractic' ","'18' ",35
2015 ,"'A65 Anglo European College of Chiropractic' ","'19' ",15
2015 ,"'A65 Anglo European College of Chiropractic' ","'20' ",10
2015 ,"'A65 Anglo European College of Chiropractic' ","'21 and over' ",20
2015 ,"'A66 Arts University Bournemouth (formerly University College)' ","'18' ",450
2015 ,"'A66 Arts University Bournemouth (formerly University College)' ","'19' ",475
2015 ,"'A66 Arts University Bournemouth (formerly University College)' ","'20' ",95
2015 ,"'A66 Arts University Bournemouth (formerly University College)' ","'21 and over' ",80
2015 ,"'A70 Askham Bryan College' ","'18' ",105
2015 ,"'A70 Askham Bryan College' ","'19' ",60
2015 ,"'A70 Askham Bryan College' ","'20' ",40
2015 ,"'A70 Askham Bryan College' ","'21 and over' ",115
2015 ,"'A80 Aston University, Birmingham' ","'17 and under' ",5
2015 ,"'A80 Aston University, Birmingham' ","'18' ",1930
2015 ,"'A80 Aston University, Birmingham' ","'19' ",765
2015 ,"'A80 Aston University, Birmingham' ","'20' ",140
2015 ,"'A80 Aston University, Birmingham' ","'21 and over' ",160
2015 ,"'B06 Bangor University' ","'18' ",1440
2015 ,"'B06 Bangor University' ","'19' ",420
2015 ,"'B06 Bangor University' ","'20' ",120
2015 ,"'B06 Bangor University' ","'21 and over' ",485
2015 ,"'B08 Barnet and Southgate College' ","'18' ",5
2015 ,"'B08 Barnet and Southgate College' ","'19' ",5
2015 ,"'B08 Barnet and Southgate College' ","'20' ",5
2015 ,"'B08 Barnet and Southgate College' ","'21 and over' ",170
2015 ,"'B09 Barnfield College, Luton' ","'18' ",15
2015 ,"'B09 Barnfield College, Luton' ","'19' ",10
2015 ,"'B09 Barnfield College, Luton' ","'20' ",10
2015 ,"'B09 Barnfield College, Luton' ","'21 and over' ",30
2015 ,"'B11 Barking and Dagenham College' ","'18' ",10
2015 ,"'B11 Barking and Dagenham College' ","'19' ",5
2015 ,"'B11 Barking and Dagenham College' ","'20' ",10
2015 ,"'B11 Barking and Dagenham College' ","'21 and over' ",40
2015 ,"'B13 University Campus Barnsley' ","'18' ",80
2015 ,"'B13 University Campus Barnsley' ","'19' ",50
2015 ,"'B13 University Campus Barnsley' ","'20' ",20
2015 ,"'B13 University Campus Barnsley' ","'21 and over' ",80
2015 ,"'B15 Basingstoke College of Technology' ","'18' ",15
2015 ,"'B16 University of Bath' ","'17 and under' ",20
2015 ,"'B16 University of Bath' ","'18' ",2260
2015 ,"'B16 University of Bath' ","'19' ",315
2015 ,"'B16 University of Bath' ","'20' ",45
2015 ,"'B16 University of Bath' ","'21 and over' ",65
2015 ,"'B20 Bath Spa University' ","'17 and under' ",5
2015 ,"'B20 Bath Spa University' ","'18' ",1300
2015 ,"'B20 Bath Spa University' ","'19' ",590
2015 ,"'B20 Bath Spa University' ","'20' ",175
2015 ,"'B20 Bath Spa University' ","'21 and over' ",325
2015 ,"'B21 Bath College' ","'18' ",5
2015 ,"'B22 University of Bedfordshire' ","'18' ",835
2015 ,"'B22 University of Bedfordshire' ","'19' ",550
2015 ,"'B22 University of Bedfordshire' ","'20' ",285
2015 ,"'B22 University of Bedfordshire' ","'21 and over' ",1100
2015 ,"'B23 Bedford College' ","'18' ",65
2015 ,"'B23 Bedford College' ","'19' ",40
2015 ,"'B23 Bedford College' ","'20' ",25
2015 ,"'B23 Bedford College' ","'21 and over' ",90
2015 ,"'B24 Birkbeck, University of London' ","'18' ",115
2015 ,"'B24 Birkbeck, University of London' ","'19' ",130
2015 ,"'B24 Birkbeck, University of London' ","'20' ",125
2015 ,"'B24 Birkbeck, University of London' ","'21 and over' ",860
2015 ,"'B25 Birmingham City University' ","'17 and under' ",5
2015 ,"'B25 Birmingham City University' ","'18' ",2555
2015 ,"'B25 Birmingham City University' ","'19' ",1440
2015 ,"'B25 Birmingham City University' ","'20' ",535
2015 ,"'B25 Birmingham City University' ","'21 and over' ",1475
2015 ,"'B30 Birmingham Metropolitan College' ","'18' ",20
2015 ,"'B30 Birmingham Metropolitan College' ","'19' ",15
2015 ,"'B30 Birmingham Metropolitan College' ","'20' ",10
2015 ,"'B30 Birmingham Metropolitan College' ","'21 and over' ",35
2015 ,"'B32 The University of Birmingham' ","'17 and under' ",20
2015 ,"'B32 The University of Birmingham' ","'18' ",4340
2015 ,"'B32 The University of Birmingham' ","'19' ",755
2015 ,"'B32 The University of Birmingham' ","'20' ",130
2015 ,"'B32 The University of Birmingham' ","'21 and over' ",310
2015 ,"'B35 University College Birmingham' ","'18' ",455
2015 ,"'B35 University College Birmingham' ","'19' ",320
2015 ,"'B35 University College Birmingham' ","'20' ",200
2015 ,"'B35 University College Birmingham' ","'21 and over' ",440
2015 ,"'B36 Bexley College' ","'18' ",5
2015 ,"'B36 Bexley College' ","'19' ",5
2015 ,"'B36 Bexley College' ","'21 and over' ",45
2015 ,"'B37 Bishop Burton College' ","'18' ",110
2015 ,"'B37 Bishop Burton College' ","'19' ",70
2015 ,"'B37 Bishop Burton College' ","'20' ",25
2015 ,"'B37 Bishop Burton College' ","'21 and over' ",80
2015 ,"'B38 Bishop Grosseteste University' ","'18' ",320
2015 ,"'B38 Bishop Grosseteste University' ","'19' ",105
2015 ,"'B38 Bishop Grosseteste University' ","'20' ",55
2015 ,"'B38 Bishop Grosseteste University' ","'21 and over' ",345
2015 ,"'B39 BIMM' ","'17 and under' ",40
2015 ,"'B39 BIMM' ","'18' ",565
2015 ,"'B39 BIMM' ","'19' ",360
2015 ,"'B39 BIMM' ","'20' ",190
2015 ,"'B39 BIMM' ","'21 and over' ",215
2015 ,"'B40 Blackburn College' ","'18' ",115
2015 ,"'B40 Blackburn College' ","'19' ",85
2015 ,"'B40 Blackburn College' ","'20' ",80
2015 ,"'B40 Blackburn College' ","'21 and over' ",615
2015 ,"'B41 Blackpool and The Fylde College' ","'18' ",170
2015 ,"'B41 Blackpool and The Fylde College' ","'19' ",95
2015 ,"'B41 Blackpool and The Fylde College' ","'20' ",70
2015 ,"'B41 Blackpool and The Fylde College' ","'21 and over' ",385
2015 ,"'B44 University of Bolton' ","'18' ",485
2015 ,"'B44 University of Bolton' ","'19' ",310
2015 ,"'B44 University of Bolton' ","'20' ",175
2015 ,"'B44 University of Bolton' ","'21 and over' ",570
2015 ,"'B48 Bournville College' ","'18' ",20
2015 ,"'B48 Bournville College' ","'19' ",20
2015 ,"'B48 Bournville College' ","'20' ",5
2015 ,"'B48 Bournville College' ","'21 and over' ",15
2015 ,"'B49 Bournemouth and Poole College' ","'18' ",55
2015 ,"'B49 Bournemouth and Poole College' ","'19' ",30
2015 ,"'B49 Bournemouth and Poole College' ","'20' ",25
2015 ,"'B49 Bournemouth and Poole College' ","'21 and over' ",70
2015 ,"'B50 Bournemouth University' ","'18' ",2300
2015 ,"'B50 Bournemouth University' ","'19' ",1000
2015 ,"'B50 Bournemouth University' ","'20' ",290
2015 ,"'B50 Bournemouth University' ","'21 and over' ",860
2015 ,"'B54 BPP University' ","'18' ",200
2015 ,"'B54 BPP University' ","'19' ",140
2015 ,"'B54 BPP University' ","'20' ",85
2015 ,"'B54 BPP University' ","'21 and over' ",465
2015 ,"'B56 The University of Bradford' ","'17 and under' ",5
2015 ,"'B56 The University of Bradford' ","'18' ",1005
2015 ,"'B56 The University of Bradford' ","'19' ",520
2015 ,"'B56 The University of Bradford' ","'20' ",140
2015 ,"'B56 The University of Bradford' ","'21 and over' ",540
2015 ,"'B60 Bradford College' ","'18' ",145
2015 ,"'B60 Bradford College' ","'19' ",110
2015 ,"'B60 Bradford College' ","'20' ",75
2015 ,"'B60 Bradford College' ","'21 and over' ",240
2015 ,"'B70 Bridgwater College' ","'18' ",35
2015 ,"'B70 Bridgwater College' ","'19' ",25
2015 ,"'B70 Bridgwater College' ","'20' ",15
2015 ,"'B70 Bridgwater College' ","'21 and over' ",25
2015 ,"'B72 University of Brighton' ","'17 and under' ",5
2015 ,"'B72 University of Brighton' ","'18' ",2200
2015 ,"'B72 University of Brighton' ","'19' ",1285
2015 ,"'B72 University of Brighton' ","'20' ",430
