"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (Region) , Cycle Year"
"Coverage:   Accepted through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_005_02.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (Region),Number of Acceptances,
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'East of England' ",70
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'London' ",65
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'South East' ",90
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'South West' ",55
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'Wales' ",75
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'Scotland' ",10
2016 ,"'C30 University of Central Lancashire (UCLan)' ","'Northern Ireland' ",70
2016 ,"'C32 Central College Nottingham (formerly South Nottingham College)' ","'East Midlands' ",60
2016 ,"'C34 Central Film School London' ","'London' ",5
2016 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Yorkshire and The Humber' ",5
2016 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'North West' ",10
2016 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'East Midlands' ",15
2016 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'West Midlands' ",10
2016 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'East of England' ",40
2016 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'London' ",50
2016 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'South East' ",40
2016 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'South West' ",15
2016 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Scotland' ",5
2016 ,"'C39 City of Glasgow College' ","'Scotland' ",25
2016 ,"'C55 University of Chester' ","'North East' ",45
2016 ,"'C55 University of Chester' ","'Yorkshire and The Humber' ",180
2016 ,"'C55 University of Chester' ","'North West' ",1445
2016 ,"'C55 University of Chester' ","'East Midlands' ",120
2016 ,"'C55 University of Chester' ","'West Midlands' ",475
2016 ,"'C55 University of Chester' ","'East of England' ",75
2016 ,"'C55 University of Chester' ","'London' ",55
2016 ,"'C55 University of Chester' ","'South East' ",85
2016 ,"'C55 University of Chester' ","'South West' ",60
2016 ,"'C55 University of Chester' ","'Wales' ",430
2016 ,"'C55 University of Chester' ","'Scotland' ",5
2016 ,"'C55 University of Chester' ","'Northern Ireland' ",45
2016 ,"'C56 Chesterfield College' ","'Yorkshire and The Humber' ",5
2016 ,"'C56 Chesterfield College' ","'East Midlands' ",70
2016 ,"'C57 Chichester College' ","'South East' ",60
2016 ,"'C58 University of Chichester' ","'North East' ",5
2016 ,"'C58 University of Chichester' ","'Yorkshire and The Humber' ",25
2016 ,"'C58 University of Chichester' ","'North West' ",25
2016 ,"'C58 University of Chichester' ","'East Midlands' ",45
2016 ,"'C58 University of Chichester' ","'West Midlands' ",40
2016 ,"'C58 University of Chichester' ","'East of England' ",120
2016 ,"'C58 University of Chichester' ","'London' ",125
2016 ,"'C58 University of Chichester' ","'South East' ",865
2016 ,"'C58 University of Chichester' ","'South West' ",130
2016 ,"'C58 University of Chichester' ","'Wales' ",25
2016 ,"'C58 University of Chichester' ","'Northern Ireland' ",5
2016 ,"'C60 City, University of London' ","'North East' ",5
2016 ,"'C60 City, University of London' ","'Yorkshire and The Humber' ",15
2016 ,"'C60 City, University of London' ","'North West' ",30
2016 ,"'C60 City, University of London' ","'East Midlands' ",20
2016 ,"'C60 City, University of London' ","'West Midlands' ",30
2016 ,"'C60 City, University of London' ","'East of England' ",150
2016 ,"'C60 City, University of London' ","'London' ",1300
2016 ,"'C60 City, University of London' ","'South East' ",145
2016 ,"'C60 City, University of London' ","'South West' ",35
2016 ,"'C60 City, University of London' ","'Wales' ",20
2016 ,"'C60 City, University of London' ","'Scotland' ",5
2016 ,"'C60 City, University of London' ","'Northern Ireland' ",5
2016 ,"'C65 City and Islington College' ","'London' ",10
2016 ,"'C69 City of Sunderland College' ","'North East' ",70
2016 ,"'C71 Cleveland College of Art and Design' ","'North East' ",115
2016 ,"'C71 Cleveland College of Art and Design' ","'Yorkshire and The Humber' ",20
2016 ,"'C71 Cleveland College of Art and Design' ","'North West' ",10
2016 ,"'C71 Cleveland College of Art and Design' ","'East of England' ",5
2016 ,"'C75 University Centre Colchester at Colchester Institute' ","'North West' ",5
2016 ,"'C75 University Centre Colchester at Colchester Institute' ","'East of England' ",180
2016 ,"'C75 University Centre Colchester at Colchester Institute' ","'London' ",10
2016 ,"'C75 University Centre Colchester at Colchester Institute' ","'South East' ",5
2016 ,"'C75 University Centre Colchester at Colchester Institute' ","'South West' ",5
2016 ,"'C78 Cornwall College' ","'Yorkshire and The Humber' ",5
2016 ,"'C78 Cornwall College' ","'North West' ",5
2016 ,"'C78 Cornwall College' ","'East Midlands' ",5
2016 ,"'C78 Cornwall College' ","'West Midlands' ",10
2016 ,"'C78 Cornwall College' ","'East of England' ",10
2016 ,"'C78 Cornwall College' ","'London' ",5
2016 ,"'C78 Cornwall College' ","'South East' ",15
2016 ,"'C78 Cornwall College' ","'South West' ",195
2016 ,"'C78 Cornwall College' ","'Northern Ireland' ",5
2016 ,"'C80 Courtauld Institute of Art (University of London)' ","'North West' ",5
2016 ,"'C80 Courtauld Institute of Art (University of London)' ","'East Midlands' ",5
2016 ,"'C80 Courtauld Institute of Art (University of London)' ","'East of England' ",5
2016 ,"'C80 Courtauld Institute of Art (University of London)' ","'London' ",20
2016 ,"'C80 Courtauld Institute of Art (University of London)' ","'South East' ",10
2016 ,"'C80 Courtauld Institute of Art (University of London)' ","'South West' ",10
2016 ,"'C83 City College Plymouth' ","'West Midlands' ",5
2016 ,"'C83 City College Plymouth' ","'South West' ",70
2016 ,"'C85 Coventry University' ","'North East' ",15
2016 ,"'C85 Coventry University' ","'Yorkshire and The Humber' ",145
2016 ,"'C85 Coventry University' ","'North West' ",95
2016 ,"'C85 Coventry University' ","'East Midlands' ",440
2016 ,"'C85 Coventry University' ","'West Midlands' ",2030
2016 ,"'C85 Coventry University' ","'East of England' ",400
2016 ,"'C85 Coventry University' ","'London' ",790
2016 ,"'C85 Coventry University' ","'South East' ",465
2016 ,"'C85 Coventry University' ","'South West' ",150
2016 ,"'C85 Coventry University' ","'Wales' ",65
2016 ,"'C85 Coventry University' ","'Scotland' ",5
2016 ,"'C85 Coventry University' ","'Northern Ireland' ",20
2016 ,"'C88 Craven College' ","'Yorkshire and The Humber' ",60
2016 ,"'C88 Craven College' ","'North West' ",10
2016 ,"'C92 University Centre, Croydon (Croydon College)' ","'London' ",70
2016 ,"'C92 University Centre, Croydon (Croydon College)' ","'South East' ",5
2016 ,"'C93 University for the Creative Arts (UCA)' ","'North East' ",10
2016 ,"'C93 University for the Creative Arts (UCA)' ","'Yorkshire and The Humber' ",20
2016 ,"'C93 University for the Creative Arts (UCA)' ","'North West' ",30
2016 ,"'C93 University for the Creative Arts (UCA)' ","'East Midlands' ",40
2016 ,"'C93 University for the Creative Arts (UCA)' ","'West Midlands' ",45
2016 ,"'C93 University for the Creative Arts (UCA)' ","'East of England' ",120
2016 ,"'C93 University for the Creative Arts (UCA)' ","'London' ",240
2016 ,"'C93 University for the Creative Arts (UCA)' ","'South East' ",475
2016 ,"'C93 University for the Creative Arts (UCA)' ","'South West' ",105
2016 ,"'C93 University for the Creative Arts (UCA)' ","'Wales' ",25
2016 ,"'C93 University for the Creative Arts (UCA)' ","'Scotland' ",15
2016 ,"'C93 University for the Creative Arts (UCA)' ","'Northern Ireland' ",10
2016 ,"'C96 City of Wolverhampton College' ","'West Midlands' ",10
2016 ,"'C99 University of Cumbria' ","'North East' ",150
2016 ,"'C99 University of Cumbria' ","'Yorkshire and The Humber' ",100
2016 ,"'C99 University of Cumbria' ","'North West' ",715
2016 ,"'C99 University of Cumbria' ","'East Midlands' ",35
2016 ,"'C99 University of Cumbria' ","'West Midlands' ",35
2016 ,"'C99 University of Cumbria' ","'East of England' ",35
2016 ,"'C99 University of Cumbria' ","'London' ",45
2016 ,"'C99 University of Cumbria' ","'South East' ",35
2016 ,"'C99 University of Cumbria' ","'South West' ",30
2016 ,"'C99 University of Cumbria' ","'Wales' ",20
2016 ,"'C99 University of Cumbria' ","'Scotland' ",35
2016 ,"'C99 University of Cumbria' ","'Northern Ireland' ",35
2016 ,"'D22 Dearne Valley College' ","'Yorkshire and The Humber' ",50
2016 ,"'D26 De Montfort University' ","'North East' ",40
2016 ,"'D26 De Montfort University' ","'Yorkshire and The Humber' ",190
2016 ,"'D26 De Montfort University' ","'North West' ",155
2016 ,"'D26 De Montfort University' ","'East Midlands' ",2005
2016 ,"'D26 De Montfort University' ","'West Midlands' ",750
2016 ,"'D26 De Montfort University' ","'East of England' ",590
2016 ,"'D26 De Montfort University' ","'London' ",690
2016 ,"'D26 De Montfort University' ","'South East' ",375
2016 ,"'D26 De Montfort University' ","'South West' ",115
2016 ,"'D26 De Montfort University' ","'Wales' ",60
2016 ,"'D26 De Montfort University' ","'Scotland' ",10
2016 ,"'D26 De Montfort University' ","'Northern Ireland' ",25
2016 ,"'D39 University of Derby' ","'North East' ",35
2016 ,"'D39 University of Derby' ","'Yorkshire and The Humber' ",265
2016 ,"'D39 University of Derby' ","'North West' ",150
2016 ,"'D39 University of Derby' ","'East Midlands' ",1460
2016 ,"'D39 University of Derby' ","'West Midlands' ",680
2016 ,"'D39 University of Derby' ","'East of England' ",185
2016 ,"'D39 University of Derby' ","'London' ",100
2016 ,"'D39 University of Derby' ","'South East' ",150
2016 ,"'D39 University of Derby' ","'South West' ",65
2016 ,"'D39 University of Derby' ","'Wales' ",30
2016 ,"'D39 University of Derby' ","'Scotland' ",5
2016 ,"'D39 University of Derby' ","'Northern Ireland' ",15
2016 ,"'D52 Doncaster College' ","'Yorkshire and The Humber' ",125
2016 ,"'D52 Doncaster College' ","'East Midlands' ",10
2016 ,"'D52 Doncaster College' ","'East of England' ",5
2016 ,"'D52 Doncaster College' ","'London' ",15
2016 ,"'D52 Doncaster College' ","'South East' ",5
2016 ,"'D52 Doncaster College' ","'South West' ",5
2016 ,"'D52 Doncaster College' ","'Northern Ireland' ",20
2016 ,"'D55 Duchy College' ","'Yorkshire and The Humber' ",5
2016 ,"'D55 Duchy College' ","'North West' ",5
2016 ,"'D55 Duchy College' ","'East of England' ",5
2016 ,"'D55 Duchy College' ","'South East' ",10
2016 ,"'D55 Duchy College' ","'South West' ",60
2016 ,"'D58 Dudley College of Technology' ","'West Midlands' ",35
2016 ,"'D65 University of Dundee' ","'North East' ",35
2016 ,"'D65 University of Dundee' ","'Yorkshire and The Humber' ",20
2016 ,"'D65 University of Dundee' ","'North West' ",30
2016 ,"'D65 University of Dundee' ","'East Midlands' ",10
2016 ,"'D65 University of Dundee' ","'West Midlands' ",10
2016 ,"'D65 University of Dundee' ","'East of England' ",20
2016 ,"'D65 University of Dundee' ","'London' ",15
2016 ,"'D65 University of Dundee' ","'South East' ",15
2016 ,"'D65 University of Dundee' ","'South West' ",10
2016 ,"'D65 University of Dundee' ","'Wales' ",5
2016 ,"'D65 University of Dundee' ","'Scotland' ",2170
2016 ,"'D65 University of Dundee' ","'Northern Ireland' ",165
2016 ,"'D86 Durham University' ","'North East' ",385
2016 ,"'D86 Durham University' ","'Yorkshire and The Humber' ",295
2016 ,"'D86 Durham University' ","'North West' ",405
2016 ,"'D86 Durham University' ","'East Midlands' ",175
2016 ,"'D86 Durham University' ","'West Midlands' ",175
2016 ,"'D86 Durham University' ","'East of England' ",390
2016 ,"'D86 Durham University' ","'London' ",520
2016 ,"'D86 Durham University' ","'South East' ",695
2016 ,"'D86 Durham University' ","'South West' ",210
2016 ,"'D86 Durham University' ","'Wales' ",85
2016 ,"'D86 Durham University' ","'Scotland' ",50
2016 ,"'D86 Durham University' ","'Northern Ireland' ",50
2016 ,"'E14 University of East Anglia (UEA)' ","'North East' ",25
2016 ,"'E14 University of East Anglia (UEA)' ","'Yorkshire and The Humber' ",85
2016 ,"'E14 University of East Anglia (UEA)' ","'North West' ",60
2016 ,"'E14 University of East Anglia (UEA)' ","'East Midlands' ",225
2016 ,"'E14 University of East Anglia (UEA)' ","'West Midlands' ",80
2016 ,"'E14 University of East Anglia (UEA)' ","'East of England' ",1550
2016 ,"'E14 University of East Anglia (UEA)' ","'London' ",455
2016 ,"'E14 University of East Anglia (UEA)' ","'South East' ",520
2016 ,"'E14 University of East Anglia (UEA)' ","'South West' ",115
2016 ,"'E14 University of East Anglia (UEA)' ","'Wales' ",30
2016 ,"'E14 University of East Anglia (UEA)' ","'Scotland' ",5
2016 ,"'E14 University of East Anglia (UEA)' ","'Northern Ireland' ",20
2016 ,"'E28 University of East London (UEL)' ","'North East' ",15
2016 ,"'E28 University of East London (UEL)' ","'Yorkshire and The Humber' ",35
2016 ,"'E28 University of East London (UEL)' ","'North West' ",35
2016 ,"'E28 University of East London (UEL)' ","'East Midlands' ",50
2016 ,"'E28 University of East London (UEL)' ","'West Midlands' ",45
2016 ,"'E28 University of East London (UEL)' ","'East of England' ",250
2016 ,"'E28 University of East London (UEL)' ","'London' ",1475
2016 ,"'E28 University of East London (UEL)' ","'South East' ",205
2016 ,"'E28 University of East London (UEL)' ","'South West' ",55
2016 ,"'E28 University of East London (UEL)' ","'Wales' ",15
2016 ,"'E28 University of East London (UEL)' ","'Scotland' ",10
2016 ,"'E28 University of East London (UEL)' ","'Northern Ireland' ",10
2016 ,"'E29 East Riding College' ","'Yorkshire and The Humber' ",15
2016 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'East of England' ",70
2016 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'London' ",5
2016 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'South East' ",20
2016 ,"'E41 Edge Hotel School' ","'East of England' ",10
2016 ,"'E41 Edge Hotel School' ","'London' ",5
2016 ,"'E42 Edge Hill University' ","'North East' ",35
2016 ,"'E42 Edge Hill University' ","'Yorkshire and The Humber' ",165
2016 ,"'E42 Edge Hill University' ","'North West' ",2555
2016 ,"'E42 Edge Hill University' ","'East Midlands' ",55
2016 ,"'E42 Edge Hill University' ","'West Midlands' ",150
2016 ,"'E42 Edge Hill University' ","'East of England' ",45
2016 ,"'E42 Edge Hill University' ","'London' ",15
2016 ,"'E42 Edge Hill University' ","'South East' ",40
2016 ,"'E42 Edge Hill University' ","'South West' ",30
2016 ,"'E42 Edge Hill University' ","'Wales' ",115
2016 ,"'E42 Edge Hill University' ","'Northern Ireland' ",65
2016 ,"'E56 The University of Edinburgh' ","'North East' ",120
2016 ,"'E56 The University of Edinburgh' ","'Yorkshire and The Humber' ",170
2016 ,"'E56 The University of Edinburgh' ","'North West' ",225
2016 ,"'E56 The University of Edinburgh' ","'East Midlands' ",70
2016 ,"'E56 The University of Edinburgh' ","'West Midlands' ",80
2016 ,"'E56 The University of Edinburgh' ","'East of England' ",180
2016 ,"'E56 The University of Edinburgh' ","'London' ",430
2016 ,"'E56 The University of Edinburgh' ","'South East' ",390
2016 ,"'E56 The University of Edinburgh' ","'South West' ",190
2016 ,"'E56 The University of Edinburgh' ","'Wales' ",55
2016 ,"'E56 The University of Edinburgh' ","'Scotland' ",2250
2016 ,"'E56 The University of Edinburgh' ","'Northern Ireland' ",105
2016 ,"'E59 Edinburgh Napier University' ","'North East' ",40
2016 ,"'E59 Edinburgh Napier University' ","'Yorkshire and The Humber' ",15
2016 ,"'E59 Edinburgh Napier University' ","'North West' ",20
2016 ,"'E59 Edinburgh Napier University' ","'East Midlands' ",10
2016 ,"'E59 Edinburgh Napier University' ","'West Midlands' ",10
2016 ,"'E59 Edinburgh Napier University' ","'East of England' ",10
2016 ,"'E59 Edinburgh Napier University' ","'London' ",10
2016 ,"'E59 Edinburgh Napier University' ","'South East' ",5
2016 ,"'E59 Edinburgh Napier University' ","'South West' ",10
2016 ,"'E59 Edinburgh Napier University' ","'Wales' ",5
2016 ,"'E59 Edinburgh Napier University' ","'Scotland' ",2465
2016 ,"'E59 Edinburgh Napier University' ","'Northern Ireland' ",95
2016 ,"'E70 The University of Essex' ","'North East' ",10
2016 ,"'E70 The University of Essex' ","'Yorkshire and The Humber' ",35
2016 ,"'E70 The University of Essex' ","'North West' ",50
2016 ,"'E70 The University of Essex' ","'East Midlands' ",75
2016 ,"'E70 The University of Essex' ","'West Midlands' ",50
2016 ,"'E70 The University of Essex' ","'East of England' ",770
2016 ,"'E70 The University of Essex' ","'London' ",590
2016 ,"'E70 The University of Essex' ","'South East' ",310
2016 ,"'E70 The University of Essex' ","'South West' ",70
2016 ,"'E70 The University of Essex' ","'Wales' ",25
2016 ,"'E70 The University of Essex' ","'Scotland' ",10
2016 ,"'E70 The University of Essex' ","'Northern Ireland' ",5
2016 ,"'E80 European School of Osteopathy' ","'East of England' ",5
2016 ,"'E80 European School of Osteopathy' ","'London' ",5
2016 ,"'E80 European School of Osteopathy' ","'South East' ",30
2016 ,"'E81 Exeter College' ","'South West' ",35
2016 ,"'E84 University of Exeter' ","'North East' ",10
2016 ,"'E84 University of Exeter' ","'Yorkshire and The Humber' ",65
