"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Ethnic Group (Summary Level) , Cycle Year"
"Coverage:   Accepted through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_012_02.pdf"
 
Cycle Year,Provider Name , Ethnic Group (Summary Level),Number of Acceptances,
2014 ,"'N21 Newcastle University' ","'Mixed' ",105
2014 ,"'N21 Newcastle University' ","'White' ",3540
2014 ,"'N21 Newcastle University' ","'Other' ",15
2014 ,"'N21 Newcastle University' ","'Unknown' ",15
2014 ,"'N23 Newcastle College' ","'Asian' ",20
2014 ,"'N23 Newcastle College' ","'Black' ",20
2014 ,"'N23 Newcastle College' ","'Mixed' ",20
2014 ,"'N23 Newcastle College' ","'White' ",860
2014 ,"'N23 Newcastle College' ","'Other' ",10
2014 ,"'N28 New College Durham' ","'White' ",65
2014 ,"'N30 New College Nottingham' ","'Asian' ",15
2014 ,"'N30 New College Nottingham' ","'Black' ",25
2014 ,"'N30 New College Nottingham' ","'Mixed' ",5
2014 ,"'N30 New College Nottingham' ","'White' ",160
2014 ,"'N30 New College Nottingham' ","'Other' ",5
2014 ,"'N31 Newham College London' ","'Asian' ",5
2014 ,"'N31 Newham College London' ","'Black' ",10
2014 ,"'N31 Newham College London' ","'White' ",5
2014 ,"'N36 Newman University, Birmingham' ","'Asian' ",140
2014 ,"'N36 Newman University, Birmingham' ","'Black' ",35
2014 ,"'N36 Newman University, Birmingham' ","'Mixed' ",25
2014 ,"'N36 Newman University, Birmingham' ","'White' ",350
2014 ,"'N36 Newman University, Birmingham' ","'Unknown' ",5
2014 ,"'N38 University of Northampton' ","'Asian' ",200
2014 ,"'N38 University of Northampton' ","'Black' ",470
2014 ,"'N38 University of Northampton' ","'Mixed' ",105
2014 ,"'N38 University of Northampton' ","'White' ",1780
2014 ,"'N38 University of Northampton' ","'Other' ",20
2014 ,"'N38 University of Northampton' ","'Unknown' ",15
2014 ,"'N39 Norwich University Of The Arts' ","'Asian' ",20
2014 ,"'N39 Norwich University Of The Arts' ","'Black' ",10
2014 ,"'N39 Norwich University Of The Arts' ","'Mixed' ",30
2014 ,"'N39 Norwich University Of The Arts' ","'White' ",590
2014 ,"'N39 Norwich University Of The Arts' ","'Other' ",5
2014 ,"'N39 Norwich University Of The Arts' ","'Unknown' ",5
2014 ,"'N41 Northbrook College Sussex' ","'Black' ",5
2014 ,"'N41 Northbrook College Sussex' ","'Mixed' ",5
2014 ,"'N41 Northbrook College Sussex' ","'White' ",255
2014 ,"'N49 NESCOT, Surrey' ","'White' ",15
2014 ,"'N51 New College Telford' ","'White' ",5
2014 ,"'N52 Norland College Limited' ","'White' ",70
2014 ,"'N58 North East Worcestershire College' ","'White' ",60
2014 ,"'N64 North Lindsey College' ","'Asian' ",10
2014 ,"'N64 North Lindsey College' ","'White' ",165
2014 ,"'N77 Northumbria University' ","'Asian' ",170
2014 ,"'N77 Northumbria University' ","'Black' ",60
2014 ,"'N77 Northumbria University' ","'Mixed' ",90
2014 ,"'N77 Northumbria University' ","'White' ",4700
2014 ,"'N77 Northumbria University' ","'Other' ",15
2014 ,"'N77 Northumbria University' ","'Unknown' ",5
2014 ,"'N79 North Warwickshire and Hinckley College' ","'Asian' ",5
2014 ,"'N79 North Warwickshire and Hinckley College' ","'White' ",40
2014 ,"'N81 Norton Radstock College' ","'White' ",15
2014 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'Black' ",10
2014 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'Mixed' ",10
2014 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'White' ",205
2014 ,"'N84 The University of Nottingham' ","'Asian' ",500
2014 ,"'N84 The University of Nottingham' ","'Black' ",265
2014 ,"'N84 The University of Nottingham' ","'Mixed' ",240
2014 ,"'N84 The University of Nottingham' ","'White' ",4300
2014 ,"'N84 The University of Nottingham' ","'Other' ",45
2014 ,"'N84 The University of Nottingham' ","'Unknown' ",30
2014 ,"'N85 North Kent College' ","'Black' ",5
2014 ,"'N85 North Kent College' ","'White' ",50
2014 ,"'N91 Nottingham Trent University' ","'Asian' ",605
2014 ,"'N91 Nottingham Trent University' ","'Black' ",465
2014 ,"'N91 Nottingham Trent University' ","'Mixed' ",310
2014 ,"'N91 Nottingham Trent University' ","'White' ",5280
2014 ,"'N91 Nottingham Trent University' ","'Other' ",50
2014 ,"'N91 Nottingham Trent University' ","'Unknown' ",25
2014 ,"'O10 University Campus Oldham' ","'Asian' ",35
2014 ,"'O10 University Campus Oldham' ","'Black' ",10
2014 ,"'O10 University Campus Oldham' ","'Mixed' ",5
2014 ,"'O10 University Campus Oldham' ","'White' ",60
2014 ,"'O12 Oaklands College' ","'White' ",5
2014 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'White' ",20
2014 ,"'O33 Oxford University' ","'Asian' ",155
2014 ,"'O33 Oxford University' ","'Black' ",25
2014 ,"'O33 Oxford University' ","'Mixed' ",145
2014 ,"'O33 Oxford University' ","'White' ",2205
2014 ,"'O33 Oxford University' ","'Other' ",20
2014 ,"'O33 Oxford University' ","'Unknown' ",40
2014 ,"'O66 Oxford Brookes University' ","'Asian' ",220
2014 ,"'O66 Oxford Brookes University' ","'Black' ",125
2014 ,"'O66 Oxford Brookes University' ","'Mixed' ",90
2014 ,"'O66 Oxford Brookes University' ","'White' ",2535
2014 ,"'O66 Oxford Brookes University' ","'Other' ",40
2014 ,"'O66 Oxford Brookes University' ","'Unknown' ",15
2014 ,"'P26 University of London Institute in Paris' ","'White' ",30
2014 ,"'P34 Pearson College London (including Escape Studios)' ","'Asian' ",5
2014 ,"'P34 Pearson College London (including Escape Studios)' ","'Black' ",5
2014 ,"'P34 Pearson College London (including Escape Studios)' ","'Mixed' ",5
2014 ,"'P34 Pearson College London (including Escape Studios)' ","'White' ",20
2014 ,"'P35 Pembrokeshire College' ","'White' ",15
2014 ,"'P51 Petroc' ","'White' ",105
2014 ,"'P56 University Centre Peterborough' ","'Asian' ",15
2014 ,"'P56 University Centre Peterborough' ","'Black' ",10
2014 ,"'P56 University Centre Peterborough' ","'Mixed' ",5
2014 ,"'P56 University Centre Peterborough' ","'White' ",110
2014 ,"'P59 Plumpton College' ","'Mixed' ",5
2014 ,"'P59 Plumpton College' ","'White' ",90
2014 ,"'P60 Plymouth University' ","'Asian' ",150
2014 ,"'P60 Plymouth University' ","'Black' ",75
2014 ,"'P60 Plymouth University' ","'Mixed' ",120
2014 ,"'P60 Plymouth University' ","'White' ",4235
2014 ,"'P60 Plymouth University' ","'Other' ",20
2014 ,"'P60 Plymouth University' ","'Unknown' ",10
2014 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Asian' ",5
2014 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Black' ",10
2014 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Mixed' ",15
2014 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'White' ",670
2014 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Unknown' ",5
2014 ,"'P65 Plymouth College of Art' ","'Asian' ",5
2014 ,"'P65 Plymouth College of Art' ","'Mixed' ",5
2014 ,"'P65 Plymouth College of Art' ","'White' ",330
2014 ,"'P80 University of Portsmouth' ","'Asian' ",430
2014 ,"'P80 University of Portsmouth' ","'Black' ",505
2014 ,"'P80 University of Portsmouth' ","'Mixed' ",215
2014 ,"'P80 University of Portsmouth' ","'White' ",3725
2014 ,"'P80 University of Portsmouth' ","'Other' ",70
2014 ,"'P80 University of Portsmouth' ","'Unknown' ",20
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'Asian' ",20
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'Black' ",10
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'Mixed' ",10
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'White' ",610
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'Unknown' ",5
2014 ,"'Q50 Queen Mary University of London' ","'Asian' ",800
2014 ,"'Q50 Queen Mary University of London' ","'Black' ",175
2014 ,"'Q50 Queen Mary University of London' ","'Mixed' ",145
2014 ,"'Q50 Queen Mary University of London' ","'White' ",995
2014 ,"'Q50 Queen Mary University of London' ","'Other' ",125
2014 ,"'Q50 Queen Mary University of London' ","'Unknown' ",35
2014 ,"'Q75 Queen's University Belfast' ","'Asian' ",50
2014 ,"'Q75 Queen's University Belfast' ","'Black' ",10
2014 ,"'Q75 Queen's University Belfast' ","'Mixed' ",25
2014 ,"'Q75 Queen's University Belfast' ","'White' ",3900
2014 ,"'Q75 Queen's University Belfast' ","'Other' ",5
2014 ,"'Q75 Queen's University Belfast' ","'Unknown' ",10
2014 ,"'R06 Ravensbourne' ","'Asian' ",80
2014 ,"'R06 Ravensbourne' ","'Black' ",70
2014 ,"'R06 Ravensbourne' ","'Mixed' ",55
2014 ,"'R06 Ravensbourne' ","'White' ",470
2014 ,"'R06 Ravensbourne' ","'Other' ",20
2014 ,"'R06 Ravensbourne' ","'Unknown' ",5
2014 ,"'R12 University of Reading' ","'Asian' ",260
2014 ,"'R12 University of Reading' ","'Black' ",75
2014 ,"'R12 University of Reading' ","'Mixed' ",105
2014 ,"'R12 University of Reading' ","'White' ",2135
2014 ,"'R12 University of Reading' ","'Other' ",35
2014 ,"'R12 University of Reading' ","'Unknown' ",20
2014 ,"'R14 Reaseheath College' ","'White' ",95
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'Asian' ",10
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'Black' ",5
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'Mixed' ",10
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'White' ",30
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'Other' ",10
2014 ,"'R20 Richmond, The American International University in London' ","'Asian' ",5
2014 ,"'R20 Richmond, The American International University in London' ","'Black' ",20
2014 ,"'R20 Richmond, The American International University in London' ","'Mixed' ",5
2014 ,"'R20 Richmond, The American International University in London' ","'White' ",35
2014 ,"'R20 Richmond, The American International University in London' ","'Other' ",5
2014 ,"'R36 Robert Gordon University' ","'Asian' ",75
2014 ,"'R36 Robert Gordon University' ","'Black' ",30
2014 ,"'R36 Robert Gordon University' ","'Mixed' ",20
2014 ,"'R36 Robert Gordon University' ","'White' ",1810
2014 ,"'R36 Robert Gordon University' ","'Other' ",10
2014 ,"'R36 Robert Gordon University' ","'Unknown' ",5
2014 ,"'R48 University of Roehampton' ","'Asian' ",240
2014 ,"'R48 University of Roehampton' ","'Black' ",385
2014 ,"'R48 University of Roehampton' ","'Mixed' ",130
2014 ,"'R48 University of Roehampton' ","'White' ",915
2014 ,"'R48 University of Roehampton' ","'Other' ",95
2014 ,"'R48 University of Roehampton' ","'Unknown' ",15
2014 ,"'R51 Rose Bruford College' ","'Black' ",5
2014 ,"'R51 Rose Bruford College' ","'Mixed' ",5
2014 ,"'R51 Rose Bruford College' ","'White' ",155
2014 ,"'R52 Rotherham College of Arts and Technology' ","'White' ",10
2014 ,"'R54 Royal Agricultural University, Cirencester' ","'Black' ",5
2014 ,"'R54 Royal Agricultural University, Cirencester' ","'White' ",285
2014 ,"'R55 Royal Academy of Dance' ","'White' ",35
2014 ,"'R72 Royal Holloway, University of London' ","'Asian' ",250
2014 ,"'R72 Royal Holloway, University of London' ","'Black' ",90
2014 ,"'R72 Royal Holloway, University of London' ","'Mixed' ",90
2014 ,"'R72 Royal Holloway, University of London' ","'White' ",1245
2014 ,"'R72 Royal Holloway, University of London' ","'Other' ",50
2014 ,"'R72 Royal Holloway, University of London' ","'Unknown' ",10
2014 ,"'R84 Royal Veterinary College (University of London)' ","'Asian' ",15
2014 ,"'R84 Royal Veterinary College (University of London)' ","'Mixed' ",10
2014 ,"'R84 Royal Veterinary College (University of London)' ","'White' ",300
2014 ,"'R84 Royal Veterinary College (University of London)' ","'Other' ",5
2014 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'White' ",35
2014 ,"'S01 SRUC - Scotland's Rural College' ","'Mixed' ",5
2014 ,"'S01 SRUC - Scotland's Rural College' ","'White' ",250
2014 ,"'S03 The University of Salford' ","'Asian' ",370
2014 ,"'S03 The University of Salford' ","'Black' ",225
2014 ,"'S03 The University of Salford' ","'Mixed' ",135
2014 ,"'S03 The University of Salford' ","'White' ",2710
2014 ,"'S03 The University of Salford' ","'Other' ",45
2014 ,"'S03 The University of Salford' ","'Unknown' ",15
2014 ,"'S05 SAE Institute' ","'Asian' ",5
2014 ,"'S05 SAE Institute' ","'Black' ",20
2014 ,"'S05 SAE Institute' ","'Mixed' ",15
2014 ,"'S05 SAE Institute' ","'White' ",140
2014 ,"'S05 SAE Institute' ","'Unknown' ",5
2014 ,"'S09 SOAS, University of London' ","'Asian' ",105
2014 ,"'S09 SOAS, University of London' ","'Black' ",55
2014 ,"'S09 SOAS, University of London' ","'Mixed' ",60
2014 ,"'S09 SOAS, University of London' ","'White' ",205
2014 ,"'S09 SOAS, University of London' ","'Other' ",40
2014 ,"'S09 SOAS, University of London' ","'Unknown' ",15
2014 ,"'S18 The University of Sheffield' ","'Asian' ",240
2014 ,"'S18 The University of Sheffield' ","'Black' ",95
2014 ,"'S18 The University of Sheffield' ","'Mixed' ",155
2014 ,"'S18 The University of Sheffield' ","'White' ",3570
2014 ,"'S18 The University of Sheffield' ","'Other' ",30
2014 ,"'S18 The University of Sheffield' ","'Unknown' ",15
2014 ,"'S20 South & City College Birmingham' ","'Asian' ",10
2014 ,"'S20 South & City College Birmingham' ","'Black' ",10
2014 ,"'S20 South & City College Birmingham' ","'Mixed' ",5
2014 ,"'S20 South & City College Birmingham' ","'White' ",15
2014 ,"'S21 Sheffield Hallam University' ","'Asian' ",375
2014 ,"'S21 Sheffield Hallam University' ","'Black' ",215
2014 ,"'S21 Sheffield Hallam University' ","'Mixed' ",205
2014 ,"'S21 Sheffield Hallam University' ","'White' ",5660
2014 ,"'S21 Sheffield Hallam University' ","'Other' ",65
2014 ,"'S21 Sheffield Hallam University' ","'Unknown' ",15
2014 ,"'S22 Sheffield College' ","'Asian' ",10
2014 ,"'S22 Sheffield College' ","'Black' ",5
2014 ,"'S22 Sheffield College' ","'Mixed' ",10
2014 ,"'S22 Sheffield College' ","'White' ",125
2014 ,"'S26 Solihull College & University Centre' ","'Asian' ",5
2014 ,"'S26 Solihull College & University Centre' ","'Black' ",10
2014 ,"'S26 Solihull College & University Centre' ","'Mixed' ",10
2014 ,"'S26 Solihull College & University Centre' ","'White' ",60
2014 ,"'S27 University of Southampton' ","'Asian' ",280
2014 ,"'S27 University of Southampton' ","'Black' ",160
2014 ,"'S27 University of Southampton' ","'Mixed' ",140
2014 ,"'S27 University of Southampton' ","'White' ",3030
2014 ,"'S27 University of Southampton' ","'Other' ",30
2014 ,"'S27 University of Southampton' ","'Unknown' ",25
2014 ,"'S28 Somerset College' ","'Mixed' ",5
2014 ,"'S28 Somerset College' ","'White' ",60
2014 ,"'S30 Southampton Solent University' ","'Asian' ",115
2014 ,"'S30 Southampton Solent University' ","'Black' ",175
2014 ,"'S30 Southampton Solent University' ","'Mixed' ",120
2014 ,"'S30 Southampton Solent University' ","'White' ",2260
2014 ,"'S30 Southampton Solent University' ","'Other' ",25
2014 ,"'S30 Southampton Solent University' ","'Unknown' ",10
2014 ,"'S32 South Devon College' ","'White' ",170
2014 ,"'S34 Sparsholt College Hampshire' ","'White' ",125
2014 ,"'S36 University of St Andrews' ","'Asian' ",45
2014 ,"'S36 University of St Andrews' ","'Black' ",10
2014 ,"'S36 University of St Andrews' ","'Mixed' ",50
2014 ,"'S36 University of St Andrews' ","'White' ",1285
2014 ,"'S36 University of St Andrews' ","'Other' ",5
2014 ,"'S36 University of St Andrews' ","'Unknown' ",10
2014 ,"'S42 South Downs College' ","'White' ",10
2014 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Asian' ",5
2014 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Black' ",10
2014 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Mixed' ",10
2014 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'White' ",235
2014 ,"'S49 St George's, University of London' ","'Asian' ",160
2014 ,"'S49 St George's, University of London' ","'Black' ",35
2014 ,"'S49 St George's, University of London' ","'Mixed' ",35
2014 ,"'S49 St George's, University of London' ","'White' ",220
2014 ,"'S49 St George's, University of London' ","'Other' ",15
2014 ,"'S51 University Centre St Helens' ","'Mixed' ",5
2014 ,"'S51 University Centre St Helens' ","'White' ",125
2014 ,"'S52 South Tyneside College' ","'White' ",10
2014 ,"'S55 South Gloucestershire and Stroud College' ","'White' ",35
2014 ,"'S62 St Mary's College, Blackburn' ","'White' ",5
2014 ,"'S64 St Mary's University, Twickenham, London' ","'Asian' ",85
2014 ,"'S64 St Mary's University, Twickenham, London' ","'Black' ",125
2014 ,"'S64 St Mary's University, Twickenham, London' ","'Mixed' ",85
2014 ,"'S64 St Mary's University, Twickenham, London' ","'White' ",865
2014 ,"'S64 St Mary's University, Twickenham, London' ","'Other' ",30
2014 ,"'S64 St Mary's University, Twickenham, London' ","'Unknown' ",10
2014 ,"'S72 Staffordshire University' ","'Asian' ",170
2014 ,"'S72 Staffordshire University' ","'Black' ",135
2014 ,"'S72 Staffordshire University' ","'Mixed' ",80
2014 ,"'S72 Staffordshire University' ","'White' ",1995
2014 ,"'S72 Staffordshire University' ","'Other' ",20
2014 ,"'S72 Staffordshire University' ","'Unknown' ",10
2014 ,"'S74 Stratford upon Avon College' ","'White' ",10
2014 ,"'S75 The University of Stirling' ","'Asian' ",35
2014 ,"'S75 The University of Stirling' ","'Black' ",20
2014 ,"'S75 The University of Stirling' ","'Mixed' ",35
2014 ,"'S75 The University of Stirling' ","'White' ",1980
2014 ,"'S75 The University of Stirling' ","'Unknown' ",10
2014 ,"'S76 Stockport College' ","'Asian' ",10
2014 ,"'S76 Stockport College' ","'Black' ",5
2014 ,"'S76 Stockport College' ","'White' ",70
2014 ,"'S78 The University of Strathclyde' ","'Asian' ",155
2014 ,"'S78 The University of Strathclyde' ","'Black' ",20
2014 ,"'S78 The University of Strathclyde' ","'Mixed' ",40
2014 ,"'S78 The University of Strathclyde' ","'White' ",2680
2014 ,"'S78 The University of Strathclyde' ","'Other' ",15
2014 ,"'S78 The University of Strathclyde' ","'Unknown' ",10
2014 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'White' ",230
2014 ,"'S82 University of Suffolk' ","'Asian' ",20
2014 ,"'S82 University of Suffolk' ","'Black' ",50
2014 ,"'S82 University of Suffolk' ","'Mixed' ",25
2014 ,"'S82 University of Suffolk' ","'White' ",830
2014 ,"'S82 University of Suffolk' ","'Other' ",5
2014 ,"'S82 University of Suffolk' ","'Unknown' ",5
2014 ,"'S84 University of Sunderland' ","'Asian' ",110
2014 ,"'S84 University of Sunderland' ","'Black' ",45
2014 ,"'S84 University of Sunderland' ","'Mixed' ",30
2014 ,"'S84 University of Sunderland' ","'White' ",1815
2014 ,"'S84 University of Sunderland' ","'Other' ",15
2014 ,"'S84 University of Sunderland' ","'Unknown' ",5
2014 ,"'S85 University of Surrey' ","'Asian' ",390
2014 ,"'S85 University of Surrey' ","'Black' ",150
2014 ,"'S85 University of Surrey' ","'Mixed' ",105
2014 ,"'S85 University of Surrey' ","'White' ",1685
2014 ,"'S85 University of Surrey' ","'Other' ",50
2014 ,"'S85 University of Surrey' ","'Unknown' ",15
