2007 ,"'M9 - Others in Law' ","'17 and under' ",50
2007 ,"'M9 - Others in Law' ","'18' ",6480
2007 ,"'M9 - Others in Law' ","'19' ",1815
2007 ,"'M9 - Others in Law' ","'20' ",540
2007 ,"'M9 - Others in Law' ","'21 and over' ",1160
2007 ,"'MM - Combinations within Law' ","'17 and under' ",10
2007 ,"'MM - Combinations within Law' ","'18' ",1800
2007 ,"'MM - Combinations within Law' ","'19' ",505
2007 ,"'MM - Combinations within Law' ","'20' ",135
2007 ,"'MM - Combinations within Law' ","'21 and over' ",285
2007 ,"'N0 - Business & Admin studies: any area' ","'17 and under' ",15
2007 ,"'N0 - Business & Admin studies: any area' ","'18' ",45
2007 ,"'N0 - Business & Admin studies: any area' ","'19' ",25
2007 ,"'N0 - Business & Admin studies: any area' ","'20' ",15
2007 ,"'N0 - Business & Admin studies: any area' ","'21 and over' ",25
2007 ,"'N1 - Business studies' ","'17 and under' ",1175
2007 ,"'N1 - Business studies' ","'18' ",29400
2007 ,"'N1 - Business studies' ","'19' ",12235
2007 ,"'N1 - Business studies' ","'20' ",4775
2007 ,"'N1 - Business studies' ","'21 and over' ",7695
2007 ,"'N2 - Management studies' ","'17 and under' ",1925
2007 ,"'N2 - Management studies' ","'18' ",33290
2007 ,"'N2 - Management studies' ","'19' ",13885
2007 ,"'N2 - Management studies' ","'20' ",5520
2007 ,"'N2 - Management studies' ","'21 and over' ",8030
2007 ,"'N3 - Finance' ","'17 and under' ",175
2007 ,"'N3 - Finance' ","'18' ",3245
2007 ,"'N3 - Finance' ","'19' ",1730
2007 ,"'N3 - Finance' ","'20' ",825
2007 ,"'N3 - Finance' ","'21 and over' ",1280
2007 ,"'N4 - Accounting' ","'17 and under' ",705
2007 ,"'N4 - Accounting' ","'18' ",16310
2007 ,"'N4 - Accounting' ","'19' ",6365
2007 ,"'N4 - Accounting' ","'20' ",2810
2007 ,"'N4 - Accounting' ","'21 and over' ",4730
2007 ,"'N5 - Marketing' ","'17 and under' ",240
2007 ,"'N5 - Marketing' ","'18' ",10820
2007 ,"'N5 - Marketing' ","'19' ",4305
2007 ,"'N5 - Marketing' ","'20' ",1520
2007 ,"'N5 - Marketing' ","'21 and over' ",2240
2007 ,"'N6 - Human Resource Management' ","'17 and under' ",40
2007 ,"'N6 - Human Resource Management' ","'18' ",1665
2007 ,"'N6 - Human Resource Management' ","'19' ",720
2007 ,"'N6 - Human Resource Management' ","'20' ",315
2007 ,"'N6 - Human Resource Management' ","'21 and over' ",865
2007 ,"'N7 - Office Skills' ","'17 and under' ",10
2007 ,"'N7 - Office Skills' ","'18' ",20
2007 ,"'N7 - Office Skills' ","'19' ",20
2007 ,"'N7 - Office Skills' ","'20' ",10
2007 ,"'N7 - Office Skills' ","'21 and over' ",10
2007 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'17 and under' ",335
2007 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'18' ",17475
2007 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'19' ",7705
2007 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'20' ",3260
2007 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'21 and over' ",5830
2007 ,"'N9 - Others in Business & Admin Studies' ","'17 and under' ",40
2007 ,"'N9 - Others in Business & Admin Studies' ","'18' ",1025
2007 ,"'N9 - Others in Business & Admin Studies' ","'19' ",560
2007 ,"'N9 - Others in Business & Admin Studies' ","'20' ",220
2007 ,"'N9 - Others in Business & Admin Studies' ","'21 and over' ",480
2007 ,"'NN - Combinations within Business & Admin Studies' ","'17 and under' ",1620
2007 ,"'NN - Combinations within Business & Admin Studies' ","'18' ",32665
2007 ,"'NN - Combinations within Business & Admin Studies' ","'19' ",15220
2007 ,"'NN - Combinations within Business & Admin Studies' ","'20' ",5860
2007 ,"'NN - Combinations within Business & Admin Studies' ","'21 and over' ",8675
2007 ,"'P1 - Information Services' ","'17 and under' ",15
2007 ,"'P1 - Information Services' ","'18' ",210
2007 ,"'P1 - Information Services' ","'19' ",130
2007 ,"'P1 - Information Services' ","'20' ",60
2007 ,"'P1 - Information Services' ","'21 and over' ",130
2007 ,"'P2 - Publicity studies' ","'17 and under' ",40
2007 ,"'P2 - Publicity studies' ","'18' ",1055
2007 ,"'P2 - Publicity studies' ","'19' ",420
2007 ,"'P2 - Publicity studies' ","'20' ",175
2007 ,"'P2 - Publicity studies' ","'21 and over' ",230
2007 ,"'P3 - Media studies' ","'17 and under' ",205
2007 ,"'P3 - Media studies' ","'18' ",14615
2007 ,"'P3 - Media studies' ","'19' ",5965
2007 ,"'P3 - Media studies' ","'20' ",2025
2007 ,"'P3 - Media studies' ","'21 and over' ",2875
2007 ,"'P4 - Publishing' ","'17 and under' ",5
2007 ,"'P4 - Publishing' ","'18' ",125
2007 ,"'P4 - Publishing' ","'19' ",55
2007 ,"'P4 - Publishing' ","'20' ",25
2007 ,"'P4 - Publishing' ","'21 and over' ",60
2007 ,"'P5 - Journalism' ","'17 and under' ",105
2007 ,"'P5 - Journalism' ","'18' ",7455
2007 ,"'P5 - Journalism' ","'19' ",2040
2007 ,"'P5 - Journalism' ","'20' ",745
2007 ,"'P5 - Journalism' ","'21 and over' ",1100
2007 ,"'P9 - Others in Mass Comms & Documentation' ","'17 and under' ",75
2007 ,"'P9 - Others in Mass Comms & Documentation' ","'18' ",2225
2007 ,"'P9 - Others in Mass Comms & Documentation' ","'19' ",785
2007 ,"'P9 - Others in Mass Comms & Documentation' ","'20' ",270
2007 ,"'P9 - Others in Mass Comms & Documentation' ","'21 and over' ",410
2007 ,"'PP - Combinations within Mass Comms & Documentation' ","'17 and under' ",100
2007 ,"'PP - Combinations within Mass Comms & Documentation' ","'18' ",4070
2007 ,"'PP - Combinations within Mass Comms & Documentation' ","'19' ",1460
2007 ,"'PP - Combinations within Mass Comms & Documentation' ","'20' ",635
2007 ,"'PP - Combinations within Mass Comms & Documentation' ","'21 and over' ",875
2007 ,"'Q1 - Linguistics' ","'17 and under' ",20
2007 ,"'Q1 - Linguistics' ","'18' ",1190
2007 ,"'Q1 - Linguistics' ","'19' ",355
2007 ,"'Q1 - Linguistics' ","'20' ",85
2007 ,"'Q1 - Linguistics' ","'21 and over' ",245
2007 ,"'Q2 - Comparative Literary studies' ","'17 and under' ",5
2007 ,"'Q2 - Comparative Literary studies' ","'18' ",350
2007 ,"'Q2 - Comparative Literary studies' ","'19' ",105
2007 ,"'Q2 - Comparative Literary studies' ","'20' ",45
2007 ,"'Q2 - Comparative Literary studies' ","'21 and over' ",85
2007 ,"'Q3 - English studies' ","'17 and under' ",700
2007 ,"'Q3 - English studies' ","'18' ",38620
2007 ,"'Q3 - English studies' ","'19' ",9015
2007 ,"'Q3 - English studies' ","'20' ",2170
2007 ,"'Q3 - English studies' ","'21 and over' ",3720
2007 ,"'Q4 - Ancient Language studies' ","'18' ",30
2007 ,"'Q4 - Ancient Language studies' ","'19' ",15
2007 ,"'Q4 - Ancient Language studies' ","'20' ",5
2007 ,"'Q4 - Ancient Language studies' ","'21 and over' ",15
2007 ,"'Q5 - Celtic studies' ","'17 and under' ",10
2007 ,"'Q5 - Celtic studies' ","'18' ",570
2007 ,"'Q5 - Celtic studies' ","'19' ",60
2007 ,"'Q5 - Celtic studies' ","'20' ",5
2007 ,"'Q5 - Celtic studies' ","'21 and over' ",50
2007 ,"'Q6 - Latin studies' ","'18' ",35
2007 ,"'Q6 - Latin studies' ","'19' ",10
2007 ,"'Q6 - Latin studies' ","'20' ",5
2007 ,"'Q6 - Latin studies' ","'21 and over' ",5
2007 ,"'Q7 - Classical Greek studies' ","'18' ",20
2007 ,"'Q7 - Classical Greek studies' ","'19' ",10
2007 ,"'Q7 - Classical Greek studies' ","'20' ",5
2007 ,"'Q8 - Classical studies' ","'17 and under' ",110
2007 ,"'Q8 - Classical studies' ","'18' ",4200
2007 ,"'Q8 - Classical studies' ","'19' ",875
2007 ,"'Q8 - Classical studies' ","'20' ",165
2007 ,"'Q8 - Classical studies' ","'21 and over' ",145
2007 ,"'Q9 - Others in Linguistics,Classics & related' ","'17 and under' ",15
2007 ,"'Q9 - Others in Linguistics,Classics & related' ","'18' ",190
2007 ,"'Q9 - Others in Linguistics,Classics & related' ","'19' ",60
2007 ,"'Q9 - Others in Linguistics,Classics & related' ","'20' ",30
2007 ,"'Q9 - Others in Linguistics,Classics & related' ","'21 and over' ",70
2007 ,"'QQ - Combinations within Linguistics,Classics & related' ","'17 and under' ",60
2007 ,"'QQ - Combinations within Linguistics,Classics & related' ","'18' ",3690
2007 ,"'QQ - Combinations within Linguistics,Classics & related' ","'19' ",895
2007 ,"'QQ - Combinations within Linguistics,Classics & related' ","'20' ",235
2007 ,"'QQ - Combinations within Linguistics,Classics & related' ","'21 and over' ",495
2007 ,"'R0 - European Langs,Lit & related: any area' ","'17 and under' ",20
2007 ,"'R0 - European Langs,Lit & related: any area' ","'18' ",460
2007 ,"'R0 - European Langs,Lit & related: any area' ","'19' ",80
2007 ,"'R0 - European Langs,Lit & related: any area' ","'20' ",20
2007 ,"'R0 - European Langs,Lit & related: any area' ","'21 and over' ",50
2007 ,"'R1 - French studies' ","'17 and under' ",70
2007 ,"'R1 - French studies' ","'18' ",3170
2007 ,"'R1 - French studies' ","'19' ",525
2007 ,"'R1 - French studies' ","'20' ",75
2007 ,"'R1 - French studies' ","'21 and over' ",220
2007 ,"'R2 - German studies' ","'17 and under' ",15
2007 ,"'R2 - German studies' ","'18' ",1180
2007 ,"'R2 - German studies' ","'19' ",175
2007 ,"'R2 - German studies' ","'20' ",45
2007 ,"'R2 - German studies' ","'21 and over' ",75
2007 ,"'R3 - Italian studies' ","'17 and under' ",10
2007 ,"'R3 - Italian studies' ","'18' ",225
2007 ,"'R3 - Italian studies' ","'19' ",100
2007 ,"'R3 - Italian studies' ","'20' ",10
2007 ,"'R3 - Italian studies' ","'21 and over' ",40
2007 ,"'R4 - Spanish studies' ","'17 and under' ",25
2007 ,"'R4 - Spanish studies' ","'18' ",1415
2007 ,"'R4 - Spanish studies' ","'19' ",255
2007 ,"'R4 - Spanish studies' ","'20' ",80
2007 ,"'R4 - Spanish studies' ","'21 and over' ",150
2007 ,"'R5 - Portuguese studies' ","'21 and over' ",5
2007 ,"'R6 - Scandinavian studies' ","'18' ",30
2007 ,"'R6 - Scandinavian studies' ","'19' ",20
2007 ,"'R6 - Scandinavian studies' ","'20' ",10
2007 ,"'R6 - Scandinavian studies' ","'21 and over' ",15
2007 ,"'R7 - Russian and East European studies' ","'17 and under' ",5
2007 ,"'R7 - Russian and East European studies' ","'18' ",265
2007 ,"'R7 - Russian and East European studies' ","'19' ",90
2007 ,"'R7 - Russian and East European studies' ","'20' ",25
2007 ,"'R7 - Russian and East European studies' ","'21 and over' ",100
2007 ,"'R8 - European studies' ","'18' ",5
2007 ,"'R9 - Others in European Langs,Lit and related' ","'17 and under' ",135
2007 ,"'R9 - Others in European Langs,Lit and related' ","'18' ",3295
2007 ,"'R9 - Others in European Langs,Lit and related' ","'19' ",615
2007 ,"'R9 - Others in European Langs,Lit and related' ","'20' ",200
2007 ,"'R9 - Others in European Langs,Lit and related' ","'21 and over' ",385
2007 ,"'RR - Combinations within European Langs,Lit and related' ","'17 and under' ",180
2007 ,"'RR - Combinations within European Langs,Lit and related' ","'18' ",9055
2007 ,"'RR - Combinations within European Langs,Lit and related' ","'19' ",1250
2007 ,"'RR - Combinations within European Langs,Lit and related' ","'20' ",265
2007 ,"'RR - Combinations within European Langs,Lit and related' ","'21 and over' ",455
2007 ,"'T1 - Chinese studies' ","'17 and under' ",25
2007 ,"'T1 - Chinese studies' ","'18' ",465
2007 ,"'T1 - Chinese studies' ","'19' ",175
2007 ,"'T1 - Chinese studies' ","'20' ",50
2007 ,"'T1 - Chinese studies' ","'21 and over' ",100
2007 ,"'T2 - Japanese studies' ","'17 and under' ",30
2007 ,"'T2 - Japanese studies' ","'18' ",565
2007 ,"'T2 - Japanese studies' ","'19' ",220
2007 ,"'T2 - Japanese studies' ","'20' ",100
2007 ,"'T2 - Japanese studies' ","'21 and over' ",205
2007 ,"'T3 - South Asian studies' ","'18' ",30
2007 ,"'T3 - South Asian studies' ","'19' ",10
2007 ,"'T3 - South Asian studies' ","'20' ",10
2007 ,"'T3 - South Asian studies' ","'21 and over' ",35
2007 ,"'T4 - Other Asian studies' ","'18' ",10
2007 ,"'T4 - Other Asian studies' ","'19' ",5
2007 ,"'T4 - Other Asian studies' ","'21 and over' ",5
2007 ,"'T5 - African studies' ","'18' ",25
2007 ,"'T5 - African studies' ","'19' ",10
2007 ,"'T5 - African studies' ","'20' ",5
2007 ,"'T5 - African studies' ","'21 and over' ",30
2007 ,"'T6 - Modern Middle Eastern studies' ","'17 and under' ",10
2007 ,"'T6 - Modern Middle Eastern studies' ","'18' ",295
2007 ,"'T6 - Modern Middle Eastern studies' ","'19' ",150
2007 ,"'T6 - Modern Middle Eastern studies' ","'20' ",60
2007 ,"'T6 - Modern Middle Eastern studies' ","'21 and over' ",210
2007 ,"'T7 - American studies' ","'17 and under' ",20
2007 ,"'T7 - American studies' ","'18' ",1790
2007 ,"'T7 - American studies' ","'19' ",440
2007 ,"'T7 - American studies' ","'20' ",90
2007 ,"'T7 - American studies' ","'21 and over' ",165
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'17 and under' ",70
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'18' ",2740
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'19' ",315
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'20' ",60
2007 ,"'T9 - Others in non-European Langs, Lit & related' ","'21 and over' ",75
2007 ,"'TT - Combinations within non-European Langs & related' ","'17 and under' ",5
2007 ,"'TT - Combinations within non-European Langs & related' ","'18' ",175
2007 ,"'TT - Combinations within non-European Langs & related' ","'19' ",65
2007 ,"'TT - Combinations within non-European Langs & related' ","'20' ",25
2007 ,"'TT - Combinations within non-European Langs & related' ","'21 and over' ",70
2007 ,"'V1 - History by Period' ","'17 and under' ",465
2007 ,"'V1 - History by Period' ","'18' ",35000
2007 ,"'V1 - History by Period' ","'19' ",6370
2007 ,"'V1 - History by Period' ","'20' ",1115
2007 ,"'V1 - History by Period' ","'21 and over' ",2230
2007 ,"'V2 - History by Area' ","'17 and under' ",10
2007 ,"'V2 - History by Area' ","'18' ",290
2007 ,"'V2 - History by Area' ","'19' ",60
2007 ,"'V2 - History by Area' ","'20' ",20
2007 ,"'V2 - History by Area' ","'21 and over' ",60
2007 ,"'V3 - History by Topic' ","'17 and under' ",90
2007 ,"'V3 - History by Topic' ","'18' ",3915
2007 ,"'V3 - History by Topic' ","'19' ",1585
2007 ,"'V3 - History by Topic' ","'20' ",435
2007 ,"'V3 - History by Topic' ","'21 and over' ",635
2007 ,"'V4 - Archaeology' ","'17 and under' ",20
2007 ,"'V4 - Archaeology' ","'18' ",2100
2007 ,"'V4 - Archaeology' ","'19' ",515
2007 ,"'V4 - Archaeology' ","'20' ",135
2007 ,"'V4 - Archaeology' ","'21 and over' ",325
2007 ,"'V5 - Philosophy' ","'17 and under' ",120
2007 ,"'V5 - Philosophy' ","'18' ",6085
2007 ,"'V5 - Philosophy' ","'19' ",1720
2007 ,"'V5 - Philosophy' ","'20' ",395
2007 ,"'V5 - Philosophy' ","'21 and over' ",740
2007 ,"'V6 - Theology and Religious studies' ","'17 and under' ",55
2007 ,"'V6 - Theology and Religious studies' ","'18' ",4245
2007 ,"'V6 - Theology and Religious studies' ","'19' ",1015
2007 ,"'V6 - Theology and Religious studies' ","'20' ",230
2007 ,"'V6 - Theology and Religious studies' ","'21 and over' ",575
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'17 and under' ",5
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'18' ",330
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'19' ",135
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'20' ",35
2007 ,"'V9 - Others in Hist & Philosophical studies' ","'21 and over' ",55
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'17 and under' ",75
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'18' ",5675
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'19' ",1335
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'20' ",345
2007 ,"'VV - Combinations within Hist & Philosophical studies' ","'21 and over' ",650
2007 ,"'W0 - Creative Arts & Design: any area' ","'18' ",55
2007 ,"'W0 - Creative Arts & Design: any area' ","'19' ",35
2007 ,"'W0 - Creative Arts & Design: any area' ","'20' ",10
2007 ,"'W0 - Creative Arts & Design: any area' ","'21 and over' ",25
2007 ,"'W1 - Fine Art' ","'17 and under' ",165
2007 ,"'W1 - Fine Art' ","'18' ",5460
2007 ,"'W1 - Fine Art' ","'19' ",7920
2007 ,"'W1 - Fine Art' ","'20' ",2060
2007 ,"'W1 - Fine Art' ","'21 and over' ",3935
2007 ,"'W2 - Design studies' ","'17 and under' ",390
2007 ,"'W2 - Design studies' ","'18' ",27320
2007 ,"'W2 - Design studies' ","'19' ",25650
2007 ,"'W2 - Design studies' ","'20' ",7270
2007 ,"'W2 - Design studies' ","'21 and over' ",11320
2007 ,"'W3 - Music' ","'17 and under' ",325
2007 ,"'W3 - Music' ","'18' ",15035
2007 ,"'W3 - Music' ","'19' ",4930
2007 ,"'W3 - Music' ","'20' ",2085
2007 ,"'W3 - Music' ","'21 and over' ",3615
2007 ,"'W4 - Drama' ","'17 and under' ",210
2007 ,"'W4 - Drama' ","'18' ",26145
2007 ,"'W4 - Drama' ","'19' ",11275
2007 ,"'W4 - Drama' ","'20' ",4405
2007 ,"'W4 - Drama' ","'21 and over' ",6210
2007 ,"'W5 - Dance' ","'17 and under' ",25
2007 ,"'W5 - Dance' ","'18' ",4335
2007 ,"'W5 - Dance' ","'19' ",1425
2007 ,"'W5 - Dance' ","'20' ",505
2007 ,"'W5 - Dance' ","'21 and over' ",580
2007 ,"'W6 - Cinematics and Photography' ","'17 and under' ",150
2007 ,"'W6 - Cinematics and Photography' ","'18' ",13765
2007 ,"'W6 - Cinematics and Photography' ","'19' ",9265
2007 ,"'W6 - Cinematics and Photography' ","'20' ",3350
2007 ,"'W6 - Cinematics and Photography' ","'21 and over' ",5575
2007 ,"'W7 - Crafts' ","'17 and under' ",5
2007 ,"'W7 - Crafts' ","'18' ",505
2007 ,"'W7 - Crafts' ","'19' ",910
2007 ,"'W7 - Crafts' ","'20' ",220
2007 ,"'W7 - Crafts' ","'21 and over' ",430
2007 ,"'W8 - Imaginative Writing' ","'17 and under' ",10
2007 ,"'W8 - Imaginative Writing' ","'18' ",1155
2007 ,"'W8 - Imaginative Writing' ","'19' ",400
2007 ,"'W8 - Imaginative Writing' ","'20' ",155
2007 ,"'W8 - Imaginative Writing' ","'21 and over' ",485
2007 ,"'W9 - Others in Creative Arts and Design' ","'17 and under' ",10
2007 ,"'W9 - Others in Creative Arts and Design' ","'18' ",555
2007 ,"'W9 - Others in Creative Arts and Design' ","'19' ",450
2007 ,"'W9 - Others in Creative Arts and Design' ","'20' ",180
2007 ,"'W9 - Others in Creative Arts and Design' ","'21 and over' ",385
2007 ,"'WW - Combinations within Creative Arts and Design' ","'17 and under' ",145
2007 ,"'WW - Combinations within Creative Arts and Design' ","'18' ",8740
2007 ,"'WW - Combinations within Creative Arts and Design' ","'19' ",4920
2007 ,"'WW - Combinations within Creative Arts and Design' ","'20' ",1615
2007 ,"'WW - Combinations within Creative Arts and Design' ","'21 and over' ",2440
2007 ,"'X1 - Training Teachers' ","'17 and under' ",420
2007 ,"'X1 - Training Teachers' ","'18' ",29180
2007 ,"'X1 - Training Teachers' ","'19' ",7020
2007 ,"'X1 - Training Teachers' ","'20' ",2740
2007 ,"'X1 - Training Teachers' ","'21 and over' ",7520
2007 ,"'X2 - Research and Study Skills in Education' ","'18' ",5
2007 ,"'X2 - Research and Study Skills in Education' ","'21 and over' ",35
2007 ,"'X3 - Academic studies in Education' ","'17 and under' ",75
2007 ,"'X3 - Academic studies in Education' ","'18' ",12220
2007 ,"'X3 - Academic studies in Education' ","'19' ",4420
2007 ,"'X3 - Academic studies in Education' ","'20' ",1870
2007 ,"'X3 - Academic studies in Education' ","'21 and over' ",4720
2007 ,"'X9 - Others in Education' ","'18' ",195
2007 ,"'X9 - Others in Education' ","'19' ",70
2007 ,"'X9 - Others in Education' ","'20' ",35
2007 ,"'X9 - Others in Education' ","'21 and over' ",185
2007 ,"'XX - Combinations within Education' ","'17 and under' ",10
2007 ,"'XX - Combinations within Education' ","'18' ",765
2007 ,"'XX - Combinations within Education' ","'19' ",235
2007 ,"'XX - Combinations within Education' ","'20' ",115
2007 ,"'XX - Combinations within Education' ","'21 and over' ",300
2007 ,"'Y Combs of arts/humanities' ","'17 and under' ",175
2007 ,"'Y Combs of arts/humanities' ","'18' ",12510
2007 ,"'Y Combs of arts/humanities' ","'19' ",4815
2007 ,"'Y Combs of arts/humanities' ","'20' ",1770
2007 ,"'Y Combs of arts/humanities' ","'21 and over' ",3275
2007 ,"'Y Combs of engin/tech/building studies' ","'17 and under' ",50
2007 ,"'Y Combs of engin/tech/building studies' ","'18' ",1275
2007 ,"'Y Combs of engin/tech/building studies' ","'19' ",305
2007 ,"'Y Combs of engin/tech/building studies' ","'20' ",145
2007 ,"'Y Combs of engin/tech/building studies' ","'21 and over' ",280
2007 ,"'Y Combs of engineering/technology' ","'17 and under' ",15
2007 ,"'Y Combs of engineering/technology' ","'18' ",765
2007 ,"'Y Combs of engineering/technology' ","'19' ",250
2007 ,"'Y Combs of engineering/technology' ","'20' ",105
2007 ,"'Y Combs of engineering/technology' ","'21 and over' ",215
2007 ,"'Y Combs of languages' ","'17 and under' ",170
