"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Cycle Year"
"Coverage:   Accepted through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_003_02.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Acceptances,
2014 ,"'H22 Hartpury University Centre' ","'Not EU' ",20
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'UK' ",1340
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'EU (excluding UK)' ",50
2014 ,"'H24 Heriot-Watt University, Edinburgh' ","'Not EU' ",170
2014 ,"'H36 University of Hertfordshire' ","'UK' ",3715
2014 ,"'H36 University of Hertfordshire' ","'EU (excluding UK)' ",135
2014 ,"'H36 University of Hertfordshire' ","'Not EU' ",90
2014 ,"'H37 Hertford Regional College' ","'UK' ",15
2014 ,"'H39 Highbury College' ","'UK' ",20
2014 ,"'H48 Heythrop College (University of London)' ","'UK' ",90
2014 ,"'H48 Heythrop College (University of London)' ","'EU (excluding UK)' ",5
2014 ,"'H48 Heythrop College (University of London)' ","'Not EU' ",5
2014 ,"'H49 University of the Highlands and Islands' ","'UK' ",495
2014 ,"'H49 University of the Highlands and Islands' ","'EU (excluding UK)' ",50
2014 ,"'H49 University of the Highlands and Islands' ","'Not EU' ",5
2014 ,"'H51 Holy Cross Sixth Form College and University Centre' ","'UK' ",75
2014 ,"'H54 Hopwood Hall College' ","'UK' ",5
2014 ,"'H60 The University of Huddersfield' ","'UK' ",3390
2014 ,"'H60 The University of Huddersfield' ","'EU (excluding UK)' ",215
2014 ,"'H60 The University of Huddersfield' ","'Not EU' ",90
2014 ,"'H65 Hugh Baird College' ","'UK' ",75
2014 ,"'H72 The University of Hull' ","'UK' ",2670
2014 ,"'H72 The University of Hull' ","'EU (excluding UK)' ",75
2014 ,"'H72 The University of Hull' ","'Not EU' ",130
2014 ,"'H73 Hull College' ","'UK' ",320
2014 ,"'H75 Hull York Medical School' ","'UK' ",115
2014 ,"'I30 UCL Institute of Education' ","'UK' ",65
2014 ,"'I30 UCL Institute of Education' ","'Not EU' ",5
2014 ,"'I35 Istituto Marangoni London' ","'UK' ",15
2014 ,"'I35 Istituto Marangoni London' ","'EU (excluding UK)' ",20
2014 ,"'I35 Istituto Marangoni London' ","'Not EU' ",40
2014 ,"'I50 Imperial College London' ","'UK' ",1250
2014 ,"'I50 Imperial College London' ","'EU (excluding UK)' ",345
2014 ,"'I50 Imperial College London' ","'Not EU' ",900
2014 ,"'I55 The London Institute of Banking & Finance (formerly ifs University College)' ","'UK' ",50
2014 ,"'I60 Islamic College for Advanced Studies' ","'UK' ",5
2014 ,"'K01 West Kent and Ashford College' ","'UK' ",30
2014 ,"'K05 Kaplan Holborn College' ","'UK' ",30
2014 ,"'K12 Keele University' ","'UK' ",1845
2014 ,"'K12 Keele University' ","'EU (excluding UK)' ",45
2014 ,"'K12 Keele University' ","'Not EU' ",115
2014 ,"'K24 The University of Kent' ","'UK' ",3145
2014 ,"'K24 The University of Kent' ","'EU (excluding UK)' ",315
2014 ,"'K24 The University of Kent' ","'Not EU' ",555
2014 ,"'K60 King's College London (University of London)' ","'UK' ",3310
2014 ,"'K60 King's College London (University of London)' ","'EU (excluding UK)' ",650
2014 ,"'K60 King's College London (University of London)' ","'Not EU' ",815
2014 ,"'K83 Kingston College' ","'UK' ",95
2014 ,"'K84 Kingston University' ","'UK' ",3525
2014 ,"'K84 Kingston University' ","'EU (excluding UK)' ",230
2014 ,"'K84 Kingston University' ","'Not EU' ",435
2014 ,"'K85 Kingston Maurward College' ","'UK' ",40
2014 ,"'K90 Kirklees College' ","'UK' ",120
2014 ,"'L01 Lewisham Southwark College' ","'UK' ",5
2014 ,"'L14 Lancaster University' ","'UK' ",1710
2014 ,"'L14 Lancaster University' ","'EU (excluding UK)' ",260
2014 ,"'L14 Lancaster University' ","'Not EU' ",405
2014 ,"'L17 University of Law (incorporating College of Law)' ","'UK' ",170
2014 ,"'L17 University of Law (incorporating College of Law)' ","'Not EU' ",25
2014 ,"'L21 Leeds City College' ","'UK' ",145
2014 ,"'L21 Leeds City College' ","'EU (excluding UK)' ",5
2014 ,"'L23 University of Leeds' ","'UK' ",5605
2014 ,"'L23 University of Leeds' ","'EU (excluding UK)' ",240
2014 ,"'L23 University of Leeds' ","'Not EU' ",565
2014 ,"'L24 Leeds Trinity University' ","'UK' ",875
2014 ,"'L24 Leeds Trinity University' ","'EU (excluding UK)' ",5
2014 ,"'L27 Leeds Beckett University' ","'UK' ",5220
2014 ,"'L27 Leeds Beckett University' ","'EU (excluding UK)' ",70
2014 ,"'L27 Leeds Beckett University' ","'Not EU' ",125
2014 ,"'L28 Leeds College of Art' ","'UK' ",395
2014 ,"'L28 Leeds College of Art' ","'EU (excluding UK)' ",5
2014 ,"'L28 Leeds College of Art' ","'Not EU' ",10
2014 ,"'L30 Leeds College of Music (UCAS)' ","'UK' ",350
2014 ,"'L30 Leeds College of Music (UCAS)' ","'EU (excluding UK)' ",10
2014 ,"'L30 Leeds College of Music (UCAS)' ","'Not EU' ",5
2014 ,"'L32 Leeds College of Building' ","'UK' ",5
2014 ,"'L34 University of Leicester' ","'UK' ",2175
2014 ,"'L34 University of Leicester' ","'EU (excluding UK)' ",120
2014 ,"'L34 University of Leicester' ","'Not EU' ",390
2014 ,"'L36 Leicester College' ","'UK' ",100
2014 ,"'L39 University of Lincoln' ","'UK' ",2840
2014 ,"'L39 University of Lincoln' ","'EU (excluding UK)' ",55
2014 ,"'L39 University of Lincoln' ","'Not EU' ",75
2014 ,"'L41 The University of Liverpool' ","'UK' ",3935
2014 ,"'L41 The University of Liverpool' ","'EU (excluding UK)' ",90
2014 ,"'L41 The University of Liverpool' ","'Not EU' ",395
2014 ,"'L42 Lincoln College' ","'UK' ",80
2014 ,"'L43 The City of Liverpool College' ","'UK' ",60
2014 ,"'L46 Liverpool Hope University' ","'UK' ",1205
2014 ,"'L46 Liverpool Hope University' ","'EU (excluding UK)' ",15
2014 ,"'L46 Liverpool Hope University' ","'Not EU' ",10
2014 ,"'L48 The Liverpool Institute for Performing Arts' ","'UK' ",145
2014 ,"'L48 The Liverpool Institute for Performing Arts' ","'Not EU' ",10
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'UK' ",5325
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'EU (excluding UK)' ",55
2014 ,"'L51 Liverpool John Moores University (LJMU)' ","'Not EU' ",100
2014 ,"'L53 Coleg Llandrillo' ","'UK' ",65
2014 ,"'L62 The London College, UCK' ","'UK' ",30
2014 ,"'L62 The London College, UCK' ","'EU (excluding UK)' ",5
2014 ,"'L62 The London College, UCK' ","'Not EU' ",5
2014 ,"'L63 ARU London' ","'UK' ",30
2014 ,"'L63 ARU London' ","'EU (excluding UK)' ",5
2014 ,"'L68 London Metropolitan University' ","'UK' ",1590
2014 ,"'L68 London Metropolitan University' ","'EU (excluding UK)' ",220
2014 ,"'L68 London Metropolitan University' ","'Not EU' ",70
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'UK' ",845
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'EU (excluding UK)' ",130
2014 ,"'L72 London School of Economics and Political Science (University of London)' ","'Not EU' ",700
2014 ,"'L75 London South Bank University' ","'UK' ",2245
2014 ,"'L75 London South Bank University' ","'EU (excluding UK)' ",145
2014 ,"'L75 London South Bank University' ","'Not EU' ",65
2014 ,"'L77 Loughborough College' ","'UK' ",320
2014 ,"'L77 Loughborough College' ","'EU (excluding UK)' ",10
2014 ,"'L77 Loughborough College' ","'Not EU' ",5
2014 ,"'L79 Loughborough University' ","'UK' ",2920
2014 ,"'L79 Loughborough University' ","'EU (excluding UK)' ",125
2014 ,"'L79 Loughborough University' ","'Not EU' ",245
2014 ,"'M05 Macclesfield College' ","'UK' ",10
2014 ,"'M10 The Manchester College' ","'UK' ",475
2014 ,"'M10 The Manchester College' ","'EU (excluding UK)' ",5
2014 ,"'M20 The University of Manchester' ","'UK' ",5770
2014 ,"'M20 The University of Manchester' ","'EU (excluding UK)' ",480
2014 ,"'M20 The University of Manchester' ","'Not EU' ",1615
2014 ,"'M40 The Manchester Metropolitan University' ","'UK' ",7430
2014 ,"'M40 The Manchester Metropolitan University' ","'EU (excluding UK)' ",200
2014 ,"'M40 The Manchester Metropolitan University' ","'Not EU' ",180
2014 ,"'M62 Medway School of Pharmacy' ","'UK' ",75
2014 ,"'M62 Medway School of Pharmacy' ","'Not EU' ",10
2014 ,"'M65 Coleg Menai' ","'UK' ",5
2014 ,"'M80 Middlesex University' ","'UK' ",2530
2014 ,"'M80 Middlesex University' ","'EU (excluding UK)' ",220
2014 ,"'M80 Middlesex University' ","'Not EU' ",185
2014 ,"'M87 MidKent College' ","'UK' ",45
2014 ,"'M89 Milton Keynes College' ","'UK' ",10
2014 ,"'M93 Moulton College' ","'UK' ",60
2014 ,"'M95 Mountview Academy of Theatre Arts' ","'UK' ",20
2014 ,"'M99 Myerscough College' ","'UK' ",290
2014 ,"'M99 Myerscough College' ","'EU (excluding UK)' ",10
2014 ,"'M99 Myerscough College' ","'Not EU' ",5
2014 ,"'N11 Nazarene Theological College' ","'UK' ",10
2014 ,"'N13 NPTC Group' ","'UK' ",35
2014 ,"'N21 Newcastle University' ","'UK' ",3880
2014 ,"'N21 Newcastle University' ","'EU (excluding UK)' ",150
2014 ,"'N21 Newcastle University' ","'Not EU' ",645
2014 ,"'N23 Newcastle College' ","'UK' ",935
2014 ,"'N23 Newcastle College' ","'EU (excluding UK)' ",5
2014 ,"'N23 Newcastle College' ","'Not EU' ",5
2014 ,"'N28 New College Durham' ","'UK' ",70
2014 ,"'N30 New College Nottingham' ","'UK' ",210
2014 ,"'N30 New College Nottingham' ","'EU (excluding UK)' ",5
2014 ,"'N30 New College Nottingham' ","'Not EU' ",5
2014 ,"'N31 Newham College London' ","'UK' ",25
2014 ,"'N33 New College Stamford' ","'UK' ",5
2014 ,"'N36 Newman University, Birmingham' ","'UK' ",555
2014 ,"'N38 University of Northampton' ","'UK' ",2585
2014 ,"'N38 University of Northampton' ","'EU (excluding UK)' ",90
2014 ,"'N38 University of Northampton' ","'Not EU' ",25
2014 ,"'N39 Norwich University Of The Arts' ","'UK' ",655
2014 ,"'N39 Norwich University Of The Arts' ","'EU (excluding UK)' ",20
2014 ,"'N39 Norwich University Of The Arts' ","'Not EU' ",20
2014 ,"'N41 Northbrook College Sussex' ","'UK' ",270
2014 ,"'N41 Northbrook College Sussex' ","'EU (excluding UK)' ",10
2014 ,"'N49 NESCOT, Surrey' ","'UK' ",15
2014 ,"'N51 New College Telford' ","'UK' ",5
2014 ,"'N52 Norland College Limited' ","'UK' ",70
2014 ,"'N58 North East Worcestershire College' ","'UK' ",60
2014 ,"'N64 North Lindsey College' ","'UK' ",180
2014 ,"'N77 Northumbria University' ","'UK' ",5045
2014 ,"'N77 Northumbria University' ","'EU (excluding UK)' ",110
2014 ,"'N77 Northumbria University' ","'Not EU' ",120
2014 ,"'N79 North Warwickshire and Hinckley College' ","'UK' ",45
2014 ,"'N81 Norton Radstock College' ","'UK' ",15
2014 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'UK' ",225
2014 ,"'N84 The University of Nottingham' ","'UK' ",5385
2014 ,"'N84 The University of Nottingham' ","'EU (excluding UK)' ",260
2014 ,"'N84 The University of Nottingham' ","'Not EU' ",680
2014 ,"'N85 North Kent College' ","'UK' ",55
2014 ,"'N91 Nottingham Trent University' ","'UK' ",6730
2014 ,"'N91 Nottingham Trent University' ","'EU (excluding UK)' ",95
2014 ,"'N91 Nottingham Trent University' ","'Not EU' ",125
2014 ,"'O10 University Campus Oldham' ","'UK' ",105
2014 ,"'O12 Oaklands College' ","'UK' ",10
2014 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'UK' ",25
2014 ,"'O33 Oxford University' ","'UK' ",2590
2014 ,"'O33 Oxford University' ","'EU (excluding UK)' ",200
2014 ,"'O33 Oxford University' ","'Not EU' ",375
2014 ,"'O66 Oxford Brookes University' ","'UK' ",3025
2014 ,"'O66 Oxford Brookes University' ","'EU (excluding UK)' ",190
2014 ,"'O66 Oxford Brookes University' ","'Not EU' ",400
2014 ,"'P26 University of London Institute in Paris' ","'UK' ",30
2014 ,"'P34 Pearson College London (including Escape Studios)' ","'UK' ",40
2014 ,"'P34 Pearson College London (including Escape Studios)' ","'EU (excluding UK)' ",5
2014 ,"'P35 Pembrokeshire College' ","'UK' ",15
2014 ,"'P51 Petroc' ","'UK' ",110
2014 ,"'P56 University Centre Peterborough' ","'UK' ",145
2014 ,"'P59 Plumpton College' ","'UK' ",95
2014 ,"'P59 Plumpton College' ","'EU (excluding UK)' ",5
2014 ,"'P60 Plymouth University' ","'UK' ",4615
2014 ,"'P60 Plymouth University' ","'EU (excluding UK)' ",95
2014 ,"'P60 Plymouth University' ","'Not EU' ",110
2014 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'UK' ",705
2014 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'EU (excluding UK)' ",5
2014 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Not EU' ",10
2014 ,"'P65 Plymouth College of Art' ","'UK' ",345
2014 ,"'P65 Plymouth College of Art' ","'EU (excluding UK)' ",10
2014 ,"'P65 Plymouth College of Art' ","'Not EU' ",5
2014 ,"'P80 University of Portsmouth' ","'UK' ",4965
2014 ,"'P80 University of Portsmouth' ","'EU (excluding UK)' ",265
2014 ,"'P80 University of Portsmouth' ","'Not EU' ",155
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'UK' ",655
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'EU (excluding UK)' ",135
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'Not EU' ",25
2014 ,"'Q50 Queen Mary University of London' ","'UK' ",2280
2014 ,"'Q50 Queen Mary University of London' ","'EU (excluding UK)' ",365
2014 ,"'Q50 Queen Mary University of London' ","'Not EU' ",565
2014 ,"'Q75 Queen's University Belfast' ","'UK' ",3995
2014 ,"'Q75 Queen's University Belfast' ","'EU (excluding UK)' ",105
2014 ,"'Q75 Queen's University Belfast' ","'Not EU' ",100
2014 ,"'R06 Ravensbourne' ","'UK' ",700
2014 ,"'R06 Ravensbourne' ","'EU (excluding UK)' ",30
2014 ,"'R06 Ravensbourne' ","'Not EU' ",25
2014 ,"'R12 University of Reading' ","'UK' ",2620
2014 ,"'R12 University of Reading' ","'EU (excluding UK)' ",180
2014 ,"'R12 University of Reading' ","'Not EU' ",465
2014 ,"'R14 Reaseheath College' ","'UK' ",95
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'UK' ",60
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'EU (excluding UK)' ",35
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'Not EU' ",50
2014 ,"'R20 Richmond, The American International University in London' ","'UK' ",65
2014 ,"'R20 Richmond, The American International University in London' ","'EU (excluding UK)' ",25
2014 ,"'R20 Richmond, The American International University in London' ","'Not EU' ",15
2014 ,"'R36 Robert Gordon University' ","'UK' ",1950
2014 ,"'R36 Robert Gordon University' ","'EU (excluding UK)' ",265
2014 ,"'R36 Robert Gordon University' ","'Not EU' ",15
2014 ,"'R48 University of Roehampton' ","'UK' ",1780
2014 ,"'R48 University of Roehampton' ","'EU (excluding UK)' ",60
2014 ,"'R48 University of Roehampton' ","'Not EU' ",170
2014 ,"'R51 Rose Bruford College' ","'UK' ",170
2014 ,"'R51 Rose Bruford College' ","'EU (excluding UK)' ",5
2014 ,"'R51 Rose Bruford College' ","'Not EU' ",5
2014 ,"'R52 Rotherham College of Arts and Technology' ","'UK' ",10
2014 ,"'R54 Royal Agricultural University, Cirencester' ","'UK' ",290
2014 ,"'R54 Royal Agricultural University, Cirencester' ","'EU (excluding UK)' ",10
2014 ,"'R54 Royal Agricultural University, Cirencester' ","'Not EU' ",10
2014 ,"'R55 Royal Academy of Dance' ","'UK' ",35
2014 ,"'R55 Royal Academy of Dance' ","'EU (excluding UK)' ",5
2014 ,"'R55 Royal Academy of Dance' ","'Not EU' ",5
2014 ,"'R72 Royal Holloway, University of London' ","'UK' ",1730
2014 ,"'R72 Royal Holloway, University of London' ","'EU (excluding UK)' ",260
2014 ,"'R72 Royal Holloway, University of London' ","'Not EU' ",345
2014 ,"'R84 Royal Veterinary College (University of London)' ","'UK' ",330
2014 ,"'R84 Royal Veterinary College (University of London)' ","'EU (excluding UK)' ",5
2014 ,"'R84 Royal Veterinary College (University of London)' ","'Not EU' ",20
2014 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'UK' ",35
2014 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'Not EU' ",5
2014 ,"'R90 Ruskin College Oxford' ","'UK' ",5
2014 ,"'S01 SRUC - Scotland's Rural College' ","'UK' ",255
2014 ,"'S01 SRUC - Scotland's Rural College' ","'EU (excluding UK)' ",15
2014 ,"'S03 The University of Salford' ","'UK' ",3500
2014 ,"'S03 The University of Salford' ","'EU (excluding UK)' ",160
2014 ,"'S03 The University of Salford' ","'Not EU' ",120
2014 ,"'S05 SAE Institute' ","'UK' ",180
2014 ,"'S05 SAE Institute' ","'EU (excluding UK)' ",10
2014 ,"'S05 SAE Institute' ","'Not EU' ",10
2014 ,"'S09 SOAS, University of London' ","'UK' ",475
2014 ,"'S09 SOAS, University of London' ","'EU (excluding UK)' ",105
2014 ,"'S09 SOAS, University of London' ","'Not EU' ",170
2014 ,"'S18 The University of Sheffield' ","'UK' ",4105
2014 ,"'S18 The University of Sheffield' ","'EU (excluding UK)' ",210
2014 ,"'S18 The University of Sheffield' ","'Not EU' ",635
2014 ,"'S20 South & City College Birmingham' ","'UK' ",35
2014 ,"'S21 Sheffield Hallam University' ","'UK' ",6535
2014 ,"'S21 Sheffield Hallam University' ","'EU (excluding UK)' ",85
2014 ,"'S21 Sheffield Hallam University' ","'Not EU' ",170
2014 ,"'S22 Sheffield College' ","'UK' ",150
2014 ,"'S26 Solihull College & University Centre' ","'UK' ",90
2014 ,"'S27 University of Southampton' ","'UK' ",3665
2014 ,"'S27 University of Southampton' ","'EU (excluding UK)' ",270
2014 ,"'S27 University of Southampton' ","'Not EU' ",475
2014 ,"'S28 Somerset College' ","'UK' ",65
2014 ,"'S30 Southampton Solent University' ","'UK' ",2705
2014 ,"'S30 Southampton Solent University' ","'EU (excluding UK)' ",245
2014 ,"'S30 Southampton Solent University' ","'Not EU' ",75
2014 ,"'S32 South Devon College' ","'UK' ",170
2014 ,"'S34 Sparsholt College Hampshire' ","'UK' ",125
2014 ,"'S34 Sparsholt College Hampshire' ","'Not EU' ",5
2014 ,"'S36 University of St Andrews' ","'UK' ",1400
2014 ,"'S36 University of St Andrews' ","'EU (excluding UK)' ",225
2014 ,"'S36 University of St Andrews' ","'Not EU' ",330
2014 ,"'S42 South Downs College' ","'UK' ",10
2014 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'UK' ",265
2014 ,"'S49 St George's, University of London' ","'UK' ",465
2014 ,"'S49 St George's, University of London' ","'EU (excluding UK)' ",15
2014 ,"'S49 St George's, University of London' ","'Not EU' ",65
2014 ,"'S51 University Centre St Helens' ","'UK' ",135
2014 ,"'S52 South Tyneside College' ","'UK' ",15
2014 ,"'S55 South Gloucestershire and Stroud College' ","'UK' ",40
2014 ,"'S62 St Mary's College, Blackburn' ","'UK' ",5
2014 ,"'S64 St Mary's University, Twickenham, London' ","'UK' ",1200
2014 ,"'S64 St Mary's University, Twickenham, London' ","'EU (excluding UK)' ",45
2014 ,"'S64 St Mary's University, Twickenham, London' ","'Not EU' ",20
2014 ,"'S72 Staffordshire University' ","'UK' ",2410
2014 ,"'S72 Staffordshire University' ","'EU (excluding UK)' ",30
2014 ,"'S72 Staffordshire University' ","'Not EU' ",10
2014 ,"'S74 Stratford upon Avon College' ","'UK' ",10
2014 ,"'S75 The University of Stirling' ","'UK' ",2085
2014 ,"'S75 The University of Stirling' ","'EU (excluding UK)' ",170
2014 ,"'S75 The University of Stirling' ","'Not EU' ",40
2014 ,"'S76 Stockport College' ","'UK' ",85
2014 ,"'S78 The University of Strathclyde' ","'UK' ",2920
2014 ,"'S78 The University of Strathclyde' ","'EU (excluding UK)' ",330
2014 ,"'S78 The University of Strathclyde' ","'Not EU' ",50
2014 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'UK' ",230
2014 ,"'S82 University of Suffolk' ","'UK' ",935
2014 ,"'S82 University of Suffolk' ","'EU (excluding UK)' ",25
2014 ,"'S82 University of Suffolk' ","'Not EU' ",10
2014 ,"'S84 University of Sunderland' ","'UK' ",2015
2014 ,"'S84 University of Sunderland' ","'EU (excluding UK)' ",130
2014 ,"'S84 University of Sunderland' ","'Not EU' ",40
2014 ,"'S85 University of Surrey' ","'UK' ",2395
2014 ,"'S85 University of Surrey' ","'EU (excluding UK)' ",250
2014 ,"'S85 University of Surrey' ","'Not EU' ",315
2014 ,"'S89 Sussex Downs College' ","'UK' ",110
2014 ,"'S89 Sussex Downs College' ","'EU (excluding UK)' ",5
2014 ,"'S90 University of Sussex' ","'UK' ",2220
2014 ,"'S90 University of Sussex' ","'EU (excluding UK)' ",230
2014 ,"'S90 University of Sussex' ","'Not EU' ",295
2014 ,"'S93 Swansea University' ","'UK' ",2960
2014 ,"'S93 Swansea University' ","'EU (excluding UK)' ",95
2014 ,"'S93 Swansea University' ","'Not EU' ",165
2014 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'UK' ",675
2014 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'EU (excluding UK)' ",40
2014 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Not EU' ",5
2014 ,"'S98 Swindon College' ","'UK' ",35
2014 ,"'T15 BIMM London' ","'UK' ",355
2014 ,"'T15 BIMM London' ","'EU (excluding UK)' ",135
2014 ,"'T15 BIMM London' ","'Not EU' ",30
2014 ,"'T20 Teesside University' ","'UK' ",2870
2014 ,"'T20 Teesside University' ","'EU (excluding UK)' ",45
2014 ,"'T20 Teesside University' ","'Not EU' ",20
2014 ,"'T60 Tottenham Hotspur Foundation' ","'UK' ",25
2014 ,"'T70 Tresham College of Further and Higher Education' ","'UK' ",10
2014 ,"'T80 University of Wales Trinity Saint David' ","'UK' ",570
2014 ,"'T80 University of Wales Trinity Saint David' ","'EU (excluding UK)' ",10
2014 ,"'T80 University of Wales Trinity Saint David' ","'Not EU' ",10
2014 ,"'T85 Truro and Penwith College' ","'UK' ",300
2014 ,"'T90 Tyne Metropolitan College' ","'UK' ",15
2014 ,"'U20 Ulster University' ","'UK' ",4930
2014 ,"'U20 Ulster University' ","'EU (excluding UK)' ",270
2014 ,"'U20 Ulster University' ","'Not EU' ",65
2014 ,"'U40 University of the West of Scotland' ","'UK' ",2925
2014 ,"'U40 University of the West of Scotland' ","'EU (excluding UK)' ",155
2014 ,"'U40 University of the West of Scotland' ","'Not EU' ",5
2014 ,"'U65 University of the Arts London' ","'UK' ",3000
2014 ,"'U65 University of the Arts London' ","'EU (excluding UK)' ",505
2014 ,"'U65 University of the Arts London' ","'Not EU' ",685
2014 ,"'U80 UCL (University College London)' ","'UK' ",2825
2014 ,"'U80 UCL (University College London)' ","'EU (excluding UK)' ",620
2014 ,"'U80 UCL (University College London)' ","'Not EU' ",1470
2014 ,"'U95 Uxbridge College' ","'UK' ",5
2014 ,"'W01 University of South Wales' ","'UK' ",3290
2014 ,"'W01 University of South Wales' ","'EU (excluding UK)' ",205
2014 ,"'W01 University of South Wales' ","'Not EU' ",60
2014 ,"'W05 The University of West London' ","'UK' ",1685
2014 ,"'W05 The University of West London' ","'EU (excluding UK)' ",150
2014 ,"'W05 The University of West London' ","'Not EU' ",25
2014 ,"'W08 Wakefield College' ","'UK' ",100
2014 ,"'W12 Walsall College' ","'UK' ",105
2014 ,"'W20 The University of Warwick' ","'UK' ",2570
2014 ,"'W20 The University of Warwick' ","'EU (excluding UK)' ",400
2014 ,"'W20 The University of Warwick' ","'Not EU' ",860
2014 ,"'W25 Warwickshire College Group' ","'UK' ",270
2014 ,"'W25 Warwickshire College Group' ","'EU (excluding UK)' ",5
2014 ,"'W35 College of West Anglia' ","'UK' ",80
2014 ,"'W36 West Cheshire College' ","'UK' ",10
2014 ,"'W40 West Herts College, Watford Associate College of University of Hertfordshire' ","'UK' ",15
2014 ,"'W47 University Centre Weston' ","'UK' ",105
2014 ,"'W50 University of Westminster, London' ","'UK' ",3280
2014 ,"'W50 University of Westminster, London' ","'EU (excluding UK)' ",580
2014 ,"'W50 University of Westminster, London' ","'Not EU' ",550
2014 ,"'W51 City of Westminster College' ","'UK' ",15
2014 ,"'W52 Westminster Kingsway College' ","'UK' ",10
2014 ,"'W65 West Thames College' ","'UK' ",70
2014 ,"'W65 West Thames College' ","'EU (excluding UK)' ",5
2014 ,"'W66 Weymouth College' ","'UK' ",10
2014 ,"'W67 Wigan and Leigh College' ","'UK' ",80
2014 ,"'W73 Wirral Metropolitan College' ","'UK' ",40
2014 ,"'W74 Wiltshire College' ","'UK' ",100
2014 ,"'W75 University of Wolverhampton' ","'UK' ",3800
2014 ,"'W75 University of Wolverhampton' ","'EU (excluding UK)' ",40
2014 ,"'W75 University of Wolverhampton' ","'Not EU' ",20
2014 ,"'W76 University of Winchester' ","'UK' ",1790
2014 ,"'W76 University of Winchester' ","'EU (excluding UK)' ",30
2014 ,"'W76 University of Winchester' ","'Not EU' ",135
2014 ,"'W80 University of Worcester' ","'UK' ",2120
2014 ,"'W80 University of Worcester' ","'EU (excluding UK)' ",85
2014 ,"'W80 University of Worcester' ","'Not EU' ",15
2014 ,"'W81 Worcester College of Technology' ","'UK' ",60
2014 ,"'W85 Writtle University College' ","'UK' ",260
2014 ,"'W85 Writtle University College' ","'EU (excluding UK)' ",5
2014 ,"'W85 Writtle University College' ","'Not EU' ",10
2014 ,"'Y25 Yeovil College' ","'UK' ",50
2014 ,"'Y50 University of York' ","'UK' ",2885
2014 ,"'Y50 University of York' ","'EU (excluding UK)' ",185
2014 ,"'Y50 University of York' ","'Not EU' ",375
2014 ,"'Y70 York College' ","'UK' ",155
2014 ,"'Y75 York St John University' ","'UK' ",1500
2014 ,"'Y75 York St John University' ","'EU (excluding UK)' ",15
2014 ,"'Y75 York St John University' ","'Not EU' ",10
2015 ,"'A20 The University of Aberdeen' ","'UK' ",1840
2015 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",710
2015 ,"'A20 The University of Aberdeen' ","'Not EU' ",155
2015 ,"'A30 Abertay University' ","'UK' ",795
2015 ,"'A30 Abertay University' ","'EU (excluding UK)' ",105
2015 ,"'A30 Abertay University' ","'Not EU' ",10
2015 ,"'A40 Aberystwyth University' ","'UK' ",1535
2015 ,"'A40 Aberystwyth University' ","'EU (excluding UK)' ",170
2015 ,"'A40 Aberystwyth University' ","'Not EU' ",115
2015 ,"'A43 Access to Music' ","'UK' ",10
2015 ,"'A44 Accrington & Rossendale College' ","'UK' ",15
2015 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'UK' ",140
2015 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'EU (excluding UK)' ",15
2015 ,"'A48 The Academy of Contemporary Music' ","'UK' ",490
2015 ,"'A48 The Academy of Contemporary Music' ","'EU (excluding UK)' ",35
2015 ,"'A48 The Academy of Contemporary Music' ","'Not EU' ",10
2015 ,"'A60 Anglia Ruskin University' ","'UK' ",2690
