"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Entry Year"
"Coverage:   Direct entry or deferred by one year"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_019_01.pdf"
 
Entry Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Acceptances,
2009 ,"'N84 The University of Nottingham' ","'UK' ",6035
2009 ,"'N84 The University of Nottingham' ","'EU (excluding UK)' ",310
2009 ,"'N84 The University of Nottingham' ","'Not EU' ",850
2009 ,"'N91 Nottingham Trent University' ","'UK' ",6870
2009 ,"'N91 Nottingham Trent University' ","'EU (excluding UK)' ",120
2009 ,"'N91 Nottingham Trent University' ","'Not EU' ",270
2009 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'UK' ",5
2009 ,"'O33 Oxford University' ","'UK' ",2775
2009 ,"'O33 Oxford University' ","'EU (excluding UK)' ",190
2009 ,"'O33 Oxford University' ","'Not EU' ",305
2009 ,"'O66 Oxford Brookes University' ","'UK' ",3490
2009 ,"'O66 Oxford Brookes University' ","'EU (excluding UK)' ",290
2009 ,"'O66 Oxford Brookes University' ","'Not EU' ",370
2009 ,"'P26 University of London Institute in Paris' ","'UK' ",60
2009 ,"'P35 Pembrokeshire College' ","'UK' ",65
2009 ,"'P37 Peninsula College of Medicine & Dentistry' ","'UK' ",260
2009 ,"'P37 Peninsula College of Medicine & Dentistry' ","'EU (excluding UK)' ",10
2009 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Not EU' ",10
2009 ,"'P55 Peterborough Regional College' ","'UK' ",100
2009 ,"'P55 Peterborough Regional College' ","'Not EU' ",5
2009 ,"'P60 Plymouth University' ","'UK' ",5010
2009 ,"'P60 Plymouth University' ","'EU (excluding UK)' ",140
2009 ,"'P60 Plymouth University' ","'Not EU' ",80
2009 ,"'P65 Plymouth College of Art' ","'UK' ",225
2009 ,"'P80 University of Portsmouth' ","'UK' ",5065
2009 ,"'P80 University of Portsmouth' ","'EU (excluding UK)' ",215
2009 ,"'P80 University of Portsmouth' ","'Not EU' ",130
2009 ,"'Q25 Queen Margaret University, Edinburgh' ","'UK' ",900
2009 ,"'Q25 Queen Margaret University, Edinburgh' ","'EU (excluding UK)' ",130
2009 ,"'Q25 Queen Margaret University, Edinburgh' ","'Not EU' ",105
2009 ,"'Q50 Queen Mary University of London' ","'UK' ",2885
2009 ,"'Q50 Queen Mary University of London' ","'EU (excluding UK)' ",235
2009 ,"'Q50 Queen Mary University of London' ","'Not EU' ",425
2009 ,"'Q75 Queen's University Belfast' ","'UK' ",3650
2009 ,"'Q75 Queen's University Belfast' ","'EU (excluding UK)' ",75
2009 ,"'Q75 Queen's University Belfast' ","'Not EU' ",70
2009 ,"'R06 Ravensbourne' ","'UK' ",495
2009 ,"'R06 Ravensbourne' ","'EU (excluding UK)' ",10
2009 ,"'R06 Ravensbourne' ","'Not EU' ",45
2009 ,"'R12 University of Reading' ","'UK' ",2580
2009 ,"'R12 University of Reading' ","'EU (excluding UK)' ",155
2009 ,"'R12 University of Reading' ","'Not EU' ",180
2009 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'UK' ",5
2009 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'EU (excluding UK)' ",5
2009 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'Not EU' ",10
2009 ,"'R20 Richmond, The American International University in London' ","'UK' ",5
2009 ,"'R20 Richmond, The American International University in London' ","'EU (excluding UK)' ",10
2009 ,"'R20 Richmond, The American International University in London' ","'Not EU' ",40
2009 ,"'R36 Robert Gordon University' ","'UK' ",1875
2009 ,"'R36 Robert Gordon University' ","'EU (excluding UK)' ",345
2009 ,"'R36 Robert Gordon University' ","'Not EU' ",30
2009 ,"'R48 University of Roehampton' ","'UK' ",2010
2009 ,"'R48 University of Roehampton' ","'EU (excluding UK)' ",75
2009 ,"'R48 University of Roehampton' ","'Not EU' ",80
2009 ,"'R51 Rose Bruford College' ","'UK' ",210
2009 ,"'R51 Rose Bruford College' ","'EU (excluding UK)' ",10
2009 ,"'R51 Rose Bruford College' ","'Not EU' ",15
2009 ,"'R52 Rotherham College of Arts and Technology' ","'UK' ",35
2009 ,"'R54 Royal Agricultural University, Cirencester' ","'UK' ",290
2009 ,"'R54 Royal Agricultural University, Cirencester' ","'EU (excluding UK)' ",5
2009 ,"'R54 Royal Agricultural University, Cirencester' ","'Not EU' ",5
2009 ,"'R55 Royal Academy of Dance' ","'UK' ",40
2009 ,"'R55 Royal Academy of Dance' ","'EU (excluding UK)' ",5
2009 ,"'R55 Royal Academy of Dance' ","'Not EU' ",5
2009 ,"'R72 Royal Holloway, University of London' ","'UK' ",1745
2009 ,"'R72 Royal Holloway, University of London' ","'EU (excluding UK)' ",275
2009 ,"'R72 Royal Holloway, University of London' ","'Not EU' ",350
2009 ,"'R84 Royal Veterinary College (University of London)' ","'UK' ",340
2009 ,"'R84 Royal Veterinary College (University of London)' ","'EU (excluding UK)' ",5
2009 ,"'R84 Royal Veterinary College (University of London)' ","'Not EU' ",5
2009 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'UK' ",45
2009 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'Not EU' ",5
2009 ,"'S01 SRUC - Scotland's Rural College' ","'UK' ",420
2009 ,"'S01 SRUC - Scotland's Rural College' ","'EU (excluding UK)' ",15
2009 ,"'S01 SRUC - Scotland's Rural College' ","'Not EU' ",5
2009 ,"'S03 The University of Salford' ","'UK' ",4845
2009 ,"'S03 The University of Salford' ","'EU (excluding UK)' ",215
2009 ,"'S03 The University of Salford' ","'Not EU' ",90
2009 ,"'S05 SAE Institute' ","'UK' ",30
2009 ,"'S05 SAE Institute' ","'EU (excluding UK)' ",5
2009 ,"'S09 SOAS, University of London' ","'UK' ",590
2009 ,"'S09 SOAS, University of London' ","'EU (excluding UK)' ",135
2009 ,"'S09 SOAS, University of London' ","'Not EU' ",150
2009 ,"'S12 The School of Pharmacy (University of London)' ","'UK' ",165
2009 ,"'S12 The School of Pharmacy (University of London)' ","'EU (excluding UK)' ",5
2009 ,"'S12 The School of Pharmacy (University of London)' ","'Not EU' ",20
2009 ,"'S18 The University of Sheffield' ","'UK' ",4440
2009 ,"'S18 The University of Sheffield' ","'EU (excluding UK)' ",215
2009 ,"'S18 The University of Sheffield' ","'Not EU' ",525
2009 ,"'S21 Sheffield Hallam University' ","'UK' ",7600
2009 ,"'S21 Sheffield Hallam University' ","'EU (excluding UK)' ",90
2009 ,"'S21 Sheffield Hallam University' ","'Not EU' ",285
2009 ,"'S22 Sheffield College' ","'UK' ",170
2009 ,"'S23 Shrewsbury College of Arts and Technology' ","'UK' ",40
2009 ,"'S26 Solihull College & University Centre' ","'UK' ",90
2009 ,"'S27 University of Southampton' ","'UK' ",4200
2009 ,"'S27 University of Southampton' ","'EU (excluding UK)' ",255
2009 ,"'S27 University of Southampton' ","'Not EU' ",550
2009 ,"'S28 Somerset College' ","'UK' ",315
2009 ,"'S28 Somerset College' ","'Not EU' ",5
2009 ,"'S30 Southampton Solent University' ","'UK' ",3305
2009 ,"'S30 Southampton Solent University' ","'EU (excluding UK)' ",220
2009 ,"'S30 Southampton Solent University' ","'Not EU' ",355
2009 ,"'S32 South Devon College' ","'UK' ",30
2009 ,"'S34 Sparsholt College Hampshire' ","'UK' ",195
2009 ,"'S34 Sparsholt College Hampshire' ","'EU (excluding UK)' ",5
2009 ,"'S36 University of St Andrews' ","'UK' ",945
2009 ,"'S36 University of St Andrews' ","'EU (excluding UK)' ",175
2009 ,"'S36 University of St Andrews' ","'Not EU' ",535
2009 ,"'S42 South Downs College' ","'UK' ",15
2009 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'UK' ",420
2009 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Not EU' ",5
2009 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'UK' ",45
2009 ,"'S49 St George's, University of London' ","'UK' ",565
2009 ,"'S49 St George's, University of London' ","'EU (excluding UK)' ",20
2009 ,"'S49 St George's, University of London' ","'Not EU' ",15
2009 ,"'S51 University Centre St Helens' ","'UK' ",245
2009 ,"'S52 South Tyneside College' ","'UK' ",20
2009 ,"'S64 St Mary's University, Twickenham, London' ","'UK' ",1155
2009 ,"'S64 St Mary's University, Twickenham, London' ","'EU (excluding UK)' ",40
2009 ,"'S64 St Mary's University, Twickenham, London' ","'Not EU' ",15
2009 ,"'S72 Staffordshire University' ","'UK' ",3680
2009 ,"'S72 Staffordshire University' ","'EU (excluding UK)' ",50
2009 ,"'S72 Staffordshire University' ","'Not EU' ",65
2009 ,"'S73 Staffordshire University Regional Federation' ","'UK' ",465
2009 ,"'S73 Staffordshire University Regional Federation' ","'Not EU' ",5
2009 ,"'S74 Stratford upon Avon College' ","'UK' ",40
2009 ,"'S75 The University of Stirling' ","'UK' ",1640
2009 ,"'S75 The University of Stirling' ","'EU (excluding UK)' ",115
2009 ,"'S75 The University of Stirling' ","'Not EU' ",65
2009 ,"'S76 Stockport College' ","'UK' ",165
2009 ,"'S78 The University of Strathclyde' ","'UK' ",3300
2009 ,"'S78 The University of Strathclyde' ","'EU (excluding UK)' ",110
2009 ,"'S78 The University of Strathclyde' ","'Not EU' ",230
2009 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'UK' ",245
2009 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'EU (excluding UK)' ",5
2009 ,"'S82 University of Suffolk' ","'UK' ",1590
2009 ,"'S82 University of Suffolk' ","'EU (excluding UK)' ",10
2009 ,"'S82 University of Suffolk' ","'Not EU' ",5
2009 ,"'S84 University of Sunderland' ","'UK' ",2560
2009 ,"'S84 University of Sunderland' ","'EU (excluding UK)' ",95
2009 ,"'S84 University of Sunderland' ","'Not EU' ",85
2009 ,"'S85 University of Surrey' ","'UK' ",2215
2009 ,"'S85 University of Surrey' ","'EU (excluding UK)' ",340
2009 ,"'S85 University of Surrey' ","'Not EU' ",420
2009 ,"'S90 University of Sussex' ","'UK' ",2470
2009 ,"'S90 University of Sussex' ","'EU (excluding UK)' ",200
2009 ,"'S90 University of Sussex' ","'Not EU' ",265
2009 ,"'S93 Swansea University' ","'UK' ",3345
2009 ,"'S93 Swansea University' ","'EU (excluding UK)' ",75
2009 ,"'S93 Swansea University' ","'Not EU' ",105
2009 ,"'S94 Gower College Swansea (formerly Swansea College)' ","'UK' ",10
2009 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'UK' ",1425
2009 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'EU (excluding UK)' ",65
2009 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Not EU' ",35
2009 ,"'S98 Swindon College' ","'UK' ",50
2009 ,"'T20 Teesside University' ","'UK' ",3130
2009 ,"'T20 Teesside University' ","'EU (excluding UK)' ",35
2009 ,"'T20 Teesside University' ","'Not EU' ",30
2009 ,"'T40 University of West London (formerly Thames Valley University)' ","'UK' ",2105
2009 ,"'T40 University of West London (formerly Thames Valley University)' ","'EU (excluding UK)' ",160
2009 ,"'T40 University of West London (formerly Thames Valley University)' ","'Not EU' ",555
2009 ,"'T80 University of Wales Trinity Saint David' ","'UK' ",600
2009 ,"'T80 University of Wales Trinity Saint David' ","'EU (excluding UK)' ",10
2009 ,"'T85 Truro and Penwith College' ","'UK' ",460
2009 ,"'T90 Tyne Metropolitan College' ","'UK' ",20
2009 ,"'U20 Ulster University' ","'UK' ",5580
2009 ,"'U20 Ulster University' ","'EU (excluding UK)' ",335
2009 ,"'U20 Ulster University' ","'Not EU' ",20
2009 ,"'U65 University of the Arts London' ","'UK' ",3225
2009 ,"'U65 University of the Arts London' ","'EU (excluding UK)' ",425
2009 ,"'U65 University of the Arts London' ","'Not EU' ",710
2009 ,"'U80 UCL (University College London)' ","'UK' ",2310
2009 ,"'U80 UCL (University College London)' ","'EU (excluding UK)' ",350
2009 ,"'U80 UCL (University College London)' ","'Not EU' ",970
2009 ,"'W08 Wakefield College' ","'UK' ",100
2009 ,"'W12 Walsall College' ","'UK' ",30
2009 ,"'W20 The University of Warwick' ","'UK' ",2695
2009 ,"'W20 The University of Warwick' ","'EU (excluding UK)' ",295
2009 ,"'W20 The University of Warwick' ","'Not EU' ",895
2009 ,"'W25 Warwickshire College Group' ","'UK' ",260
2009 ,"'W25 Warwickshire College Group' ","'EU (excluding UK)' ",5
2009 ,"'W35 College of West Anglia' ","'UK' ",100
2009 ,"'W36 West Cheshire College' ","'UK' ",20
2009 ,"'W50 University of Westminster, London' ","'UK' ",4295
2009 ,"'W50 University of Westminster, London' ","'EU (excluding UK)' ",445
2009 ,"'W50 University of Westminster, London' ","'Not EU' ",735
2009 ,"'W52 Westminster Kingsway College' ","'UK' ",5
2009 ,"'W65 West Thames College' ","'UK' ",155
2009 ,"'W65 West Thames College' ","'EU (excluding UK)' ",5
2009 ,"'W65 West Thames College' ","'Not EU' ",5
2009 ,"'W73 Wirral Metropolitan College' ","'UK' ",125
2009 ,"'W74 Wiltshire College' ","'UK' ",40
2009 ,"'W75 University of Wolverhampton' ","'UK' ",4925
2009 ,"'W75 University of Wolverhampton' ","'EU (excluding UK)' ",160
2009 ,"'W75 University of Wolverhampton' ","'Not EU' ",145
2009 ,"'W76 University of Winchester' ","'UK' ",1610
2009 ,"'W76 University of Winchester' ","'EU (excluding UK)' ",10
2009 ,"'W76 University of Winchester' ","'Not EU' ",40
2009 ,"'W80 University of Worcester' ","'UK' ",2380
2009 ,"'W80 University of Worcester' ","'EU (excluding UK)' ",65
2009 ,"'W80 University of Worcester' ","'Not EU' ",10
2009 ,"'W81 Worcester College of Technology' ","'UK' ",35
2009 ,"'W85 Writtle University College' ","'UK' ",290
2009 ,"'W85 Writtle University College' ","'EU (excluding UK)' ",15
2009 ,"'W85 Writtle University College' ","'Not EU' ",10
2009 ,"'Y50 University of York' ","'UK' ",2960
2009 ,"'Y50 University of York' ","'EU (excluding UK)' ",175
2009 ,"'Y50 University of York' ","'Not EU' ",335
2009 ,"'Y70 York College' ","'UK' ",195
2009 ,"'Y70 York College' ","'Not EU' ",5
2009 ,"'Y75 York St John University' ","'UK' ",1325
2009 ,"'Y75 York St John University' ","'EU (excluding UK)' ",15
2009 ,"'Y75 York St John University' ","'Not EU' ",15
2009 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'UK' ",20
2010 ,"'A20 The University of Aberdeen' ","'UK' ",2250
2010 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",620
2010 ,"'A20 The University of Aberdeen' ","'Not EU' ",210
2010 ,"'A30 Abertay University' ","'UK' ",1730
2010 ,"'A30 Abertay University' ","'EU (excluding UK)' ",115
2010 ,"'A30 Abertay University' ","'Not EU' ",10
2010 ,"'A40 Aberystwyth University' ","'UK' ",2355
2010 ,"'A40 Aberystwyth University' ","'EU (excluding UK)' ",290
2010 ,"'A40 Aberystwyth University' ","'Not EU' ",175
2010 ,"'A42 ALRA (The Academy of Live and Recorded Arts)' ","'UK' ",35
2010 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'UK' ",130
2010 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'EU (excluding UK)' ",30
2010 ,"'A50 American InterContinental University - London' ","'UK' ",5
2010 ,"'A60 Anglia Ruskin University' ","'UK' ",3335
2010 ,"'A60 Anglia Ruskin University' ","'EU (excluding UK)' ",140
2010 ,"'A60 Anglia Ruskin University' ","'Not EU' ",40
2010 ,"'A65 Anglo European College of Chiropractic' ","'UK' ",50
2010 ,"'A65 Anglo European College of Chiropractic' ","'EU (excluding UK)' ",45
2010 ,"'A65 Anglo European College of Chiropractic' ","'Not EU' ",45
2010 ,"'A70 Askham Bryan College' ","'UK' ",105
2010 ,"'A80 Aston University, Birmingham' ","'UK' ",1710
2010 ,"'A80 Aston University, Birmingham' ","'EU (excluding UK)' ",135
2010 ,"'A80 Aston University, Birmingham' ","'Not EU' ",390
2010 ,"'B06 Bangor University' ","'UK' ",2260
2010 ,"'B06 Bangor University' ","'EU (excluding UK)' ",85
2010 ,"'B06 Bangor University' ","'Not EU' ",105
2010 ,"'B11 Barking and Dagenham College' ","'UK' ",25
2010 ,"'B12 Barony College' ","'UK' ",80
2010 ,"'B15 Basingstoke College of Technology' ","'UK' ",20
2010 ,"'B16 University of Bath' ","'UK' ",2200
2010 ,"'B16 University of Bath' ","'EU (excluding UK)' ",230
2010 ,"'B16 University of Bath' ","'Not EU' ",495
2010 ,"'B20 Bath Spa University' ","'UK' ",2040
2010 ,"'B20 Bath Spa University' ","'EU (excluding UK)' ",40
2010 ,"'B20 Bath Spa University' ","'Not EU' ",25
2010 ,"'B22 University of Bedfordshire' ","'UK' ",3665
2010 ,"'B22 University of Bedfordshire' ","'EU (excluding UK)' ",90
2010 ,"'B22 University of Bedfordshire' ","'Not EU' ",35
2010 ,"'B23 Bedford College' ","'UK' ",50
2010 ,"'B25 Birmingham City University' ","'UK' ",4775
2010 ,"'B25 Birmingham City University' ","'EU (excluding UK)' ",175
2010 ,"'B25 Birmingham City University' ","'Not EU' ",80
2010 ,"'B32 The University of Birmingham' ","'UK' ",4905
2010 ,"'B32 The University of Birmingham' ","'EU (excluding UK)' ",170
2010 ,"'B32 The University of Birmingham' ","'Not EU' ",450
2010 ,"'B35 University College Birmingham' ","'UK' ",995
2010 ,"'B35 University College Birmingham' ","'EU (excluding UK)' ",170
2010 ,"'B35 University College Birmingham' ","'Not EU' ",80
2010 ,"'B37 Bishop Burton College' ","'UK' ",230
2010 ,"'B37 Bishop Burton College' ","'Not EU' ",5
2010 ,"'B38 Bishop Grosseteste University' ","'UK' ",655
2010 ,"'B41 Blackpool and The Fylde College' ","'UK' ",715
2010 ,"'B41 Blackpool and The Fylde College' ","'EU (excluding UK)' ",5
2010 ,"'B41 Blackpool and The Fylde College' ","'Not EU' ",10
2010 ,"'B44 University of Bolton' ","'UK' ",1325
2010 ,"'B44 University of Bolton' ","'EU (excluding UK)' ",35
2010 ,"'B44 University of Bolton' ","'Not EU' ",20
2010 ,"'B50 Bournemouth University' ","'UK' ",3890
2010 ,"'B50 Bournemouth University' ","'EU (excluding UK)' ",120
2010 ,"'B50 Bournemouth University' ","'Not EU' ",125
2010 ,"'B53 The Arts Institute at Bournemouth' ","'UK' ",885
2010 ,"'B53 The Arts Institute at Bournemouth' ","'EU (excluding UK)' ",25
2010 ,"'B53 The Arts Institute at Bournemouth' ","'Not EU' ",45
2010 ,"'B54 BPP University' ","'UK' ",250
2010 ,"'B54 BPP University' ","'EU (excluding UK)' ",5
2010 ,"'B54 BPP University' ","'Not EU' ",10
2010 ,"'B56 The University of Bradford' ","'UK' ",2740
2010 ,"'B56 The University of Bradford' ","'EU (excluding UK)' ",240
2010 ,"'B56 The University of Bradford' ","'Not EU' ",410
2010 ,"'B60 Bradford College' ","'UK' ",845
2010 ,"'B60 Bradford College' ","'EU (excluding UK)' ",5
2010 ,"'B60 Bradford College' ","'Not EU' ",100
2010 ,"'B70 Bridgwater College' ","'UK' ",45
2010 ,"'B72 University of Brighton' ","'UK' ",5085
2010 ,"'B72 University of Brighton' ","'EU (excluding UK)' ",460
2010 ,"'B72 University of Brighton' ","'Not EU' ",310
2010 ,"'B74 Brighton and Sussex Medical School' ","'UK' ",130
2010 ,"'B74 Brighton and Sussex Medical School' ","'EU (excluding UK)' ",5
2010 ,"'B74 Brighton and Sussex Medical School' ","'Not EU' ",5
2010 ,"'B77 Bristol, City of Bristol College' ","'UK' ",240
2010 ,"'B77 Bristol, City of Bristol College' ","'EU (excluding UK)' ",5
2010 ,"'B78 University of Bristol' ","'UK' ",3135
2010 ,"'B78 University of Bristol' ","'EU (excluding UK)' ",105
2010 ,"'B78 University of Bristol' ","'Not EU' ",540
2010 ,"'B79 Bristol Filton College' ","'UK' ",5
2010 ,"'B80 Bristol, University of the West of England (UWE)' ","'UK' ",6515
2010 ,"'B80 Bristol, University of the West of England (UWE)' ","'EU (excluding UK)' ",205
2010 ,"'B80 Bristol, University of the West of England (UWE)' ","'Not EU' ",190
2010 ,"'B81 British College of Osteopathic Medicine' ","'UK' ",5
2010 ,"'B84 Brunel University London' ","'UK' ",2980
2010 ,"'B84 Brunel University London' ","'EU (excluding UK)' ",150
2010 ,"'B84 Brunel University London' ","'Not EU' ",440
2010 ,"'B87 British School of Osteopathy' ","'UK' ",75
2010 ,"'B87 British School of Osteopathy' ","'EU (excluding UK)' ",15
2010 ,"'B87 British School of Osteopathy' ","'Not EU' ",5
2010 ,"'B90 The University of Buckingham' ","'UK' ",75
