"Statistic:   Number of Applications"
"Variables:   Subject Group (Detailed Level) , Apply Centre Type , Cycle Year"
"Coverage:   Applications through the main scheme, UK domiciled and 18/19 year olds"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR3_030_03.pdf"
 
Cycle Year,Subject Group (Detailed Level) , Apply Centre Type,Number of Applications,
2012 ,"'M9 - Others in Law' ","'Academy' ",2060
2012 ,"'M9 - Others in Law' ","'Further education' ",1405
2012 ,"'M9 - Others in Law' ","'Grammar' ",395
2012 ,"'M9 - Others in Law' ","'Independent' ",280
2012 ,"'M9 - Others in Law' ","'Sixth form college' ",2145
2012 ,"'M9 - Others in Law' ","'State' ",2400
2012 ,"'M9 - Others in Law' ","'Other' ",765
2012 ,"'MM - Combinations within Law' ","'Academy' ",305
2012 ,"'MM - Combinations within Law' ","'Further education' ",240
2012 ,"'MM - Combinations within Law' ","'Grammar' ",30
2012 ,"'MM - Combinations within Law' ","'Independent' ",55
2012 ,"'MM - Combinations within Law' ","'Sixth form college' ",395
2012 ,"'MM - Combinations within Law' ","'State' ",460
2012 ,"'MM - Combinations within Law' ","'Other' ",160
2012 ,"'N1 - Business studies' ","'Academy' ",6740
2012 ,"'N1 - Business studies' ","'Further education' ",3510
2012 ,"'N1 - Business studies' ","'Grammar' ",1425
2012 ,"'N1 - Business studies' ","'Independent' ",3185
2012 ,"'N1 - Business studies' ","'Sixth form college' ",6225
2012 ,"'N1 - Business studies' ","'State' ",9085
2012 ,"'N1 - Business studies' ","'Other' ",2405
2012 ,"'N2 - Management studies' ","'Academy' ",7990
2012 ,"'N2 - Management studies' ","'Further education' ",3600
2012 ,"'N2 - Management studies' ","'Grammar' ",1290
2012 ,"'N2 - Management studies' ","'Independent' ",5760
2012 ,"'N2 - Management studies' ","'Sixth form college' ",6620
2012 ,"'N2 - Management studies' ","'State' ",8045
2012 ,"'N2 - Management studies' ","'Other' ",2550
2012 ,"'N3 - Finance' ","'Academy' ",735
2012 ,"'N3 - Finance' ","'Further education' ",245
2012 ,"'N3 - Finance' ","'Grammar' ",555
2012 ,"'N3 - Finance' ","'Independent' ",280
2012 ,"'N3 - Finance' ","'Sixth form college' ",565
2012 ,"'N3 - Finance' ","'State' ",710
2012 ,"'N3 - Finance' ","'Other' ",185
2012 ,"'N4 - Accounting' ","'Academy' ",3940
2012 ,"'N4 - Accounting' ","'Further education' ",1870
2012 ,"'N4 - Accounting' ","'Grammar' ",910
2012 ,"'N4 - Accounting' ","'Independent' ",900
2012 ,"'N4 - Accounting' ","'Sixth form college' ",4575
2012 ,"'N4 - Accounting' ","'State' ",5265
2012 ,"'N4 - Accounting' ","'Other' ",1190
2012 ,"'N5 - Marketing' ","'Academy' ",3260
2012 ,"'N5 - Marketing' ","'Further education' ",1770
2012 ,"'N5 - Marketing' ","'Grammar' ",440
2012 ,"'N5 - Marketing' ","'Independent' ",960
2012 ,"'N5 - Marketing' ","'Sixth form college' ",2710
2012 ,"'N5 - Marketing' ","'State' ",2945
2012 ,"'N5 - Marketing' ","'Other' ",1155
2012 ,"'N6 - Human Resource Management' ","'Academy' ",280
2012 ,"'N6 - Human Resource Management' ","'Further education' ",180
2012 ,"'N6 - Human Resource Management' ","'Grammar' ",95
2012 ,"'N6 - Human Resource Management' ","'Independent' ",55
2012 ,"'N6 - Human Resource Management' ","'Sixth form college' ",285
2012 ,"'N6 - Human Resource Management' ","'State' ",475
2012 ,"'N6 - Human Resource Management' ","'Other' ",135
2012 ,"'N7 - Office Skills' ","'Academy' ",5
2012 ,"'N7 - Office Skills' ","'Further education' ",15
2012 ,"'N7 - Office Skills' ","'Independent' ",5
2012 ,"'N7 - Office Skills' ","'Sixth form college' ",20
2012 ,"'N7 - Office Skills' ","'State' ",15
2012 ,"'N7 - Office Skills' ","'Other' ",10
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Academy' ",4335
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Further education' ",3695
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Grammar' ",605
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Independent' ",1375
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Sixth form college' ",4475
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'State' ",5500
2012 ,"'N8 - Hospitality, leisure, sport, tourism & transport' ","'Other' ",2600
2012 ,"'N9 - Others in Business & Admin Studies' ","'Academy' ",240
2012 ,"'N9 - Others in Business & Admin Studies' ","'Further education' ",170
2012 ,"'N9 - Others in Business & Admin Studies' ","'Grammar' ",75
2012 ,"'N9 - Others in Business & Admin Studies' ","'Independent' ",60
2012 ,"'N9 - Others in Business & Admin Studies' ","'Sixth form college' ",240
2012 ,"'N9 - Others in Business & Admin Studies' ","'State' ",360
2012 ,"'N9 - Others in Business & Admin Studies' ","'Other' ",90
2012 ,"'NN - Combinations within Business & Admin Studies' ","'Academy' ",10290
2012 ,"'NN - Combinations within Business & Admin Studies' ","'Further education' ",4205
2012 ,"'NN - Combinations within Business & Admin Studies' ","'Grammar' ",890
2012 ,"'NN - Combinations within Business & Admin Studies' ","'Independent' ",3550
2012 ,"'NN - Combinations within Business & Admin Studies' ","'Sixth form college' ",8580
2012 ,"'NN - Combinations within Business & Admin Studies' ","'State' ",9330
2012 ,"'NN - Combinations within Business & Admin Studies' ","'Other' ",2540
2012 ,"'P1 - Information Services' ","'Academy' ",40
2012 ,"'P1 - Information Services' ","'Further education' ",10
2012 ,"'P1 - Information Services' ","'Independent' ",40
2012 ,"'P1 - Information Services' ","'Sixth form college' ",35
2012 ,"'P1 - Information Services' ","'State' ",30
2012 ,"'P1 - Information Services' ","'Other' ",20
2012 ,"'P2 - Publicity studies' ","'Academy' ",305
2012 ,"'P2 - Publicity studies' ","'Further education' ",195
2012 ,"'P2 - Publicity studies' ","'Grammar' ",145
2012 ,"'P2 - Publicity studies' ","'Independent' ",110
2012 ,"'P2 - Publicity studies' ","'Sixth form college' ",280
2012 ,"'P2 - Publicity studies' ","'State' ",340
2012 ,"'P2 - Publicity studies' ","'Other' ",155
2012 ,"'P3 - Media studies' ","'Academy' ",3710
2012 ,"'P3 - Media studies' ","'Further education' ",3045
2012 ,"'P3 - Media studies' ","'Grammar' ",390
2012 ,"'P3 - Media studies' ","'Independent' ",610
2012 ,"'P3 - Media studies' ","'Sixth form college' ",4425
2012 ,"'P3 - Media studies' ","'State' ",4070
2012 ,"'P3 - Media studies' ","'Other' ",1950
2012 ,"'P4 - Publishing' ","'Academy' ",45
2012 ,"'P4 - Publishing' ","'Further education' ",15
2012 ,"'P4 - Publishing' ","'Grammar' ",5
2012 ,"'P4 - Publishing' ","'Independent' ",10
2012 ,"'P4 - Publishing' ","'Sixth form college' ",35
2012 ,"'P4 - Publishing' ","'State' ",40
2012 ,"'P4 - Publishing' ","'Other' ",15
2012 ,"'P5 - Journalism' ","'Academy' ",2980
2012 ,"'P5 - Journalism' ","'Further education' ",1450
2012 ,"'P5 - Journalism' ","'Grammar' ",295
2012 ,"'P5 - Journalism' ","'Independent' ",340
2012 ,"'P5 - Journalism' ","'Sixth form college' ",2760
2012 ,"'P5 - Journalism' ","'State' ",3080
2012 ,"'P5 - Journalism' ","'Other' ",1020
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'Academy' ",375
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'Further education' ",215
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'Grammar' ",170
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'Independent' ",105
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'Sixth form college' ",365
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'State' ",535
2012 ,"'P9 - Others in Mass Comms & Documentation' ","'Other' ",165
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'Academy' ",590
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'Further education' ",425
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'Grammar' ",70
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'Independent' ",105
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'Sixth form college' ",565
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'State' ",885
2012 ,"'PP - Combinations within Mass Comms & Documentation' ","'Other' ",250
2012 ,"'Q1 - Linguistics' ","'Academy' ",510
2012 ,"'Q1 - Linguistics' ","'Further education' ",100
2012 ,"'Q1 - Linguistics' ","'Grammar' ",45
2012 ,"'Q1 - Linguistics' ","'Independent' ",195
2012 ,"'Q1 - Linguistics' ","'Sixth form college' ",460
2012 ,"'Q1 - Linguistics' ","'State' ",390
2012 ,"'Q1 - Linguistics' ","'Other' ",105
2012 ,"'Q2 - Comparative Literary studies' ","'Academy' ",110
2012 ,"'Q2 - Comparative Literary studies' ","'Further education' ",40
2012 ,"'Q2 - Comparative Literary studies' ","'Grammar' ",5
2012 ,"'Q2 - Comparative Literary studies' ","'Independent' ",20
2012 ,"'Q2 - Comparative Literary studies' ","'Sixth form college' ",90
2012 ,"'Q2 - Comparative Literary studies' ","'State' ",100
2012 ,"'Q2 - Comparative Literary studies' ","'Other' ",30
2012 ,"'Q3 - English studies' ","'Academy' ",12770
2012 ,"'Q3 - English studies' ","'Further education' ",2625
2012 ,"'Q3 - English studies' ","'Grammar' ",1495
2012 ,"'Q3 - English studies' ","'Independent' ",5840
2012 ,"'Q3 - English studies' ","'Sixth form college' ",8370
2012 ,"'Q3 - English studies' ","'State' ",10025
2012 ,"'Q3 - English studies' ","'Other' ",1855
2012 ,"'Q4 - Ancient Language studies' ","'Academy' ",5
2012 ,"'Q4 - Ancient Language studies' ","'Independent' ",10
2012 ,"'Q4 - Ancient Language studies' ","'Sixth form college' ",5
2012 ,"'Q5 - Celtic studies' ","'Academy' ",5
2012 ,"'Q5 - Celtic studies' ","'Further education' ",50
2012 ,"'Q5 - Celtic studies' ","'Grammar' ",115
2012 ,"'Q5 - Celtic studies' ","'Independent' ",5
2012 ,"'Q5 - Celtic studies' ","'Sixth form college' ",10
2012 ,"'Q5 - Celtic studies' ","'State' ",380
2012 ,"'Q5 - Celtic studies' ","'Other' ",35
2012 ,"'Q6 - Latin studies' ","'Academy' ",5
2012 ,"'Q6 - Latin studies' ","'Grammar' ",5
2012 ,"'Q6 - Latin studies' ","'Independent' ",20
2012 ,"'Q6 - Latin studies' ","'Sixth form college' ",5
2012 ,"'Q6 - Latin studies' ","'State' ",5
2012 ,"'Q7 - Classical Greek studies' ","'Grammar' ",5
2012 ,"'Q7 - Classical Greek studies' ","'Independent' ",5
2012 ,"'Q7 - Classical Greek studies' ","'State' ",5
2012 ,"'Q8 - Classical studies' ","'Academy' ",760
2012 ,"'Q8 - Classical studies' ","'Further education' ",85
2012 ,"'Q8 - Classical studies' ","'Grammar' ",190
2012 ,"'Q8 - Classical studies' ","'Independent' ",2330
2012 ,"'Q8 - Classical studies' ","'Sixth form college' ",445
2012 ,"'Q8 - Classical studies' ","'State' ",265
2012 ,"'Q8 - Classical studies' ","'Other' ",85
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'Academy' ",25
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'Further education' ",10
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'Grammar' ",25
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'Independent' ",10
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'Sixth form college' ",10
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'State' ",55
2012 ,"'Q9 - Others in Linguistics,Classics & related' ","'Other' ",15
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Academy' ",845
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Further education' ",195
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Grammar' ",95
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Independent' ",325
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Sixth form college' ",735
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'State' ",620
2012 ,"'QQ - Combinations within Linguistics,Classics & related' ","'Other' ",145
2012 ,"'R1 - French studies' ","'Academy' ",750
2012 ,"'R1 - French studies' ","'Further education' ",140
2012 ,"'R1 - French studies' ","'Grammar' ",165
2012 ,"'R1 - French studies' ","'Independent' ",590
2012 ,"'R1 - French studies' ","'Sixth form college' ",400
2012 ,"'R1 - French studies' ","'State' ",845
2012 ,"'R1 - French studies' ","'Other' ",110
2012 ,"'R2 - German studies' ","'Academy' ",270
2012 ,"'R2 - German studies' ","'Further education' ",45
2012 ,"'R2 - German studies' ","'Grammar' ",55
2012 ,"'R2 - German studies' ","'Independent' ",155
2012 ,"'R2 - German studies' ","'Sixth form college' ",190
2012 ,"'R2 - German studies' ","'State' ",220
2012 ,"'R2 - German studies' ","'Other' ",25
2012 ,"'R3 - Italian studies' ","'Academy' ",55
2012 ,"'R3 - Italian studies' ","'Further education' ",5
2012 ,"'R3 - Italian studies' ","'Grammar' ",5
2012 ,"'R3 - Italian studies' ","'Independent' ",50
2012 ,"'R3 - Italian studies' ","'Sixth form college' ",15
2012 ,"'R3 - Italian studies' ","'State' ",35
2012 ,"'R3 - Italian studies' ","'Other' ",10
2012 ,"'R4 - Spanish studies' ","'Academy' ",455
2012 ,"'R4 - Spanish studies' ","'Further education' ",85
2012 ,"'R4 - Spanish studies' ","'Grammar' ",150
2012 ,"'R4 - Spanish studies' ","'Independent' ",400
2012 ,"'R4 - Spanish studies' ","'Sixth form college' ",285
2012 ,"'R4 - Spanish studies' ","'State' ",365
2012 ,"'R4 - Spanish studies' ","'Other' ",55
2012 ,"'R6 - Scandinavian studies' ","'Academy' ",5
2012 ,"'R6 - Scandinavian studies' ","'Further education' ",5
2012 ,"'R6 - Scandinavian studies' ","'Independent' ",5
2012 ,"'R6 - Scandinavian studies' ","'State' ",10
2012 ,"'R7 - Russian and East European studies' ","'Academy' ",30
2012 ,"'R7 - Russian and East European studies' ","'Further education' ",5
2012 ,"'R7 - Russian and East European studies' ","'Grammar' ",20
2012 ,"'R7 - Russian and East European studies' ","'Independent' ",70
2012 ,"'R7 - Russian and East European studies' ","'Sixth form college' ",30
2012 ,"'R7 - Russian and East European studies' ","'State' ",20
2012 ,"'R7 - Russian and East European studies' ","'Other' ",10
2012 ,"'R8 - European studies' ","'Academy' ",100
2012 ,"'R8 - European studies' ","'Further education' ",10
2012 ,"'R8 - European studies' ","'Grammar' ",15
2012 ,"'R8 - European studies' ","'Independent' ",55
2012 ,"'R8 - European studies' ","'Sixth form college' ",40
2012 ,"'R8 - European studies' ","'State' ",100
2012 ,"'R8 - European studies' ","'Other' ",15
2012 ,"'R9 - Others in European Langs,Lit and related' ","'Academy' ",1140
2012 ,"'R9 - Others in European Langs,Lit and related' ","'Further education' ",120
2012 ,"'R9 - Others in European Langs,Lit and related' ","'Grammar' ",160
2012 ,"'R9 - Others in European Langs,Lit and related' ","'Independent' ",1480
2012 ,"'R9 - Others in European Langs,Lit and related' ","'Sixth form college' ",575
2012 ,"'R9 - Others in European Langs,Lit and related' ","'State' ",530
2012 ,"'R9 - Others in European Langs,Lit and related' ","'Other' ",75
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'Academy' ",1880
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'Further education' ",215
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'Grammar' ",495
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'Independent' ",2115
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'Sixth form college' ",1080
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'State' ",1745
2012 ,"'RR - Combinations within European Langs,Lit and related' ","'Other' ",205
2012 ,"'T1 - Chinese studies' ","'Academy' ",115
2012 ,"'T1 - Chinese studies' ","'Further education' ",25
2012 ,"'T1 - Chinese studies' ","'Grammar' ",15
2012 ,"'T1 - Chinese studies' ","'Independent' ",205
2012 ,"'T1 - Chinese studies' ","'Sixth form college' ",45
2012 ,"'T1 - Chinese studies' ","'State' ",55
2012 ,"'T1 - Chinese studies' ","'Other' ",25
2012 ,"'T2 - Japanese studies' ","'Academy' ",195
2012 ,"'T2 - Japanese studies' ","'Further education' ",60
2012 ,"'T2 - Japanese studies' ","'Independent' ",90
2012 ,"'T2 - Japanese studies' ","'Sixth form college' ",95
2012 ,"'T2 - Japanese studies' ","'State' ",150
2012 ,"'T2 - Japanese studies' ","'Other' ",35
2012 ,"'T3 - South Asian studies' ","'Academy' ",20
2012 ,"'T3 - South Asian studies' ","'Further education' ",10
2012 ,"'T3 - South Asian studies' ","'Grammar' ",5
2012 ,"'T3 - South Asian studies' ","'Independent' ",15
2012 ,"'T3 - South Asian studies' ","'Sixth form college' ",10
2012 ,"'T3 - South Asian studies' ","'State' ",15
2012 ,"'T3 - South Asian studies' ","'Other' ",5
2012 ,"'T4 - Other Asian studies' ","'Academy' ",20
2012 ,"'T4 - Other Asian studies' ","'Further education' ",15
2012 ,"'T4 - Other Asian studies' ","'Grammar' ",5
2012 ,"'T4 - Other Asian studies' ","'Sixth form college' ",5
2012 ,"'T4 - Other Asian studies' ","'State' ",10
2012 ,"'T4 - Other Asian studies' ","'Other' ",5
2012 ,"'T5 - African studies' ","'Academy' ",10
2012 ,"'T5 - African studies' ","'Independent' ",10
2012 ,"'T5 - African studies' ","'Sixth form college' ",10
2012 ,"'T5 - African studies' ","'State' ",5
2012 ,"'T5 - African studies' ","'Other' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'Academy' ",50
2012 ,"'T6 - Modern Middle Eastern studies' ","'Further education' ",20
2012 ,"'T6 - Modern Middle Eastern studies' ","'Grammar' ",5
2012 ,"'T6 - Modern Middle Eastern studies' ","'Independent' ",120
2012 ,"'T6 - Modern Middle Eastern studies' ","'Sixth form college' ",65
2012 ,"'T6 - Modern Middle Eastern studies' ","'State' ",40
2012 ,"'T6 - Modern Middle Eastern studies' ","'Other' ",10
2012 ,"'T7 - American studies' ","'Academy' ",675
2012 ,"'T7 - American studies' ","'Further education' ",100
2012 ,"'T7 - American studies' ","'Grammar' ",60
2012 ,"'T7 - American studies' ","'Independent' ",445
2012 ,"'T7 - American studies' ","'Sixth form college' ",365
2012 ,"'T7 - American studies' ","'State' ",420
2012 ,"'T7 - American studies' ","'Other' ",60
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Academy' ",300
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Further education' ",20
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Grammar' ",35
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Independent' ",205
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Sixth form college' ",160
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'State' ",150
2012 ,"'T9 - Others in non-European Langs, Lit & related' ","'Other' ",30
2012 ,"'TT - Combinations within non-European Langs & related' ","'Academy' ",65
2012 ,"'TT - Combinations within non-European Langs & related' ","'Further education' ",15
2012 ,"'TT - Combinations within non-European Langs & related' ","'Grammar' ",5
2012 ,"'TT - Combinations within non-European Langs & related' ","'Independent' ",65
2012 ,"'TT - Combinations within non-European Langs & related' ","'Sixth form college' ",30
2012 ,"'TT - Combinations within non-European Langs & related' ","'State' ",40
2012 ,"'TT - Combinations within non-European Langs & related' ","'Other' ",15
2012 ,"'V1 - History by Period' ","'Academy' ",12155
2012 ,"'V1 - History by Period' ","'Further education' ",2050
2012 ,"'V1 - History by Period' ","'Grammar' ",1545
2012 ,"'V1 - History by Period' ","'Independent' ",7565
2012 ,"'V1 - History by Period' ","'Sixth form college' ",6925
2012 ,"'V1 - History by Period' ","'State' ",10465
2012 ,"'V1 - History by Period' ","'Other' ",1415
2012 ,"'V2 - History by Area' ","'Academy' ",110
